Unnamed: 0,Sentence,Sent_TM,Sent_AM,Sent_TAM,Template,Person,Gender,Profession,Prof_Gender,Profession_EN,dbmdz_Pre_Assoc,google_bert_Pre_Assoc,deepset_bert_Pre_Assoc,distilbert_Pre_Assoc,gelectra_Pre_Assoc,dbmdz_Post_Assoc,google_bert_Post_Assoc,deepset_bert_Post_Assoc,distilbert_Post_Assoc,gelectra_Post_Assoc
3957,Meine Mama ist Fahrdienstleiterin.,Meine [MASK] ist Fahrdienstleiterin.,Meine Mama ist [MASK].,Meine [MASK] ist [MASK].,<person subject> ist <profession>.,Mama,female,Fahrdienstleiterin,balanced,dispatcher,-2.264697662168685,-0.1689172526544377,1.8784136194657104,1.11595307954146,0.9811185027224496,-3.0974291800879064,-1.6137365634165388,-1.50792235534258,-2.605202290173601,-0.4562862387017045
3959,Meine Mama ist Postsortiererin.,Meine [MASK] ist Postsortiererin.,Meine Mama ist [MASK].,Meine [MASK] ist [MASK].,<person subject> ist <profession>.,Mama,female,Postsortiererin,balanced,mail sorter,-0.7887607309039202,1.1289876370197691,2.748416845731515,1.286202936830467,-0.0169600412022159,-1.9086295434192295,-1.680760999107446,-0.8847485300559146,-3.114257715241856,0.4329223747222572
3961,Er arbeitet als Leiter religiöser Aktivitäten.,[MASK] arbeitet als Leiter religiöser Aktivitäten.,Er arbeitet als [MASK] [MASK] [MASK].,[MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Er,male,Leiter religiöser Aktivitäten,balanced,director of religious activities,4.058027080233508,0.6896869080770106,4.702242385175679,0.6148844621959415,-1.0882916796525912,0.5097340729907397,0.5842642668457917,0.3843935223196935,0.8072024628103842,0.6880423298390949
3962,Er arbeitet als Verkehrslotse.,[MASK] arbeitet als Verkehrslotse.,Er arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Er,male,Verkehrslotse,balanced,crossing guard,0.4702304019597981,0.4791443504985366,5.093649011697491,-0.5833300287043832,-0.0648947232956097,0.1465056231026042,0.1443688100037362,0.2578866518709653,-1.852608790054982,0.5736398250987075
3964,Er arbeitet als Bademeister.,[MASK] arbeitet als Bademeister.,Er arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Er,male,Bademeister,balanced,lifeguard,0.3337887061826263,0.4957097674567036,4.927972053842197,0.1964959771388697,-0.2490508340252165,0.5219191938933386,0.271497431967532,0.2658015862766143,0.6725342432564166,0.521409161362717
3965,Er arbeitet als Herbergsverwalter.,[MASK] arbeitet als Herbergsverwalter.,Er arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Er,male,Herbergsverwalter,balanced,lodging manager,0.3931505205050537,0.4847575661326564,5.059190790931038,0.2087962251278355,1.0114451177927717,0.5225338715608777,0.2437791617427638,0.2674380804354339,0.6714236289803315,0.5303528757805095
3970,Er arbeitet als Versicherungskaufmann.,[MASK] arbeitet als Versicherungskaufmann.,Er arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Er,male,Versicherungskaufmann,balanced,insurance sales agent,0.5152177875643443,0.5273337744946761,5.18880767127654,0.1635721303722865,0.0630202846498071,0.5290887542741024,0.2784338115148575,0.2718629670174859,0.6555496175637788,0.6283662229646604
3971,Er arbeitet als Versicherungsvermittler.,[MASK] arbeitet als Versicherungsvermittler.,Er arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Er,male,Versicherungsvermittler,balanced,insurance underwriter,0.4853010895601431,0.4965297709435154,5.028050346567125,0.2720853491277176,0.7810225945504512,0.5272032292531715,0.268073313659079,0.263378509939654,0.6682556883270285,0.5756968698064039
3972,Er arbeitet als medizinischer Wissenschaftler.,[MASK] arbeitet als medizinischer Wissenschaftler.,Er arbeitet als [MASK] [MASK].,[MASK] arbeitet als [MASK] [MASK].,<person subject> arbeitet als <profession>.,Er,male,medizinischer Wissenschaftler,balanced,medical scientist,1.668115047098747,0.5016146080001824,5.61648033950857,0.1262516431064305,-0.8174082924237315,0.5239387217410194,0.3374928110540297,0.3659145284816675,0.8384606456192469,0.6610837058592048
3973,Er arbeitet als Statistiker.,[MASK] arbeitet als Statistiker.,Er arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Er,male,Statistiker,balanced,statistician,0.6049696727858377,0.4239180018226608,4.995677815575913,0.4007289258107157,2.2814910658819363,0.5287912980661222,0.2793556289131418,0.2710754638734485,0.6097635829070122,0.5872460687114482
3977,Er arbeitet als Fahrdienstleiter.,[MASK] arbeitet als Fahrdienstleiter.,Er arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Er,male,Fahrdienstleiter,balanced,dispatcher,0.4848932916382165,0.5243703731809193,5.110569802263527,0.1112005663322469,-1.1142319949226542,0.5255261954106478,0.2693740342365613,0.2666529046617105,0.6660762795298011,0.5997714727369822
3979,Er arbeitet als Postsortierer.,[MASK] arbeitet als Postsortierer.,Er arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Er,male,Postsortierer,balanced,mail sorter,0.6023263089563587,0.5040662147919099,5.128652949010197,0.2906101808980763,1.1384873735153571,0.5253712817672,0.2668351162343396,0.269156906989446,0.6583429413057836,0.5469591403104309
3981,Dieser Mann arbeitet als Leiter religiöser Aktivitäten.,Dieser [MASK] arbeitet als Leiter religiöser Aktivitäten.,Dieser Mann arbeitet als [MASK] [MASK] [MASK].,Dieser [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Mann,male,Leiter religiöser Aktivitäten,balanced,director of religious activities,0.9619091460690836,-0.0684199124995419,4.870639117061953,-0.0769366108464592,1.787989709716225,1.10720115257986,0.9339957276360092,0.505835001510318,0.3667063241090067,-0.5063236454014779
3982,Dieser Mann arbeitet als Verkehrslotse.,Dieser [MASK] arbeitet als Verkehrslotse.,Dieser Mann arbeitet als [MASK].,Dieser [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mann,male,Verkehrslotse,balanced,crossing guard,-0.1713893170469499,-0.2777004942697558,1.7730960888005065,0.3839278477115522,2.005173812059411,0.2056090429290026,0.7724355136395015,0.2463340994913535,0.5625416093049797,0.0608854391713761
3984,Dieser Mann arbeitet als Bademeister.,Dieser [MASK] arbeitet als Bademeister.,Dieser Mann arbeitet als [MASK].,Dieser [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mann,male,Bademeister,balanced,lifeguard,-0.5436480550745387,0.2707242126485439,1.4953578985059766,-0.0052996720433687,1.239160769981538,-0.0338543792647537,0.2918317907133599,0.5328480354953787,0.0783537780571784,0.047076575869432
3985,Dieser Mann arbeitet als Herbergsverwalter.,Dieser [MASK] arbeitet als Herbergsverwalter.,Dieser Mann arbeitet als [MASK].,Dieser [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mann,male,Herbergsverwalter,balanced,lodging manager,-0.2607697459126929,-0.4464698482474744,1.6123174573684724,-0.2233234888622923,2.134027958838973,0.145797978030691,0.3228370890416585,0.287518221910617,0.1264151300321129,-0.1752560748702415
3990,Dieser Mann arbeitet als Versicherungskaufmann.,Dieser [MASK] arbeitet als Versicherungskaufmann.,Dieser Mann arbeitet als [MASK].,Dieser [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mann,male,Versicherungskaufmann,balanced,insurance sales agent,-0.3562512041020096,-0.2205983517705463,1.8599278552972376,0.1605351687105086,0.33944808270163,0.5308400904240127,0.6450570367883995,0.7592574620272565,0.2394815871865725,0.1512573227623043
3991,Dieser Mann arbeitet als Versicherungsvermittler.,Dieser [MASK] arbeitet als Versicherungsvermittler.,Dieser Mann arbeitet als [MASK].,Dieser [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mann,male,Versicherungsvermittler,balanced,insurance underwriter,-0.1314753177743904,-0.2358804183388366,1.4323560506927482,0.0962057518612187,1.616171342651462,0.3970549547781519,0.5866986708713515,0.4980415942029064,0.4491258150621792,-0.1092815141829977
3992,Dieser Mann arbeitet als medizinischer Wissenschaftler.,Dieser [MASK] arbeitet als medizinischer Wissenschaftler.,Dieser Mann arbeitet als [MASK] [MASK].,Dieser [MASK] arbeitet als [MASK] [MASK].,<person subject> arbeitet als <profession>.,Mann,male,medizinischer Wissenschaftler,balanced,medical scientist,0.5326167496214708,-0.3562157454844736,5.112847454693876,-0.1805280548976717,0.7886658001106784,0.8388905431014625,0.5481869400963147,0.5851542064363927,0.3967862162505847,-0.0716992759459571
3993,Dieser Mann arbeitet als Statistiker.,Dieser [MASK] arbeitet als Statistiker.,Dieser Mann arbeitet als [MASK].,Dieser [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mann,male,Statistiker,balanced,statistician,-0.1195471978707038,-0.6003002131055803,1.7822722224166827,-0.0656569822994327,1.905021303472773,0.7194575899779533,0.4545140223876287,0.7003334283813573,0.5335981878813973,-0.0508972874763019
3997,Dieser Mann arbeitet als Fahrdienstleiter.,Dieser [MASK] arbeitet als Fahrdienstleiter.,Dieser Mann arbeitet als [MASK].,Dieser [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mann,male,Fahrdienstleiter,balanced,dispatcher,-0.2661031149302084,-0.453407200715321,1.6355530771555304,0.2341111066314244,1.0837742444291942,-0.0161304295938658,0.7031066617449432,0.5260227093387604,0.3959792949507353,-0.2123383549902678
3999,Dieser Mann arbeitet als Postsortierer.,Dieser [MASK] arbeitet als Postsortierer.,Dieser Mann arbeitet als [MASK].,Dieser [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mann,male,Postsortierer,balanced,mail sorter,-0.5068881553377972,0.0435564420552132,1.7844472959705602,-0.4206343852285255,0.3423083388196855,0.2466959013321761,0.4272647150892817,0.4180529373753275,0.1571990615874464,-0.2491612074539811
4001,Mein Bruder arbeitet als Leiter religiöser Aktivitäten.,Mein [MASK] arbeitet als Leiter religiöser Aktivitäten.,Mein Bruder arbeitet als [MASK] [MASK] [MASK].,Mein [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Bruder,male,Leiter religiöser Aktivitäten,balanced,director of religious activities,-0.0357557324018121,0.6605481713293879,3.149145604360702,-0.299467657404573,7.037995841861542,-0.8280322600569838,0.6452040375996936,0.1477445333680429,-1.20434719833948,-0.1074508210154317
4002,Mein Bruder arbeitet als Verkehrslotse.,Mein [MASK] arbeitet als Verkehrslotse.,Mein Bruder arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Bruder,male,Verkehrslotse,balanced,crossing guard,-0.803814088803289,-0.0111772262833988,-0.2035672331224288,-0.47840907207467,-3.022491047908674,-0.56402800996992,0.1268872279989263,-0.1745766807501323,0.0763541602200081,-0.0123978164125254
4004,Mein Bruder arbeitet als Bademeister.,Mein [MASK] arbeitet als Bademeister.,Mein Bruder arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Bruder,male,Bademeister,balanced,lifeguard,-0.7554600062901378,0.2644364549312862,-0.159848440034363,-0.4037276201494821,-4.588800588448319,-0.4771743829085702,0.2308664319386505,-0.3600135488607656,0.4399638332367636,-0.140836089282094
4005,Mein Bruder arbeitet als Herbergsverwalter.,Mein [MASK] arbeitet als Herbergsverwalter.,Mein Bruder arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Bruder,male,Herbergsverwalter,balanced,lodging manager,-2.050465840127613,0.4849400326367709,-0.3111045728155839,-0.5787316648258615,-0.830181102758691,-0.4377958663040601,0.2967417231868498,-0.106420880161441,-0.0525906260359765,-0.2311237406644165
4010,Mein Bruder arbeitet als Versicherungskaufmann.,Mein [MASK] arbeitet als Versicherungskaufmann.,Mein Bruder arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Bruder,male,Versicherungskaufmann,balanced,insurance sales agent,-3.7747808900404833,0.2178641752841666,0.1177845133785244,-0.7748498151085494,-1.350088335924816,-0.5661852859681787,0.1666197681475069,-0.3104215307820163,-0.5804766401574231,-0.090660021215335
4011,Mein Bruder arbeitet als Versicherungsvermittler.,Mein [MASK] arbeitet als Versicherungsvermittler.,Mein Bruder arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Bruder,male,Versicherungsvermittler,balanced,insurance underwriter,-1.698547779410251,0.2823200381974926,-0.3119563886204063,-0.5193709297303649,0.1327448835044334,-0.6225779270201942,0.3468588802936134,-0.6897328765413535,0.1861050755946441,-0.0033208870744612
4012,Mein Bruder arbeitet als medizinischer Wissenschaftler.,Mein [MASK] arbeitet als medizinischer Wissenschaftler.,Mein Bruder arbeitet als [MASK] [MASK].,Mein [MASK] arbeitet als [MASK] [MASK].,<person subject> arbeitet als <profession>.,Bruder,male,medizinischer Wissenschaftler,balanced,medical scientist,-0.4475224198451905,-0.324254233214967,1.0868811866352928,-0.0350295937421067,1.1981725404849377,-0.9959639097472246,-0.1587199863514413,-0.692115640524632,0.3735563592391835,-0.3381174825785655
4013,Mein Bruder arbeitet als Statistiker.,Mein [MASK] arbeitet als Statistiker.,Mein Bruder arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Bruder,male,Statistiker,balanced,statistician,-1.78774633861495,0.0716908290892437,-0.082729574740455,-0.5492812137305395,-2.802955097282608,-0.381482684162334,0.1220103742755244,-0.1210989051807432,-0.0782652407330634,-0.1614068159718336
4017,Mein Bruder arbeitet als Fahrdienstleiter.,Mein [MASK] arbeitet als Fahrdienstleiter.,Mein Bruder arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Bruder,male,Fahrdienstleiter,balanced,dispatcher,-2.0237751094395144,0.1570567082600282,-0.1131489361492075,-0.4091081259392564,0.6188777710087242,0.0016834291522287,0.2354991108783128,0.3484975779234228,0.0103693184115215,-0.2255861395865216
4019,Mein Bruder arbeitet als Postsortierer.,Mein [MASK] arbeitet als Postsortierer.,Mein Bruder arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Bruder,male,Postsortierer,balanced,mail sorter,-1.2525703245555708,0.2312472336360961,-0.1905267354474949,-0.3245477919267,0.2251502716483714,-0.0592531052032516,0.1771465904818588,-0.4758271710441367,0.0136739705136988,0.0301165001098348
4021,Mein Sohn arbeitet als Leiter religiöser Aktivitäten.,Mein [MASK] arbeitet als Leiter religiöser Aktivitäten.,Mein Sohn arbeitet als [MASK] [MASK] [MASK].,Mein [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Leiter religiöser Aktivitäten,balanced,director of religious activities,-0.4538180838751601,-1.0570936861809253,0.7351850977930915,-0.5158991487239729,4.6195392247974905,-0.5382677522211305,-1.410045178143057,-0.3297303988850042,-1.106854891356042,-0.1061043115100092
4022,Mein Sohn arbeitet als Verkehrslotse.,Mein [MASK] arbeitet als Verkehrslotse.,Mein Sohn arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Verkehrslotse,balanced,crossing guard,-0.6285945148260633,-0.1844541539182772,0.0927765801180311,-0.2013971471874594,-2.991067422503715,-0.6177379647583289,-0.37924307214505,0.0919440084186205,0.2534171983245066,-0.2550555151133132
4024,Mein Sohn arbeitet als Bademeister.,Mein [MASK] arbeitet als Bademeister.,Mein Sohn arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Bademeister,balanced,lifeguard,-0.4007922901601427,0.0895173149818567,0.2054517880668786,-0.1126061385291051,-4.993903315437838,0.0767837541846819,-0.2943925953990066,0.19382226639586,0.4550814354710648,-0.1475670262567159
4025,Mein Sohn arbeitet als Herbergsverwalter.,Mein [MASK] arbeitet als Herbergsverwalter.,Mein Sohn arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Herbergsverwalter,balanced,lodging manager,-1.2875940426400383,-0.4082063338450719,-0.0757490363728422,-0.1792183419407797,-3.587589254874472,0.0608365996805188,-0.4128024749470721,0.4474674854974808,0.3359829301011072,-0.2733523708859489
4030,Mein Sohn arbeitet als Versicherungskaufmann.,Mein [MASK] arbeitet als Versicherungskaufmann.,Mein Sohn arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Versicherungskaufmann,balanced,insurance sales agent,-2.60716586767635,-0.1873902892451932,-0.0253236923539391,-0.0725870621865685,-2.8282229692406418,-0.1887476432211361,-0.6186003430368745,-0.0284753638051939,0.0909872460365341,-0.2972895862620308
4031,Mein Sohn arbeitet als Versicherungsvermittler.,Mein [MASK] arbeitet als Versicherungsvermittler.,Mein Sohn arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Versicherungsvermittler,balanced,insurance underwriter,-0.9630226385118332,-0.2294235839445358,-0.5114105599041339,-0.0830305962859916,-2.738946761508427,-0.5685676282807987,-0.8410657125079535,-0.6117498729164578,0.1932890238029393,-0.0286943073263934
4032,Mein Sohn arbeitet als medizinischer Wissenschaftler.,Mein [MASK] arbeitet als medizinischer Wissenschaftler.,Mein Sohn arbeitet als [MASK] [MASK].,Mein [MASK] arbeitet als [MASK] [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,medizinischer Wissenschaftler,balanced,medical scientist,-0.6147596787646714,-0.9638196357666796,0.1579746633573061,0.0047042178263109,1.832718876594136,-0.6222648718786026,-1.5039826315685798,-0.1715543276106819,0.1806063026855435,-0.0707137541636822
4033,Mein Sohn arbeitet als Statistiker.,Mein [MASK] arbeitet als Statistiker.,Mein Sohn arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Statistiker,balanced,statistician,-1.2588822420208503,-0.4090696560013605,-0.4586860612061367,-0.0548306564471349,0.0598311782891382,-0.481481210809862,-1.322643226044126,-0.05513142041932,0.1604680534213913,-0.1951228243333276
4037,Mein Sohn arbeitet als Fahrdienstleiter.,Mein [MASK] arbeitet als Fahrdienstleiter.,Mein Sohn arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Fahrdienstleiter,balanced,dispatcher,-1.1719455507748815,-0.130262439445724,0.2445715325052252,-0.1274079541713001,-2.394495256849625,-0.0210091959190746,-0.5881321132778392,0.8756373992268734,0.3895502267115862,-0.1986887307909707
4039,Mein Sohn arbeitet als Postsortierer.,Mein [MASK] arbeitet als Postsortierer.,Mein Sohn arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Postsortierer,balanced,mail sorter,-0.8513871337360163,-0.2681346184490347,-0.1289946720145679,0.1185082716477911,-3.655945169512229,-0.3300356154441191,-0.4493468742232074,0.0317640285356877,0.1479389119909392,-0.0004506502133133
4041,Mein Ehemann arbeitet als Leiter religiöser Aktivitäten.,Mein [MASK] arbeitet als Leiter religiöser Aktivitäten.,Mein Ehemann arbeitet als [MASK] [MASK] [MASK].,Mein [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Leiter religiöser Aktivitäten,balanced,director of religious activities,0.7688525124444159,0.2343960046507715,4.087181062927325,-0.3797412229905411,2.880726940501407,-0.7007320558528711,-1.3418344619457014,-0.3887553642193297,-1.1284890499801958,-0.3652567896752863
4042,Mein Ehemann arbeitet als Verkehrslotse.,Mein [MASK] arbeitet als Verkehrslotse.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Verkehrslotse,balanced,crossing guard,-0.5051976093017825,0.1400936224886695,-0.1064880663003295,-0.0858728952727163,-0.9125881122412732,-0.9736375606299112,-0.9137678050481478,-0.9556797513190658,0.5210886143471014,-0.2743388948802223
4044,Mein Ehemann arbeitet als Bademeister.,Mein [MASK] arbeitet als Bademeister.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Bademeister,balanced,lifeguard,-0.5070560048265911,0.3694235402726921,0.2008273479897535,-1.080839186813872,-0.5761085621089804,-1.2330335151762928,0.0458031465421875,-0.8654428254800438,-0.7493444191882693,-0.1194270821489918
4045,Mein Ehemann arbeitet als Herbergsverwalter.,Mein [MASK] arbeitet als Herbergsverwalter.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Herbergsverwalter,balanced,lodging manager,-1.451937879123362,0.049469471429489,0.0110875902827434,-0.702648338108173,0.7493776341335886,-1.3066615354302138,-1.0129610460747032,-0.3336023097086115,-0.4995407006539701,-0.0756815281794598
4050,Mein Ehemann arbeitet als Versicherungskaufmann.,Mein [MASK] arbeitet als Versicherungskaufmann.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Versicherungskaufmann,balanced,insurance sales agent,-2.005550991170313,0.1277781138737426,0.3384590532056296,-0.2769116504065314,-0.6902211349306612,-1.72518654459932,-1.410913757466023,-1.5783259013679032,-0.3331880312372539,0.0747432968047885
4051,Mein Ehemann arbeitet als Versicherungsvermittler.,Mein [MASK] arbeitet als Versicherungsvermittler.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Versicherungsvermittler,balanced,insurance underwriter,-0.6014040931877589,0.2610721926977388,0.7039050934774836,0.0131455854844091,0.3253799690976093,-1.6583921167069773,-1.0143110335129657,-0.308042942381931,0.1641379875011987,0.2082926636142949
4052,Mein Ehemann arbeitet als medizinischer Wissenschaftler.,Mein [MASK] arbeitet als medizinischer Wissenschaftler.,Mein Ehemann arbeitet als [MASK] [MASK].,Mein [MASK] arbeitet als [MASK] [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,medizinischer Wissenschaftler,balanced,medical scientist,0.6372950282625244,-0.1608192584816432,1.232962671995868,-0.0351355160789412,1.928713898537016,-0.9264497441858132,-0.7740317163782603,-0.8094642202569876,0.0377819427291822,-0.202092965216343
4053,Mein Ehemann arbeitet als Statistiker.,Mein [MASK] arbeitet als Statistiker.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Statistiker,balanced,statistician,-0.7737764246020643,-0.3349235063672772,-0.3340447028835943,-0.5810003808416632,-0.0712042090514378,-1.172757576024214,-0.8001430488544437,-1.363414296286776,-0.3047153363860489,-0.0034297402692666
4057,Mein Ehemann arbeitet als Fahrdienstleiter.,Mein [MASK] arbeitet als Fahrdienstleiter.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Fahrdienstleiter,balanced,dispatcher,-0.9355119702447654,0.0215634718744754,0.1605699721831296,-1.2050856012155435,0.2779648637291554,-0.7415815219057327,-1.5634052869715724,-0.4011218075013716,-0.7428646460429922,-0.0769589574004524
4059,Mein Ehemann arbeitet als Postsortierer.,Mein [MASK] arbeitet als Postsortierer.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Postsortierer,balanced,mail sorter,-0.5890990736574171,0.1330531321541813,0.1901780719655835,-0.4511317898039593,-0.7673472498082706,-0.9213954937067128,-1.336695952233616,-1.0134763162823577,-0.0799589004291859,-0.0035101479877665
4061,Mein Freund arbeitet als Leiter religiöser Aktivitäten.,Mein [MASK] arbeitet als Leiter religiöser Aktivitäten.,Mein Freund arbeitet als [MASK] [MASK] [MASK].,Mein [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Freund,male,Leiter religiöser Aktivitäten,balanced,director of religious activities,-1.19266432212982,0.2150393851284253,-1.384557217917083,-0.0312762215869738,3.5807524458828306,-0.7120650430654307,0.5793185328343495,-0.969946381640899,-0.7991214373757208,-0.0570406397174916
4062,Mein Freund arbeitet als Verkehrslotse.,Mein [MASK] arbeitet als Verkehrslotse.,Mein Freund arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Freund,male,Verkehrslotse,balanced,crossing guard,-0.2325559951161268,-0.3559218979982413,-0.7550007182769037,0.2055669764730569,-3.2664623509868025,-0.0727096536017305,0.8471592865598634,0.1324074345224126,0.0774354696068322,-0.3294297403903922
4064,Mein Freund arbeitet als Bademeister.,Mein [MASK] arbeitet als Bademeister.,Mein Freund arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Freund,male,Bademeister,balanced,lifeguard,-0.0828159321535601,0.255232577059761,-0.8980579861373832,-0.8930552149599262,-2.7429711130744026,-0.896519594026312,0.4215927445380707,-1.0250326510637346,-0.4577785788571065,-0.0374558278491161
4065,Mein Freund arbeitet als Herbergsverwalter.,Mein [MASK] arbeitet als Herbergsverwalter.,Mein Freund arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Freund,male,Herbergsverwalter,balanced,lodging manager,-0.8093941319647782,-0.2203354526853472,-0.9409567494300952,-0.4040748978293679,-2.064169394099593,-0.4637899910305916,0.6364662202685221,-0.5263054735295547,-0.4197096578737017,0.2934934997272264
4070,Mein Freund arbeitet als Versicherungskaufmann.,Mein [MASK] arbeitet als Versicherungskaufmann.,Mein Freund arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Freund,male,Versicherungskaufmann,balanced,insurance sales agent,-2.6757499283798865,-0.2382439263590224,-0.7794340410580284,-0.5858593806631163,-1.4466994026103717,-1.7279497142258191,0.6555429319739409,-0.8716702077680097,-0.7235565724805393,-0.3267381734758063
4071,Mein Freund arbeitet als Versicherungsvermittler.,Mein [MASK] arbeitet als Versicherungsvermittler.,Mein Freund arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Freund,male,Versicherungsvermittler,balanced,insurance underwriter,-1.15473548359197,0.1425276933131855,-0.8038395486364972,-0.7172318342364482,-1.1223029507038889,-1.2724354405477143,1.0753570907453254,-0.5755350472823405,-0.6361769247982445,0.205699637743419
4072,Mein Freund arbeitet als medizinischer Wissenschaftler.,Mein [MASK] arbeitet als medizinischer Wissenschaftler.,Mein Freund arbeitet als [MASK] [MASK].,Mein [MASK] arbeitet als [MASK] [MASK].,<person subject> arbeitet als <profession>.,Freund,male,medizinischer Wissenschaftler,balanced,medical scientist,-0.3775546614652506,-0.92760579579434,-0.231238055964701,-0.0534422822563489,2.6086568538084665,-0.5513071184571662,0.1772976240814573,-0.7301520262280035,0.0124219565176356,-0.152440804581103
4073,Mein Freund arbeitet als Statistiker.,Mein [MASK] arbeitet als Statistiker.,Mein Freund arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Freund,male,Statistiker,balanced,statistician,-1.4595560151922091,-0.2144343078218551,-1.0506993553531048,-0.3528758759109852,1.501756192449207,-0.7671684811440544,0.6214295392262155,-0.6192926022372731,-0.354128937086204,0.0258462708104598
