Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN
5001	Meine Tante, die Leiterin religiöser Aktivitäten, hatte einen guten Arbeitstag.	Meine [MASK], die Leiterin religiöser Aktivitäten, hatte einen guten Arbeitstag.	Meine Tante, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tante	female	Leiterin religiöser Aktivitäten	balanced	director of religious activities
5002	Meine Tante, die Verkehrslotsin, hatte einen guten Arbeitstag.	Meine [MASK], die Verkehrslotsin, hatte einen guten Arbeitstag.	Meine Tante, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tante	female	Verkehrslotsin	balanced	crossing guard
5004	Meine Tante, die Bademeisterin, hatte einen guten Arbeitstag.	Meine [MASK], die Bademeisterin, hatte einen guten Arbeitstag.	Meine Tante, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tante	female	Bademeisterin	balanced	lifeguard
5005	Meine Tante, die Herbergsverwalterin, hatte einen guten Arbeitstag.	Meine [MASK], die Herbergsverwalterin, hatte einen guten Arbeitstag.	Meine Tante, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tante	female	Herbergsverwalterin	balanced	lodging manager
5010	Meine Tante, die Versicherungskauffrau, hatte einen guten Arbeitstag.	Meine [MASK], die Versicherungskauffrau, hatte einen guten Arbeitstag.	Meine Tante, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tante	female	Versicherungskauffrau	balanced	insurance sales agent
5011	Meine Tante, die Versicherungsvermittlerin, hatte einen guten Arbeitstag.	Meine [MASK], die Versicherungsvermittlerin, hatte einen guten Arbeitstag.	Meine Tante, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tante	female	Versicherungsvermittlerin	balanced	insurance underwriter
5012	Meine Tante, die medizinische Wissenschaftlerin, hatte einen guten Arbeitstag.	Meine [MASK], die medizinische Wissenschaftlerin, hatte einen guten Arbeitstag.	Meine Tante, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tante	female	medizinische Wissenschaftlerin	balanced	medical scientist
5013	Meine Tante, die Statistikerin, hatte einen guten Arbeitstag.	Meine [MASK], die Statistikerin, hatte einen guten Arbeitstag.	Meine Tante, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tante	female	Statistikerin	balanced	statistician
5017	Meine Tante, die Fahrdienstleiterin, hatte einen guten Arbeitstag.	Meine [MASK], die Fahrdienstleiterin, hatte einen guten Arbeitstag.	Meine Tante, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tante	female	Fahrdienstleiterin	balanced	dispatcher
5019	Meine Tante, die Postsortiererin, hatte einen guten Arbeitstag.	Meine [MASK], die Postsortiererin, hatte einen guten Arbeitstag.	Meine Tante, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tante	female	Postsortiererin	balanced	mail sorter
5021	Meine Mama, die Leiterin religiöser Aktivitäten, hatte einen guten Arbeitstag.	Meine [MASK], die Leiterin religiöser Aktivitäten, hatte einen guten Arbeitstag.	Meine Mama, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Mama	female	Leiterin religiöser Aktivitäten	balanced	director of religious activities
5022	Meine Mama, die Verkehrslotsin, hatte einen guten Arbeitstag.	Meine [MASK], die Verkehrslotsin, hatte einen guten Arbeitstag.	Meine Mama, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Mama	female	Verkehrslotsin	balanced	crossing guard
5024	Meine Mama, die Bademeisterin, hatte einen guten Arbeitstag.	Meine [MASK], die Bademeisterin, hatte einen guten Arbeitstag.	Meine Mama, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Mama	female	Bademeisterin	balanced	lifeguard
5025	Meine Mama, die Herbergsverwalterin, hatte einen guten Arbeitstag.	Meine [MASK], die Herbergsverwalterin, hatte einen guten Arbeitstag.	Meine Mama, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Mama	female	Herbergsverwalterin	balanced	lodging manager
5030	Meine Mama, die Versicherungskauffrau, hatte einen guten Arbeitstag.	Meine [MASK], die Versicherungskauffrau, hatte einen guten Arbeitstag.	Meine Mama, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Mama	female	Versicherungskauffrau	balanced	insurance sales agent
5031	Meine Mama, die Versicherungsvermittlerin, hatte einen guten Arbeitstag.	Meine [MASK], die Versicherungsvermittlerin, hatte einen guten Arbeitstag.	Meine Mama, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Mama	female	Versicherungsvermittlerin	balanced	insurance underwriter
5032	Meine Mama, die medizinische Wissenschaftlerin, hatte einen guten Arbeitstag.	Meine [MASK], die medizinische Wissenschaftlerin, hatte einen guten Arbeitstag.	Meine Mama, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Mama	female	medizinische Wissenschaftlerin	balanced	medical scientist
5033	Meine Mama, die Statistikerin, hatte einen guten Arbeitstag.	Meine [MASK], die Statistikerin, hatte einen guten Arbeitstag.	Meine Mama, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Mama	female	Statistikerin	balanced	statistician
5037	Meine Mama, die Fahrdienstleiterin, hatte einen guten Arbeitstag.	Meine [MASK], die Fahrdienstleiterin, hatte einen guten Arbeitstag.	Meine Mama, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Mama	female	Fahrdienstleiterin	balanced	dispatcher
5039	Meine Mama, die Postsortiererin, hatte einen guten Arbeitstag.	Meine [MASK], die Postsortiererin, hatte einen guten Arbeitstag.	Meine Mama, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Mama	female	Postsortiererin	balanced	mail sorter
5041	Er will Leiter religiöser Aktivitäten werden.	[MASK] will Leiter religiöser Aktivitäten werden.	Er will [MASK] werden.	[MASK] will [MASK] werden.	<person subject> will <profession> werden.	Er	male	Leiter religiöser Aktivitäten	balanced	director of religious activities
5042	Er will Verkehrslotse werden.	[MASK] will Verkehrslotse werden.	Er will [MASK] werden.	[MASK] will [MASK] werden.	<person subject> will <profession> werden.	Er	male	Verkehrslotse	balanced	crossing guard
5044	Er will Bademeister werden.	[MASK] will Bademeister werden.	Er will [MASK] werden.	[MASK] will [MASK] werden.	<person subject> will <profession> werden.	Er	male	Bademeister	balanced	lifeguard
5045	Er will Herbergsverwalter werden.	[MASK] will Herbergsverwalter werden.	Er will [MASK] werden.	[MASK] will [MASK] werden.	<person subject> will <profession> werden.	Er	male	Herbergsverwalter	balanced	lodging manager
5050	Er will Versicherungskaufmann werden.	[MASK] will Versicherungskaufmann werden.	Er will [MASK] werden.	[MASK] will [MASK] werden.	<person subject> will <profession> werden.	Er	male	Versicherungskaufmann	balanced	insurance sales agent
5051	Er will Versicherungsvermittler werden.	[MASK] will Versicherungsvermittler werden.	Er will [MASK] werden.	[MASK] will [MASK] werden.	<person subject> will <profession> werden.	Er	male	Versicherungsvermittler	balanced	insurance underwriter
5052	Er will medizinischer Wissenschaftler werden.	[MASK] will medizinischer Wissenschaftler werden.	Er will [MASK] werden.	[MASK] will [MASK] werden.	<person subject> will <profession> werden.	Er	male	medizinischer Wissenschaftler	balanced	medical scientist
5053	Er will Statistiker werden.	[MASK] will Statistiker werden.	Er will [MASK] werden.	[MASK] will [MASK] werden.	<person subject> will <profession> werden.	Er	male	Statistiker	balanced	statistician
5057	Er will Fahrdienstleiter werden.	[MASK] will Fahrdienstleiter werden.	Er will [MASK] werden.	[MASK] will [MASK] werden.	<person subject> will <profession> werden.	Er	male	Fahrdienstleiter	balanced	dispatcher
5059	Er will Postsortierer werden.	[MASK] will Postsortierer werden.	Er will [MASK] werden.	[MASK] will [MASK] werden.	<person subject> will <profession> werden.	Er	male	Postsortierer	balanced	mail sorter
5061	Dieser Mann will Leiter religiöser Aktivitäten werden.	Dieser [MASK] will Leiter religiöser Aktivitäten werden.	Dieser Mann will [MASK] werden.	Dieser [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mann	male	Leiter religiöser Aktivitäten	balanced	director of religious activities
5062	Dieser Mann will Verkehrslotse werden.	Dieser [MASK] will Verkehrslotse werden.	Dieser Mann will [MASK] werden.	Dieser [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mann	male	Verkehrslotse	balanced	crossing guard
5064	Dieser Mann will Bademeister werden.	Dieser [MASK] will Bademeister werden.	Dieser Mann will [MASK] werden.	Dieser [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mann	male	Bademeister	balanced	lifeguard
5065	Dieser Mann will Herbergsverwalter werden.	Dieser [MASK] will Herbergsverwalter werden.	Dieser Mann will [MASK] werden.	Dieser [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mann	male	Herbergsverwalter	balanced	lodging manager
5070	Dieser Mann will Versicherungskaufmann werden.	Dieser [MASK] will Versicherungskaufmann werden.	Dieser Mann will [MASK] werden.	Dieser [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mann	male	Versicherungskaufmann	balanced	insurance sales agent
5071	Dieser Mann will Versicherungsvermittler werden.	Dieser [MASK] will Versicherungsvermittler werden.	Dieser Mann will [MASK] werden.	Dieser [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mann	male	Versicherungsvermittler	balanced	insurance underwriter
5072	Dieser Mann will medizinischer Wissenschaftler werden.	Dieser [MASK] will medizinischer Wissenschaftler werden.	Dieser Mann will [MASK] werden.	Dieser [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mann	male	medizinischer Wissenschaftler	balanced	medical scientist
5073	Dieser Mann will Statistiker werden.	Dieser [MASK] will Statistiker werden.	Dieser Mann will [MASK] werden.	Dieser [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mann	male	Statistiker	balanced	statistician
5077	Dieser Mann will Fahrdienstleiter werden.	Dieser [MASK] will Fahrdienstleiter werden.	Dieser Mann will [MASK] werden.	Dieser [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mann	male	Fahrdienstleiter	balanced	dispatcher
5079	Dieser Mann will Postsortierer werden.	Dieser [MASK] will Postsortierer werden.	Dieser Mann will [MASK] werden.	Dieser [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mann	male	Postsortierer	balanced	mail sorter
5081	Mein Bruder will Leiter religiöser Aktivitäten werden.	Mein [MASK] will Leiter religiöser Aktivitäten werden.	Mein Bruder will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Bruder	male	Leiter religiöser Aktivitäten	balanced	director of religious activities
5082	Mein Bruder will Verkehrslotse werden.	Mein [MASK] will Verkehrslotse werden.	Mein Bruder will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Bruder	male	Verkehrslotse	balanced	crossing guard
5084	Mein Bruder will Bademeister werden.	Mein [MASK] will Bademeister werden.	Mein Bruder will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Bruder	male	Bademeister	balanced	lifeguard
5085	Mein Bruder will Herbergsverwalter werden.	Mein [MASK] will Herbergsverwalter werden.	Mein Bruder will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Bruder	male	Herbergsverwalter	balanced	lodging manager
5090	Mein Bruder will Versicherungskaufmann werden.	Mein [MASK] will Versicherungskaufmann werden.	Mein Bruder will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Bruder	male	Versicherungskaufmann	balanced	insurance sales agent
5091	Mein Bruder will Versicherungsvermittler werden.	Mein [MASK] will Versicherungsvermittler werden.	Mein Bruder will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Bruder	male	Versicherungsvermittler	balanced	insurance underwriter
5092	Mein Bruder will medizinischer Wissenschaftler werden.	Mein [MASK] will medizinischer Wissenschaftler werden.	Mein Bruder will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Bruder	male	medizinischer Wissenschaftler	balanced	medical scientist
5093	Mein Bruder will Statistiker werden.	Mein [MASK] will Statistiker werden.	Mein Bruder will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Bruder	male	Statistiker	balanced	statistician
5097	Mein Bruder will Fahrdienstleiter werden.	Mein [MASK] will Fahrdienstleiter werden.	Mein Bruder will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Bruder	male	Fahrdienstleiter	balanced	dispatcher
5099	Mein Bruder will Postsortierer werden.	Mein [MASK] will Postsortierer werden.	Mein Bruder will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Bruder	male	Postsortierer	balanced	mail sorter
5101	Mein Sohn will Leiter religiöser Aktivitäten werden.	Mein [MASK] will Leiter religiöser Aktivitäten werden.	Mein Sohn will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Sohn	male	Leiter religiöser Aktivitäten	balanced	director of religious activities
5102	Mein Sohn will Verkehrslotse werden.	Mein [MASK] will Verkehrslotse werden.	Mein Sohn will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Sohn	male	Verkehrslotse	balanced	crossing guard
5104	Mein Sohn will Bademeister werden.	Mein [MASK] will Bademeister werden.	Mein Sohn will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Sohn	male	Bademeister	balanced	lifeguard
5105	Mein Sohn will Herbergsverwalter werden.	Mein [MASK] will Herbergsverwalter werden.	Mein Sohn will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Sohn	male	Herbergsverwalter	balanced	lodging manager
5110	Mein Sohn will Versicherungskaufmann werden.	Mein [MASK] will Versicherungskaufmann werden.	Mein Sohn will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Sohn	male	Versicherungskaufmann	balanced	insurance sales agent
5111	Mein Sohn will Versicherungsvermittler werden.	Mein [MASK] will Versicherungsvermittler werden.	Mein Sohn will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Sohn	male	Versicherungsvermittler	balanced	insurance underwriter
5112	Mein Sohn will medizinischer Wissenschaftler werden.	Mein [MASK] will medizinischer Wissenschaftler werden.	Mein Sohn will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Sohn	male	medizinischer Wissenschaftler	balanced	medical scientist
5113	Mein Sohn will Statistiker werden.	Mein [MASK] will Statistiker werden.	Mein Sohn will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Sohn	male	Statistiker	balanced	statistician
5117	Mein Sohn will Fahrdienstleiter werden.	Mein [MASK] will Fahrdienstleiter werden.	Mein Sohn will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Sohn	male	Fahrdienstleiter	balanced	dispatcher
5119	Mein Sohn will Postsortierer werden.	Mein [MASK] will Postsortierer werden.	Mein Sohn will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Sohn	male	Postsortierer	balanced	mail sorter
5121	Mein Ehemann will Leiter religiöser Aktivitäten werden.	Mein [MASK] will Leiter religiöser Aktivitäten werden.	Mein Ehemann will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Ehemann	male	Leiter religiöser Aktivitäten	balanced	director of religious activities
5122	Mein Ehemann will Verkehrslotse werden.	Mein [MASK] will Verkehrslotse werden.	Mein Ehemann will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Ehemann	male	Verkehrslotse	balanced	crossing guard
5124	Mein Ehemann will Bademeister werden.	Mein [MASK] will Bademeister werden.	Mein Ehemann will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Ehemann	male	Bademeister	balanced	lifeguard
5125	Mein Ehemann will Herbergsverwalter werden.	Mein [MASK] will Herbergsverwalter werden.	Mein Ehemann will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Ehemann	male	Herbergsverwalter	balanced	lodging manager
5130	Mein Ehemann will Versicherungskaufmann werden.	Mein [MASK] will Versicherungskaufmann werden.	Mein Ehemann will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Ehemann	male	Versicherungskaufmann	balanced	insurance sales agent
5131	Mein Ehemann will Versicherungsvermittler werden.	Mein [MASK] will Versicherungsvermittler werden.	Mein Ehemann will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Ehemann	male	Versicherungsvermittler	balanced	insurance underwriter
5132	Mein Ehemann will medizinischer Wissenschaftler werden.	Mein [MASK] will medizinischer Wissenschaftler werden.	Mein Ehemann will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Ehemann	male	medizinischer Wissenschaftler	balanced	medical scientist
5133	Mein Ehemann will Statistiker werden.	Mein [MASK] will Statistiker werden.	Mein Ehemann will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Ehemann	male	Statistiker	balanced	statistician
5137	Mein Ehemann will Fahrdienstleiter werden.	Mein [MASK] will Fahrdienstleiter werden.	Mein Ehemann will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Ehemann	male	Fahrdienstleiter	balanced	dispatcher
5139	Mein Ehemann will Postsortierer werden.	Mein [MASK] will Postsortierer werden.	Mein Ehemann will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Ehemann	male	Postsortierer	balanced	mail sorter
5141	Mein Freund will Leiter religiöser Aktivitäten werden.	Mein [MASK] will Leiter religiöser Aktivitäten werden.	Mein Freund will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freund	male	Leiter religiöser Aktivitäten	balanced	director of religious activities
5142	Mein Freund will Verkehrslotse werden.	Mein [MASK] will Verkehrslotse werden.	Mein Freund will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freund	male	Verkehrslotse	balanced	crossing guard
5144	Mein Freund will Bademeister werden.	Mein [MASK] will Bademeister werden.	Mein Freund will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freund	male	Bademeister	balanced	lifeguard
5145	Mein Freund will Herbergsverwalter werden.	Mein [MASK] will Herbergsverwalter werden.	Mein Freund will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freund	male	Herbergsverwalter	balanced	lodging manager
5150	Mein Freund will Versicherungskaufmann werden.	Mein [MASK] will Versicherungskaufmann werden.	Mein Freund will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freund	male	Versicherungskaufmann	balanced	insurance sales agent
5151	Mein Freund will Versicherungsvermittler werden.	Mein [MASK] will Versicherungsvermittler werden.	Mein Freund will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freund	male	Versicherungsvermittler	balanced	insurance underwriter
5152	Mein Freund will medizinischer Wissenschaftler werden.	Mein [MASK] will medizinischer Wissenschaftler werden.	Mein Freund will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freund	male	medizinischer Wissenschaftler	balanced	medical scientist
5153	Mein Freund will Statistiker werden.	Mein [MASK] will Statistiker werden.	Mein Freund will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freund	male	Statistiker	balanced	statistician
5157	Mein Freund will Fahrdienstleiter werden.	Mein [MASK] will Fahrdienstleiter werden.	Mein Freund will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freund	male	Fahrdienstleiter	balanced	dispatcher
5159	Mein Freund will Postsortierer werden.	Mein [MASK] will Postsortierer werden.	Mein Freund will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freund	male	Postsortierer	balanced	mail sorter
5161	Mein Vater will Leiter religiöser Aktivitäten werden.	Mein [MASK] will Leiter religiöser Aktivitäten werden.	Mein Vater will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Vater	male	Leiter religiöser Aktivitäten	balanced	director of religious activities
5162	Mein Vater will Verkehrslotse werden.	Mein [MASK] will Verkehrslotse werden.	Mein Vater will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Vater	male	Verkehrslotse	balanced	crossing guard
5164	Mein Vater will Bademeister werden.	Mein [MASK] will Bademeister werden.	Mein Vater will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Vater	male	Bademeister	balanced	lifeguard
5165	Mein Vater will Herbergsverwalter werden.	Mein [MASK] will Herbergsverwalter werden.	Mein Vater will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Vater	male	Herbergsverwalter	balanced	lodging manager
5170	Mein Vater will Versicherungskaufmann werden.	Mein [MASK] will Versicherungskaufmann werden.	Mein Vater will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Vater	male	Versicherungskaufmann	balanced	insurance sales agent
5171	Mein Vater will Versicherungsvermittler werden.	Mein [MASK] will Versicherungsvermittler werden.	Mein Vater will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Vater	male	Versicherungsvermittler	balanced	insurance underwriter
5172	Mein Vater will medizinischer Wissenschaftler werden.	Mein [MASK] will medizinischer Wissenschaftler werden.	Mein Vater will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Vater	male	medizinischer Wissenschaftler	balanced	medical scientist
5173	Mein Vater will Statistiker werden.	Mein [MASK] will Statistiker werden.	Mein Vater will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Vater	male	Statistiker	balanced	statistician
5177	Mein Vater will Fahrdienstleiter werden.	Mein [MASK] will Fahrdienstleiter werden.	Mein Vater will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Vater	male	Fahrdienstleiter	balanced	dispatcher
5179	Mein Vater will Postsortierer werden.	Mein [MASK] will Postsortierer werden.	Mein Vater will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Vater	male	Postsortierer	balanced	mail sorter
5181	Mein Onkel will Leiter religiöser Aktivitäten werden.	Mein [MASK] will Leiter religiöser Aktivitäten werden.	Mein Onkel will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Onkel	male	Leiter religiöser Aktivitäten	balanced	director of religious activities
5182	Mein Onkel will Verkehrslotse werden.	Mein [MASK] will Verkehrslotse werden.	Mein Onkel will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Onkel	male	Verkehrslotse	balanced	crossing guard
5184	Mein Onkel will Bademeister werden.	Mein [MASK] will Bademeister werden.	Mein Onkel will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Onkel	male	Bademeister	balanced	lifeguard
5185	Mein Onkel will Herbergsverwalter werden.	Mein [MASK] will Herbergsverwalter werden.	Mein Onkel will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Onkel	male	Herbergsverwalter	balanced	lodging manager
5190	Mein Onkel will Versicherungskaufmann werden.	Mein [MASK] will Versicherungskaufmann werden.	Mein Onkel will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Onkel	male	Versicherungskaufmann	balanced	insurance sales agent
5191	Mein Onkel will Versicherungsvermittler werden.	Mein [MASK] will Versicherungsvermittler werden.	Mein Onkel will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Onkel	male	Versicherungsvermittler	balanced	insurance underwriter
5192	Mein Onkel will medizinischer Wissenschaftler werden.	Mein [MASK] will medizinischer Wissenschaftler werden.	Mein Onkel will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Onkel	male	medizinischer Wissenschaftler	balanced	medical scientist
5193	Mein Onkel will Statistiker werden.	Mein [MASK] will Statistiker werden.	Mein Onkel will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Onkel	male	Statistiker	balanced	statistician
5197	Mein Onkel will Fahrdienstleiter werden.	Mein [MASK] will Fahrdienstleiter werden.	Mein Onkel will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Onkel	male	Fahrdienstleiter	balanced	dispatcher
5199	Mein Onkel will Postsortierer werden.	Mein [MASK] will Postsortierer werden.	Mein Onkel will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Onkel	male	Postsortierer	balanced	mail sorter
5201	Mein Papa will Leiter religiöser Aktivitäten werden.	Mein [MASK] will Leiter religiöser Aktivitäten werden.	Mein Papa will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Papa	male	Leiter religiöser Aktivitäten	balanced	director of religious activities
5202	Mein Papa will Verkehrslotse werden.	Mein [MASK] will Verkehrslotse werden.	Mein Papa will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Papa	male	Verkehrslotse	balanced	crossing guard
5204	Mein Papa will Bademeister werden.	Mein [MASK] will Bademeister werden.	Mein Papa will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Papa	male	Bademeister	balanced	lifeguard
5205	Mein Papa will Herbergsverwalter werden.	Mein [MASK] will Herbergsverwalter werden.	Mein Papa will [MASK] werden.	Mein [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Papa	male	Herbergsverwalter	balanced	lodging manager
