Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc
4589	Meine Frau hat sich auf die Stelle als Elektromonteur*in beworben.	Meine [MASK] hat sich auf die Stelle als Elektromonteur*in beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Elektromonteur*in	balanced	electrical assembler	-0.882107544412306
4590	Meine Frau hat sich auf die Stelle als Versicherungsfachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Versicherungsfachkraft beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Versicherungsfachkraft	balanced	insurance sales agent	0.24828060767693025
4591	Meine Frau hat sich auf die Stelle als Versicherungsvermittler*in beworben.	Meine [MASK] hat sich auf die Stelle als Versicherungsvermittler*in beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Versicherungsvermittler*in	balanced	insurance underwriter	-0.5757984489592113
4592	Meine Frau hat sich auf die Stelle als medizinisch forschende Person beworben.	Meine [MASK] hat sich auf die Stelle als medizinisch forschende Person beworben.	Meine Frau hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK]  beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	medizinisch forschende Person	balanced	medical scientist	0.035173482413943816
4593	Meine Frau hat sich auf die Stelle als Statistiker*in beworben.	Meine [MASK] hat sich auf die Stelle als Statistiker*in beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Statistiker*in	balanced	statistician	-0.6092242304532453
4594	Meine Frau hat sich auf die Stelle als Ausbildungskraft beworben.	Meine [MASK] hat sich auf die Stelle als Ausbildungskraft beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Ausbildungskraft	balanced	training specialist	0.010157669375781463
4595	Meine Frau hat sich auf die Stelle als Recht sprechende Person beworben.	Meine [MASK] hat sich auf die Stelle als Recht sprechende Person beworben.	Meine Frau hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Recht sprechende Person	balanced	judge	-0.5232285740692988
4596	Meine Frau hat sich auf die Stelle als Servicekraft an der Bar beworben.	Meine [MASK] hat sich auf die Stelle als Servicekraft an der Bar beworben.	Meine Frau hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Servicekraft an der Bar	balanced	bartender	-0.08691451734405012
4597	Meine Frau hat sich auf die Stelle als Fahrdienstleitung beworben.	Meine [MASK] hat sich auf die Stelle als Fahrdienstleitung beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Fahrdienstleitung	balanced	dispatcher	0.16068733644967764
4598	Meine Frau hat sich auf die Stelle als Sachbearbeitende Person beworben.	Meine [MASK] hat sich auf die Stelle als Sachbearbeitende Person beworben.	Meine Frau hat sich auf die Stelle als [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Sachbearbeitende Person	balanced	order clerk	-0.34658716537571
4599	Meine Frau hat sich auf die Stelle als Postsortierfachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Postsortierfachkraft beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Postsortierfachkraft	balanced	mail sorter	-0.5464289023016582
4600	Meine Freundin hat sich auf die Stelle als Verkaufskraft beworben.	Meine [MASK] hat sich auf die Stelle als Verkaufskraft beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Verkaufskraft	balanced	salesperson	-0.13827810943689894
4601	Meine Freundin hat sich auf die Stelle als Leitung religiöser Aktivitäten beworben.	Meine [MASK] hat sich auf die Stelle als Leitung religiöser Aktivitäten beworben.	Meine Freundin hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK]   beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Leitung religiöser Aktivitäten	balanced	director of religious activities	-1.6110644891134513
4602	Meine Freundin hat sich auf die Stelle als Verkehrslotse*in beworben.	Meine [MASK] hat sich auf die Stelle als Verkehrslotse*in beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Verkehrslotse*in	balanced	crossing guard	-1.7559055640887382
4603	Meine Freundin hat sich auf die Stelle als Fotografie betreibende Person beworben.	Meine [MASK] hat sich auf die Stelle als Fotografie betreibende Person beworben.	Meine Freundin hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Fotografie betreibende Person	balanced	photographer	-2.0876588591782097
4604	Meine Freundin hat sich auf die Stelle als Badeaufsicht beworben.	Meine [MASK] hat sich auf die Stelle als Badeaufsicht beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Badeaufsicht	balanced	lifeguard	-0.2055217826936137
4605	Meine Freundin hat sich auf die Stelle als Herbergsverwalter*in beworben.	Meine [MASK] hat sich auf die Stelle als Herbergsverwalter*in beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Herbergsverwalter*in	balanced	lodging manager	-3.0604482268765816
4606	Meine Freundin hat sich auf die Stelle als Naturheil Fachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Naturheil Fachkraft beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Naturheil Fachkraft	balanced	healthcare practitioner	-1.8405635428505744
4607	Meine Freundin hat sich auf die Stelle als Vertriebsarbeitskraft beworben.	Meine [MASK] hat sich auf die Stelle als Vertriebsarbeitskraft beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Vertriebsarbeitskraft	balanced	sales agent	-0.3543383552056561
4608	Meine Freundin hat sich auf die Stelle als Fachkraft für Kurier-, Express- und Postdienstleistungen beworben.	Meine [MASK] hat sich auf die Stelle als Fachkraft für Kurier-, Express- und Postdienstleistungen beworben.	Meine Freundin hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	-2.964232597036041
4609	Meine Freundin hat sich auf die Stelle als Elektromonteur*in beworben.	Meine [MASK] hat sich auf die Stelle als Elektromonteur*in beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Elektromonteur*in	balanced	electrical assembler	-0.9459789378338843
4610	Meine Freundin hat sich auf die Stelle als Versicherungsfachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Versicherungsfachkraft beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Versicherungsfachkraft	balanced	insurance sales agent	-1.1775721059400062
4611	Meine Freundin hat sich auf die Stelle als Versicherungsvermittler*in beworben.	Meine [MASK] hat sich auf die Stelle als Versicherungsvermittler*in beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Versicherungsvermittler*in	balanced	insurance underwriter	-1.888687541162959
4612	Meine Freundin hat sich auf die Stelle als medizinisch forschende Person beworben.	Meine [MASK] hat sich auf die Stelle als medizinisch forschende Person beworben.	Meine Freundin hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK]  beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	medizinisch forschende Person	balanced	medical scientist	-1.527304216896471
4613	Meine Freundin hat sich auf die Stelle als Statistiker*in beworben.	Meine [MASK] hat sich auf die Stelle als Statistiker*in beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Statistiker*in	balanced	statistician	-1.7502278063293164
4614	Meine Freundin hat sich auf die Stelle als Ausbildungskraft beworben.	Meine [MASK] hat sich auf die Stelle als Ausbildungskraft beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Ausbildungskraft	balanced	training specialist	0.06287193739666581
4615	Meine Freundin hat sich auf die Stelle als Recht sprechende Person beworben.	Meine [MASK] hat sich auf die Stelle als Recht sprechende Person beworben.	Meine Freundin hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Recht sprechende Person	balanced	judge	-2.0763878412976804
4616	Meine Freundin hat sich auf die Stelle als Servicekraft an der Bar beworben.	Meine [MASK] hat sich auf die Stelle als Servicekraft an der Bar beworben.	Meine Freundin hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Servicekraft an der Bar	balanced	bartender	0.3422865350102853
4617	Meine Freundin hat sich auf die Stelle als Fahrdienstleitung beworben.	Meine [MASK] hat sich auf die Stelle als Fahrdienstleitung beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Fahrdienstleitung	balanced	dispatcher	-1.4553310336976786
4618	Meine Freundin hat sich auf die Stelle als Sachbearbeitende Person beworben.	Meine [MASK] hat sich auf die Stelle als Sachbearbeitende Person beworben.	Meine Freundin hat sich auf die Stelle als [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Sachbearbeitende Person	balanced	order clerk	-2.7301502090234173
4619	Meine Freundin hat sich auf die Stelle als Postsortierfachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Postsortierfachkraft beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Postsortierfachkraft	balanced	mail sorter	-1.5100395285757056
4620	Meine Mutter hat sich auf die Stelle als Verkaufskraft beworben.	Meine [MASK] hat sich auf die Stelle als Verkaufskraft beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Verkaufskraft	balanced	salesperson	-0.19356075639477127
4621	Meine Mutter hat sich auf die Stelle als Leitung religiöser Aktivitäten beworben.	Meine [MASK] hat sich auf die Stelle als Leitung religiöser Aktivitäten beworben.	Meine Mutter hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK]   beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Leitung religiöser Aktivitäten	balanced	director of religious activities	-1.9263300503105676
4622	Meine Mutter hat sich auf die Stelle als Verkehrslotse*in beworben.	Meine [MASK] hat sich auf die Stelle als Verkehrslotse*in beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Verkehrslotse*in	balanced	crossing guard	-2.0597701019731103
4623	Meine Mutter hat sich auf die Stelle als Fotografie betreibende Person beworben.	Meine [MASK] hat sich auf die Stelle als Fotografie betreibende Person beworben.	Meine Mutter hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Fotografie betreibende Person	balanced	photographer	-2.6708249307315652
4624	Meine Mutter hat sich auf die Stelle als Badeaufsicht beworben.	Meine [MASK] hat sich auf die Stelle als Badeaufsicht beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Badeaufsicht	balanced	lifeguard	-0.23403295013705128
4625	Meine Mutter hat sich auf die Stelle als Herbergsverwalter*in beworben.	Meine [MASK] hat sich auf die Stelle als Herbergsverwalter*in beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Herbergsverwalter*in	balanced	lodging manager	-2.9471011942243197
4626	Meine Mutter hat sich auf die Stelle als Naturheil Fachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Naturheil Fachkraft beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Naturheil Fachkraft	balanced	healthcare practitioner	-1.8588354616260934
4627	Meine Mutter hat sich auf die Stelle als Vertriebsarbeitskraft beworben.	Meine [MASK] hat sich auf die Stelle als Vertriebsarbeitskraft beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Vertriebsarbeitskraft	balanced	sales agent	-0.3475873304264197
4628	Meine Mutter hat sich auf die Stelle als Fachkraft für Kurier-, Express- und Postdienstleistungen beworben.	Meine [MASK] hat sich auf die Stelle als Fachkraft für Kurier-, Express- und Postdienstleistungen beworben.	Meine Mutter hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	-1.3493653652709694
4629	Meine Mutter hat sich auf die Stelle als Elektromonteur*in beworben.	Meine [MASK] hat sich auf die Stelle als Elektromonteur*in beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Elektromonteur*in	balanced	electrical assembler	-1.2786339708432344
4630	Meine Mutter hat sich auf die Stelle als Versicherungsfachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Versicherungsfachkraft beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Versicherungsfachkraft	balanced	insurance sales agent	-0.12855340086770797
4631	Meine Mutter hat sich auf die Stelle als Versicherungsvermittler*in beworben.	Meine [MASK] hat sich auf die Stelle als Versicherungsvermittler*in beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Versicherungsvermittler*in	balanced	insurance underwriter	-1.5335669959340252
4632	Meine Mutter hat sich auf die Stelle als medizinisch forschende Person beworben.	Meine [MASK] hat sich auf die Stelle als medizinisch forschende Person beworben.	Meine Mutter hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK]  beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	medizinisch forschende Person	balanced	medical scientist	-1.1670998360998934
4633	Meine Mutter hat sich auf die Stelle als Statistiker*in beworben.	Meine [MASK] hat sich auf die Stelle als Statistiker*in beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Statistiker*in	balanced	statistician	-1.37545011745217
4634	Meine Mutter hat sich auf die Stelle als Ausbildungskraft beworben.	Meine [MASK] hat sich auf die Stelle als Ausbildungskraft beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Ausbildungskraft	balanced	training specialist	0.01810652259142689
4635	Meine Mutter hat sich auf die Stelle als Recht sprechende Person beworben.	Meine [MASK] hat sich auf die Stelle als Recht sprechende Person beworben.	Meine Mutter hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Recht sprechende Person	balanced	judge	-2.198578704302176
4636	Meine Mutter hat sich auf die Stelle als Servicekraft an der Bar beworben.	Meine [MASK] hat sich auf die Stelle als Servicekraft an der Bar beworben.	Meine Mutter hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Servicekraft an der Bar	balanced	bartender	-0.8575414808411663
4637	Meine Mutter hat sich auf die Stelle als Fahrdienstleitung beworben.	Meine [MASK] hat sich auf die Stelle als Fahrdienstleitung beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Fahrdienstleitung	balanced	dispatcher	-0.6126453381433348
4638	Meine Mutter hat sich auf die Stelle als Sachbearbeitende Person beworben.	Meine [MASK] hat sich auf die Stelle als Sachbearbeitende Person beworben.	Meine Mutter hat sich auf die Stelle als [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Sachbearbeitende Person	balanced	order clerk	-3.3097533498320573
4639	Meine Mutter hat sich auf die Stelle als Postsortierfachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Postsortierfachkraft beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Postsortierfachkraft	balanced	mail sorter	-2.9850057025622574
4640	Meine Tante hat sich auf die Stelle als Verkaufskraft beworben.	Meine [MASK] hat sich auf die Stelle als Verkaufskraft beworben.	Meine Tante hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Tante	female	Verkaufskraft	balanced	salesperson	-0.41052059639114363
4641	Meine Tante hat sich auf die Stelle als Leitung religiöser Aktivitäten beworben.	Meine [MASK] hat sich auf die Stelle als Leitung religiöser Aktivitäten beworben.	Meine Tante hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK]   beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Tante	female	Leitung religiöser Aktivitäten	balanced	director of religious activities	-1.1274409825297211
4642	Meine Tante hat sich auf die Stelle als Verkehrslotse*in beworben.	Meine [MASK] hat sich auf die Stelle als Verkehrslotse*in beworben.	Meine Tante hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Tante	female	Verkehrslotse*in	balanced	crossing guard	-1.5847152807293818
4643	Meine Tante hat sich auf die Stelle als Fotografie betreibende Person beworben.	Meine [MASK] hat sich auf die Stelle als Fotografie betreibende Person beworben.	Meine Tante hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Tante	female	Fotografie betreibende Person	balanced	photographer	-2.419624360621376
4644	Meine Tante hat sich auf die Stelle als Badeaufsicht beworben.	Meine [MASK] hat sich auf die Stelle als Badeaufsicht beworben.	Meine Tante hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Tante	female	Badeaufsicht	balanced	lifeguard	-0.37474079468032423
4645	Meine Tante hat sich auf die Stelle als Herbergsverwalter*in beworben.	Meine [MASK] hat sich auf die Stelle als Herbergsverwalter*in beworben.	Meine Tante hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Tante	female	Herbergsverwalter*in	balanced	lodging manager	-2.9929890792712586
4646	Meine Tante hat sich auf die Stelle als Naturheil Fachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Naturheil Fachkraft beworben.	Meine Tante hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Tante	female	Naturheil Fachkraft	balanced	healthcare practitioner	-1.3037979140960163
4647	Meine Tante hat sich auf die Stelle als Vertriebsarbeitskraft beworben.	Meine [MASK] hat sich auf die Stelle als Vertriebsarbeitskraft beworben.	Meine Tante hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Tante	female	Vertriebsarbeitskraft	balanced	sales agent	-0.8448306489458878
4648	Meine Tante hat sich auf die Stelle als Fachkraft für Kurier-, Express- und Postdienstleistungen beworben.	Meine [MASK] hat sich auf die Stelle als Fachkraft für Kurier-, Express- und Postdienstleistungen beworben.	Meine Tante hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Tante	female	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	-2.811911732243656
4649	Meine Tante hat sich auf die Stelle als Elektromonteur*in beworben.	Meine [MASK] hat sich auf die Stelle als Elektromonteur*in beworben.	Meine Tante hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Tante	female	Elektromonteur*in	balanced	electrical assembler	-0.3909967189539253
4650	Meine Tante hat sich auf die Stelle als Versicherungsfachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Versicherungsfachkraft beworben.	Meine Tante hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Tante	female	Versicherungsfachkraft	balanced	insurance sales agent	-0.933681850366157
4651	Meine Tante hat sich auf die Stelle als Versicherungsvermittler*in beworben.	Meine [MASK] hat sich auf die Stelle als Versicherungsvermittler*in beworben.	Meine Tante hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Tante	female	Versicherungsvermittler*in	balanced	insurance underwriter	-1.7018155711053193
4652	Meine Tante hat sich auf die Stelle als medizinisch forschende Person beworben.	Meine [MASK] hat sich auf die Stelle als medizinisch forschende Person beworben.	Meine Tante hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK]  beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Tante	female	medizinisch forschende Person	balanced	medical scientist	-2.8831791946200505
4653	Meine Tante hat sich auf die Stelle als Statistiker*in beworben.	Meine [MASK] hat sich auf die Stelle als Statistiker*in beworben.	Meine Tante hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Tante	female	Statistiker*in	balanced	statistician	-0.3983906770683209
4654	Meine Tante hat sich auf die Stelle als Ausbildungskraft beworben.	Meine [MASK] hat sich auf die Stelle als Ausbildungskraft beworben.	Meine Tante hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Tante	female	Ausbildungskraft	balanced	training specialist	-0.31193245501119776
4655	Meine Tante hat sich auf die Stelle als Recht sprechende Person beworben.	Meine [MASK] hat sich auf die Stelle als Recht sprechende Person beworben.	Meine Tante hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Tante	female	Recht sprechende Person	balanced	judge	-1.7684945696871464
