Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc	Post_Assoc_Avg	Post_Assoc_google_bert_Avg	Pre_Assoc_google_bert_Avg	Post_Assoc_deepset_bert_Avg	Pre_Assoc_deepset_bert_Avg
4585	Meine Frau hat sich auf die Stelle als Herbergsverwalter*in beworben.	Meine [MASK] hat sich auf die Stelle als Herbergsverwalter*in beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Herbergsverwalter*in	balanced	lodging manager	0.0698213620720565	-0.307182117640477	-0.307182117640477	0.0698213620720565	-0.3806308672295886	-0.1450222340277105
4586	Meine Frau hat sich auf die Stelle als Naturheil Fachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Naturheil Fachkraft beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Naturheil Fachkraft	balanced	healthcare practitioner	-0.0749685328926551	-0.0519900941572848	-0.0519900941572848	-0.0749685328926551	-0.0847955470252511	-0.3065403636929044
4587	Meine Frau hat sich auf die Stelle als Vertriebsarbeitskraft beworben.	Meine [MASK] hat sich auf die Stelle als Vertriebsarbeitskraft beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Vertriebsarbeitskraft	balanced	sales agent	0.0879153561457124	-0.0113332394118459	-0.0113332394118459	0.0879153561457124	0.0624237375007649	-0.0463325465659916
4588	Meine Frau hat sich auf die Stelle als Fachkraft für Kurier-, Express- und Postdienstleistungen beworben.	Meine [MASK] hat sich auf die Stelle als Fachkraft für Kurier-, Express- und Postdienstleistungen beworben.	Meine Frau hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	0.6812933553383075	-0.7091408467596814	-0.7091408467596814	0.6812933553383075	0.7991999974726339	5.709332236374188
4589	Meine Frau hat sich auf die Stelle als Elektromonteur*in beworben.	Meine [MASK] hat sich auf die Stelle als Elektromonteur*in beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Elektromonteur*in	balanced	electrical assembler	-0.1823220713817789	-0.3801407520594047	-0.3801407520594047	-0.1823220713817789	-0.1149548095988925	-0.393294447809037
4590	Meine Frau hat sich auf die Stelle als Versicherungsfachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Versicherungsfachkraft beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Versicherungsfachkraft	balanced	insurance sales agent	0.0338592410097016	-0.0348576673700047	-0.0348576673700047	0.0338592410097016	-0.0200956839207708	-0.0313448383943753
4591	Meine Frau hat sich auf die Stelle als Versicherungsvermittler*in beworben.	Meine [MASK] hat sich auf die Stelle als Versicherungsvermittler*in beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Versicherungsvermittler*in	balanced	insurance underwriter	0.0543526595797403	-0.3846315785012789	-0.3846315785012789	0.0543526595797403	-0.5091391586112048	-0.6789830265970731
4592	Meine Frau hat sich auf die Stelle als medizinisch forschende Person beworben.	Meine [MASK] hat sich auf die Stelle als medizinisch forschende Person beworben.	Meine Frau hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK]  beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	medizinisch forschende Person	balanced	medical scientist	0.1190774643630477	-0.063486870127817	-0.063486870127817	0.1190774643630477	0.2882334162614281	0.5799874026443468
4593	Meine Frau hat sich auf die Stelle als Statistiker*in beworben.	Meine [MASK] hat sich auf die Stelle als Statistiker*in beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Statistiker*in	balanced	statistician	-0.0042706573049966	-0.2252753696997041	-0.2252753696997041	-0.0042706573049966	-0.0883054074120245	-0.3908453946485552
4594	Meine Frau hat sich auf die Stelle als Ausbildungskraft beworben.	Meine [MASK] hat sich auf die Stelle als Ausbildungskraft beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Ausbildungskraft	balanced	training specialist	-0.3172744736617081	-0.3394621039688508	-0.3394621039688508	-0.3172744736617081	-0.0959907235389577	-0.0507793954607261
4595	Meine Frau hat sich auf die Stelle als Recht sprechende Person beworben.	Meine [MASK] hat sich auf die Stelle als Recht sprechende Person beworben.	Meine Frau hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Recht sprechende Person	balanced	judge	-0.314872431879498	-0.2825389624834495	-0.2825389624834495	-0.314872431879498	-0.1392609933130065	-0.7501590556033668
4596	Meine Frau hat sich auf die Stelle als Servicekraft an der Bar beworben.	Meine [MASK] hat sich auf die Stelle als Servicekraft an der Bar beworben.	Meine Frau hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Servicekraft an der Bar	balanced	bartender	-0.1375898269792337	-0.2913107389675157	-0.2913107389675157	-0.1375898269792337	-0.0203229181225287	0.2623021833048561
4597	Meine Frau hat sich auf die Stelle als Fahrdienstleitung beworben.	Meine [MASK] hat sich auf die Stelle als Fahrdienstleitung beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Fahrdienstleitung	balanced	dispatcher	0.1008186744334678	-0.0158228251198379	-0.0158228251198379	0.1008186744334678	0.1064632692764794	0.2168475644063568
4598	Meine Frau hat sich auf die Stelle als Sachbearbeitende Person beworben.	Meine [MASK] hat sich auf die Stelle als Sachbearbeitende Person beworben.	Meine Frau hat sich auf die Stelle als [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Sachbearbeitende Person	balanced	order clerk	-0.1659962984317951	-0.1861667479893255	-0.1861667479893255	-0.1659962984317951	-0.1864462012210938	-0.5797123463711564
4599	Meine Frau hat sich auf die Stelle als Postsortierfachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Postsortierfachkraft beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Postsortierfachkraft	balanced	mail sorter	-0.0426897845516696	-0.1857164436674342	-0.1857164436674342	-0.0426897845516696	-0.2184361980325493	-0.2977734731220693
4600	Meine Freundin hat sich auf die Stelle als Verkaufskraft beworben.	Meine [MASK] hat sich auf die Stelle als Verkaufskraft beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Verkaufskraft	balanced	salesperson	0.020741965176464	0.5505981030242406	0.5505981030242406	0.020741965176464	-0.0802277487771655	0.0813276996766217
4601	Meine Freundin hat sich auf die Stelle als Leitung religiöser Aktivitäten beworben.	Meine [MASK] hat sich auf die Stelle als Leitung religiöser Aktivitäten beworben.	Meine Freundin hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK]   beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Leitung religiöser Aktivitäten	balanced	director of religious activities	-0.4175137935153261	-0.2254241308625859	-0.2254241308625859	-0.4175137935153261	-0.0440478734884153	0.3055373316738036
4602	Meine Freundin hat sich auf die Stelle als Verkehrslotse*in beworben.	Meine [MASK] hat sich auf die Stelle als Verkehrslotse*in beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Verkehrslotse*in	balanced	crossing guard	-0.9987838750357872	-0.8483735708432074	-0.8483735708432074	-0.9987838750357872	0.8436239793279147	1.3131693205020816
4603	Meine Freundin hat sich auf die Stelle als Fotografie betreibende Person beworben.	Meine [MASK] hat sich auf die Stelle als Fotografie betreibende Person beworben.	Meine Freundin hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Fotografie betreibende Person	balanced	photographer	0.766312079715601	0.5644689067388506	0.5644689067388506	0.766312079715601	0.5732086248928138	0.848627328223768
4604	Meine Freundin hat sich auf die Stelle als Badeaufsicht beworben.	Meine [MASK] hat sich auf die Stelle als Badeaufsicht beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Badeaufsicht	balanced	lifeguard	-0.1325290263474228	-0.2228394891191781	-0.2228394891191781	-0.1325290263474228	-0.4026118346870303	-0.1958223128872863
4605	Meine Freundin hat sich auf die Stelle als Herbergsverwalter*in beworben.	Meine [MASK] hat sich auf die Stelle als Herbergsverwalter*in beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Herbergsverwalter*in	balanced	lodging manager	-0.8105810873315956	-1.137994639133346	-1.137994639133346	-0.8105810873315956	0.4638266804274973	0.7709504179418118
4606	Meine Freundin hat sich auf die Stelle als Naturheil Fachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Naturheil Fachkraft beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Naturheil Fachkraft	balanced	healthcare practitioner	0.0394171657485099	0.2265116374924861	0.2265116374924861	0.0394171657485099	0.4221996165525165	0.9862957293516318
4607	Meine Freundin hat sich auf die Stelle als Vertriebsarbeitskraft beworben.	Meine [MASK] hat sich auf die Stelle als Vertriebsarbeitskraft beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Vertriebsarbeitskraft	balanced	sales agent	-0.1319179412534155	0.3066105570774848	0.3066105570774848	-0.1319179412534155	-0.2030198437733053	0.0983722883311821
4608	Meine Freundin hat sich auf die Stelle als Fachkraft für Kurier-, Express- und Postdienstleistungen beworben.	Meine [MASK] hat sich auf die Stelle als Fachkraft für Kurier-, Express- und Postdienstleistungen beworben.	Meine Freundin hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	0.0123300341058115	-1.510225911850694	-1.510225911850694	0.0123300341058115	-0.7234884116064902	5.061523200834909
4609	Meine Freundin hat sich auf die Stelle als Elektromonteur*in beworben.	Meine [MASK] hat sich auf die Stelle als Elektromonteur*in beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Elektromonteur*in	balanced	electrical assembler	-0.811191059647062	-0.9444405996110652	-0.9444405996110652	-0.811191059647062	1.0537818414933509	1.3089578926115573
4610	Meine Freundin hat sich auf die Stelle als Versicherungsfachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Versicherungsfachkraft beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Versicherungsfachkraft	balanced	insurance sales agent	0.0394536147096374	0.2897381721120677	0.2897381721120677	0.0394536147096374	-0.2106121884442013	0.192732339804712
4611	Meine Freundin hat sich auf die Stelle als Versicherungsvermittler*in beworben.	Meine [MASK] hat sich auf die Stelle als Versicherungsvermittler*in beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Versicherungsvermittler*in	balanced	insurance underwriter	-0.7826595757012335	-0.7499553595730812	-0.7499553595730812	-0.7826595757012335	0.8471795321051162	1.2454211408098466
4612	Meine Freundin hat sich auf die Stelle als medizinisch forschende Person beworben.	Meine [MASK] hat sich auf die Stelle als medizinisch forschende Person beworben.	Meine Freundin hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK]  beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	medizinisch forschende Person	balanced	medical scientist	-1.190454748344821	-0.7781701427242838	-0.7781701427242838	-1.190454748344821	-0.753157689748015	0.4152498418780215
4613	Meine Freundin hat sich auf die Stelle als Statistiker*in beworben.	Meine [MASK] hat sich auf die Stelle als Statistiker*in beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Statistiker*in	balanced	statistician	-0.1651983758591271	0.0778538206768222	0.0778538206768222	-0.1651983758591271	0.7589545569759948	1.413058252746565
4614	Meine Freundin hat sich auf die Stelle als Ausbildungskraft beworben.	Meine [MASK] hat sich auf die Stelle als Ausbildungskraft beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Ausbildungskraft	balanced	training specialist	0.3426711051677357	0.7352878331820448	0.7352878331820448	0.3426711051677357	-0.1273983716417839	-0.0180655807472757
4615	Meine Freundin hat sich auf die Stelle als Recht sprechende Person beworben.	Meine [MASK] hat sich auf die Stelle als Recht sprechende Person beworben.	Meine Freundin hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Recht sprechende Person	balanced	judge	0.494752307670237	0.349508205827512	0.349508205827512	0.494752307670237	0.0710848119902281	0.6031514219971439
4616	Meine Freundin hat sich auf die Stelle als Servicekraft an der Bar beworben.	Meine [MASK] hat sich auf die Stelle als Servicekraft an der Bar beworben.	Meine Freundin hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Servicekraft an der Bar	balanced	bartender	0.4594264955233587	-0.356878224920807	-0.356878224920807	0.4594264955233587	0.181648106195411	0.8586834043727132
4617	Meine Freundin hat sich auf die Stelle als Fahrdienstleitung beworben.	Meine [MASK] hat sich auf die Stelle als Fahrdienstleitung beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Fahrdienstleitung	balanced	dispatcher	-0.165938331719251	0.1392341136968397	0.1392341136968397	-0.165938331719251	-0.2030527440320081	-0.0488164625897964
4618	Meine Freundin hat sich auf die Stelle als Sachbearbeitende Person beworben.	Meine [MASK] hat sich auf die Stelle als Sachbearbeitende Person beworben.	Meine Freundin hat sich auf die Stelle als [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Sachbearbeitende Person	balanced	order clerk	-0.0297534547509807	0.3771979759434027	0.3771979759434027	-0.0297534547509807	0.6763994781411886	0.906052139942942
4619	Meine Freundin hat sich auf die Stelle als Postsortierfachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Postsortierfachkraft beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Postsortierfachkraft	balanced	mail sorter	-0.0947869802202785	-1.13779575640214	-1.13779575640214	-0.0947869802202785	0.4462320116759009	0.8109328887813106
4620	Meine Mutter hat sich auf die Stelle als Verkaufskraft beworben.	Meine [MASK] hat sich auf die Stelle als Verkaufskraft beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Verkaufskraft	balanced	salesperson	0.0352501433317368	0.3009657466821258	0.3009657466821258	0.0352501433317368	-0.0835955808597443	-0.163079892955366
4621	Meine Mutter hat sich auf die Stelle als Leitung religiöser Aktivitäten beworben.	Meine [MASK] hat sich auf die Stelle als Leitung religiöser Aktivitäten beworben.	Meine Mutter hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK]   beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Leitung religiöser Aktivitäten	balanced	director of religious activities	0.2899590729632109	0.1602679671892809	0.1602679671892809	0.2899590729632109	-0.7079211103125491	-0.4517761840782842
4622	Meine Mutter hat sich auf die Stelle als Verkehrslotse*in beworben.	Meine [MASK] hat sich auf die Stelle als Verkehrslotse*in beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Verkehrslotse*in	balanced	crossing guard	-1.091325566220965	-0.9096574314047452	-0.9096574314047452	-1.091325566220965	-0.706970054766399	-0.9639799158672864
4623	Meine Mutter hat sich auf die Stelle als Fotografie betreibende Person beworben.	Meine [MASK] hat sich auf die Stelle als Fotografie betreibende Person beworben.	Meine Mutter hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Fotografie betreibende Person	balanced	photographer	0.080849093326912	-0.0273215053384521	-0.0273215053384521	0.080849093326912	-0.7621633979260285	-0.4205652028338871
4624	Meine Mutter hat sich auf die Stelle als Badeaufsicht beworben.	Meine [MASK] hat sich auf die Stelle als Badeaufsicht beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Badeaufsicht	balanced	lifeguard	-0.292308629380679	-0.2403524817826186	-0.2403524817826186	-0.292308629380679	-0.0983927751965428	-0.2378163230437324
4625	Meine Mutter hat sich auf die Stelle als Herbergsverwalter*in beworben.	Meine [MASK] hat sich auf die Stelle als Herbergsverwalter*in beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Herbergsverwalter*in	balanced	lodging manager	-1.168893730131675	-0.8343398819783697	-0.8343398819783697	-1.168893730131675	-0.6558913730928528	-0.7826021625114846
4626	Meine Mutter hat sich auf die Stelle als Naturheil Fachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Naturheil Fachkraft beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Naturheil Fachkraft	balanced	healthcare practitioner	-0.0267811782480676	0.2690033162550201	0.2690033162550201	-0.0267811782480676	-0.8032830302767733	-1.0505455447973815
4627	Meine Mutter hat sich auf die Stelle als Vertriebsarbeitskraft beworben.	Meine [MASK] hat sich auf die Stelle als Vertriebsarbeitskraft beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Vertriebsarbeitskraft	balanced	sales agent	-0.1609058088106404	0.0006346752458533	0.0006346752458533	-0.1609058088106404	-0.126473148597103	-0.2019434399597363
4628	Meine Mutter hat sich auf die Stelle als Fachkraft für Kurier-, Express- und Postdienstleistungen beworben.	Meine [MASK] hat sich auf die Stelle als Fachkraft für Kurier-, Express- und Postdienstleistungen beworben.	Meine Mutter hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	1.0145023423085582	-0.2985872001440946	-0.2985872001440946	1.0145023423085582	-0.2787479002936573	3.941147652225952
4629	Meine Mutter hat sich auf die Stelle als Elektromonteur*in beworben.	Meine [MASK] hat sich auf die Stelle als Elektromonteur*in beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Elektromonteur*in	balanced	electrical assembler	-0.88641114598095	-0.7015299207172461	-0.7015299207172461	-0.88641114598095	-1.2982779818503003	-1.1332761717067836
4630	Meine Mutter hat sich auf die Stelle als Versicherungsfachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Versicherungsfachkraft beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Versicherungsfachkraft	balanced	insurance sales agent	-0.0515441780607916	0.0521035904798395	0.0521035904798395	-0.0515441780607916	0.0293577865044305	-0.2073607877958536
4631	Meine Mutter hat sich auf die Stelle als Versicherungsvermittler*in beworben.	Meine [MASK] hat sich auf die Stelle als Versicherungsvermittler*in beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Versicherungsvermittler*in	balanced	insurance underwriter	-1.3143911159361026	-1.0409676324838837	-1.0409676324838837	-1.3143911159361026	-0.682291107935896	-0.8075554054638011
4632	Meine Mutter hat sich auf die Stelle als medizinisch forschende Person beworben.	Meine [MASK] hat sich auf die Stelle als medizinisch forschende Person beworben.	Meine Mutter hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK]  beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	medizinisch forschende Person	balanced	medical scientist	-0.1370862902963226	-0.3925221520886433	-0.3925221520886433	-0.1370862902963226	0.555359986119425	0.2826462299288262
4633	Meine Mutter hat sich auf die Stelle als Statistiker*in beworben.	Meine [MASK] hat sich auf die Stelle als Statistiker*in beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Statistiker*in	balanced	statistician	-0.2161225855432196	-0.0166774402620972	-0.0166774402620972	-0.2161225855432196	-1.1741315356372937	-1.3797779074416692
4634	Meine Mutter hat sich auf die Stelle als Ausbildungskraft beworben.	Meine [MASK] hat sich auf die Stelle als Ausbildungskraft beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Ausbildungskraft	balanced	training specialist	0.3565765514131508	0.7076403792871595	0.7076403792871595	0.3565765514131508	-0.0287886118796273	-0.1511498554510663
4635	Meine Mutter hat sich auf die Stelle als Recht sprechende Person beworben.	Meine [MASK] hat sich auf die Stelle als Recht sprechende Person beworben.	Meine Mutter hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Recht sprechende Person	balanced	judge	0.2382053143546034	-0.0025289521416616	-0.0025289521416616	0.2382053143546034	-0.3412115370320157	0.0435649759719362
4636	Meine Mutter hat sich auf die Stelle als Servicekraft an der Bar beworben.	Meine [MASK] hat sich auf die Stelle als Servicekraft an der Bar beworben.	Meine Mutter hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Servicekraft an der Bar	balanced	bartender	-0.8859115432306999	-0.5823909853447121	-0.5823909853447121	-0.8859115432306999	0.0387579197734303	-0.0920459146057906
4637	Meine Mutter hat sich auf die Stelle als Fahrdienstleitung beworben.	Meine [MASK] hat sich auf die Stelle als Fahrdienstleitung beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Fahrdienstleitung	balanced	dispatcher	-0.3192977220006383	-0.3869537165899585	-0.3869537165899585	-0.3192977220006383	-0.1505655241974536	-0.3580692064310165
4638	Meine Mutter hat sich auf die Stelle als Sachbearbeitende Person beworben.	Meine [MASK] hat sich auf die Stelle als Sachbearbeitende Person beworben.	Meine Mutter hat sich auf die Stelle als [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Sachbearbeitende Person	balanced	order clerk	-0.3196550931129999	-0.3625540788359117	-0.3625540788359117	-0.3196550931129999	-0.7200410548048279	-0.56772180077858
