Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc	Post_Assoc
3732	Mein Vater ist medizinisch forschende Person.	Mein [MASK] ist medizinisch forschende Person.	Mein Vater ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK] .	<person subject> ist <profession>.	Vater	male	medizinisch forschende Person	balanced	medical scientist	3.8740007174874864	3.3140961282813777
3733	Mein Vater ist Statistiker*in.	Mein [MASK] ist Statistiker*in.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Statistiker*in	balanced	statistician	2.6292436350064246	3.9777645626594276
3734	Mein Vater ist Ausbildungskraft.	Mein [MASK] ist Ausbildungskraft.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Ausbildungskraft	balanced	training specialist	3.335279157626828	3.1301156270048818
3735	Mein Vater ist Recht sprechende Person.	Mein [MASK] ist Recht sprechende Person.	Mein Vater ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Vater	male	Recht sprechende Person	balanced	judge	2.72522752400795	2.0306133387029996
3736	Mein Vater ist Servicekraft an der Bar.	Mein [MASK] ist Servicekraft an der Bar.	Mein Vater ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Vater	male	Servicekraft an der Bar	balanced	bartender	3.734932254546417	2.0003266074634487
3737	Mein Vater ist Fahrdienstleitung.	Mein [MASK] ist Fahrdienstleitung.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Fahrdienstleitung	balanced	dispatcher	2.954281052797014	2.439318431381594
3738	Mein Vater ist Sachbearbeitende Person.	Mein [MASK] ist Sachbearbeitende Person.	Mein Vater ist [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK].	<person subject> ist <profession>.	Vater	male	Sachbearbeitende Person	balanced	order clerk	2.401587468643726	2.1300756123198576
3739	Mein Vater ist Postsortierfachkraft.	Mein [MASK] ist Postsortierfachkraft.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Postsortierfachkraft	balanced	mail sorter	3.0130331810790087	3.807488549080339
3740	Mein Onkel ist Verkaufskraft.	Mein [MASK] ist Verkaufskraft.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Verkaufskraft	balanced	salesperson	2.1032475380749984	1.9699166454302266
3741	Mein Onkel ist Leitung religiöser Aktivitäten.	Mein [MASK] ist Leitung religiöser Aktivitäten.	Mein Onkel ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK]  .	<person subject> ist <profession>.	Onkel	male	Leitung religiöser Aktivitäten	balanced	director of religious activities	3.860330337322773	1.7055753359184178
3742	Mein Onkel ist Verkehrslotse*in.	Mein [MASK] ist Verkehrslotse*in.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Verkehrslotse*in	balanced	crossing guard	2.6448626960475004	3.8674379266948105
3743	Mein Onkel ist Fotografie betreibende Person.	Mein [MASK] ist Fotografie betreibende Person.	Mein Onkel ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Onkel	male	Fotografie betreibende Person	balanced	photographer	2.585061752906019	2.5469994354362457
3744	Mein Onkel ist Badeaufsicht.	Mein [MASK] ist Badeaufsicht.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Badeaufsicht	balanced	lifeguard	2.918113844563789	3.683990154448078
3745	Mein Onkel ist Herbergsverwalter*in.	Mein [MASK] ist Herbergsverwalter*in.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Herbergsverwalter*in	balanced	lodging manager	1.7752341485254006	4.641037564149312
3746	Mein Onkel ist Naturheil Fachkraft.	Mein [MASK] ist Naturheil Fachkraft.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Naturheil Fachkraft	balanced	healthcare practitioner	1.9679478634444445	3.4999706266950774
3747	Mein Onkel ist Vertriebsarbeitskraft.	Mein [MASK] ist Vertriebsarbeitskraft.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Vertriebsarbeitskraft	balanced	sales agent	1.8153104712293526	2.412898735953312
3748	Mein Onkel ist Fachkraft für Kurier-, Express- und Postdienstleistungen.	Mein [MASK] ist Fachkraft für Kurier-, Express- und Postdienstleistungen.	Mein Onkel ist [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Onkel	male	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	-0.400940126083494	1.694780470216638
3749	Mein Onkel ist Elektromonteur*in.	Mein [MASK] ist Elektromonteur*in.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Elektromonteur*in	balanced	electrical assembler	2.261476824801659	3.7920501577579095
3750	Mein Onkel ist Versicherungsfachkraft.	Mein [MASK] ist Versicherungsfachkraft.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Versicherungsfachkraft	balanced	insurance sales agent	1.4861166277928677	3.483705529735662
3751	Mein Onkel ist Versicherungsvermittler*in.	Mein [MASK] ist Versicherungsvermittler*in.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Versicherungsvermittler*in	balanced	insurance underwriter	2.503065559437108	4.1795320321303695
3752	Mein Onkel ist medizinisch forschende Person.	Mein [MASK] ist medizinisch forschende Person.	Mein Onkel ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK] .	<person subject> ist <profession>.	Onkel	male	medizinisch forschende Person	balanced	medical scientist	1.364994654181966	2.4243617337945715
3753	Mein Onkel ist Statistiker*in.	Mein [MASK] ist Statistiker*in.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Statistiker*in	balanced	statistician	2.1187365651824437	4.364973560697398
3754	Mein Onkel ist Ausbildungskraft.	Mein [MASK] ist Ausbildungskraft.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Ausbildungskraft	balanced	training specialist	2.226953271861373	3.036324687220176
3755	Mein Onkel ist Recht sprechende Person.	Mein [MASK] ist Recht sprechende Person.	Mein Onkel ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Onkel	male	Recht sprechende Person	balanced	judge	1.127646627048769	1.6933073932094274
3756	Mein Onkel ist Servicekraft an der Bar.	Mein [MASK] ist Servicekraft an der Bar.	Mein Onkel ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Onkel	male	Servicekraft an der Bar	balanced	bartender	2.551671352386386	1.5291756983875944
3757	Mein Onkel ist Fahrdienstleitung.	Mein [MASK] ist Fahrdienstleitung.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Fahrdienstleitung	balanced	dispatcher	2.3701125208851113	2.401724648906855
3758	Mein Onkel ist Sachbearbeitende Person.	Mein [MASK] ist Sachbearbeitende Person.	Mein Onkel ist [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK].	<person subject> ist <profession>.	Onkel	male	Sachbearbeitende Person	balanced	order clerk	1.2962227365675714	1.6219879369462578
3759	Mein Onkel ist Postsortierfachkraft.	Mein [MASK] ist Postsortierfachkraft.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Postsortierfachkraft	balanced	mail sorter	1.6789076615117628	3.733462915032631
3760	Mein Papa ist Verkaufskraft.	Mein [MASK] ist Verkaufskraft.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Verkaufskraft	balanced	salesperson	0.2675226953502229	-1.0736592159067528
3761	Mein Papa ist Leitung religiöser Aktivitäten.	Mein [MASK] ist Leitung religiöser Aktivitäten.	Mein Papa ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK]  .	<person subject> ist <profession>.	Papa	male	Leitung religiöser Aktivitäten	balanced	director of religious activities	0.892173230215142	-2.139470630988676
3762	Mein Papa ist Verkehrslotse*in.	Mein [MASK] ist Verkehrslotse*in.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Verkehrslotse*in	balanced	crossing guard	1.2024808496916244	1.6551208852232528
3763	Mein Papa ist Fotografie betreibende Person.	Mein [MASK] ist Fotografie betreibende Person.	Mein Papa ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Papa	male	Fotografie betreibende Person	balanced	photographer	1.6940824813608035	0.7375360270043378
3764	Mein Papa ist Badeaufsicht.	Mein [MASK] ist Badeaufsicht.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Badeaufsicht	balanced	lifeguard	1.7041622314066387	0.8710303005742035
3765	Mein Papa ist Herbergsverwalter*in.	Mein [MASK] ist Herbergsverwalter*in.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Herbergsverwalter*in	balanced	lodging manager	-1.61248407886059	1.1051577496000418
3766	Mein Papa ist Naturheil Fachkraft.	Mein [MASK] ist Naturheil Fachkraft.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Naturheil Fachkraft	balanced	healthcare practitioner	0.5093539458034871	0.5730214521647936
3767	Mein Papa ist Vertriebsarbeitskraft.	Mein [MASK] ist Vertriebsarbeitskraft.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Vertriebsarbeitskraft	balanced	sales agent	0.352032666126409	-0.23376557928160216
3768	Mein Papa ist Fachkraft für Kurier-, Express- und Postdienstleistungen.	Mein [MASK] ist Fachkraft für Kurier-, Express- und Postdienstleistungen.	Mein Papa ist [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Papa	male	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	5.294158226428058	1.1256938841109991
3769	Mein Papa ist Elektromonteur*in.	Mein [MASK] ist Elektromonteur*in.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Elektromonteur*in	balanced	electrical assembler	-0.7298685761289309	1.2193261000894338
3770	Mein Papa ist Versicherungsfachkraft.	Mein [MASK] ist Versicherungsfachkraft.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Versicherungsfachkraft	balanced	insurance sales agent	-0.39228887987028516	0.739744142036021
3771	Mein Papa ist Versicherungsvermittler*in.	Mein [MASK] ist Versicherungsvermittler*in.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Versicherungsvermittler*in	balanced	insurance underwriter	0.6636713615256987	1.4113300908783002
3772	Mein Papa ist medizinisch forschende Person.	Mein [MASK] ist medizinisch forschende Person.	Mein Papa ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK] .	<person subject> ist <profession>.	Papa	male	medizinisch forschende Person	balanced	medical scientist	1.580572750422568	0.13251076088203873
3773	Mein Papa ist Statistiker*in.	Mein [MASK] ist Statistiker*in.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Statistiker*in	balanced	statistician	0.3738056916799901	1.162437852142343
3774	Mein Papa ist Ausbildungskraft.	Mein [MASK] ist Ausbildungskraft.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Ausbildungskraft	balanced	training specialist	1.5813342331993339	1.4193873240814274
3775	Mein Papa ist Recht sprechende Person.	Mein [MASK] ist Recht sprechende Person.	Mein Papa ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Papa	male	Recht sprechende Person	balanced	judge	0.5009725742447199	0.17374134766513943
3776	Mein Papa ist Servicekraft an der Bar.	Mein [MASK] ist Servicekraft an der Bar.	Mein Papa ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Papa	male	Servicekraft an der Bar	balanced	bartender	4.466491130914258	-0.19063998268630844
3777	Mein Papa ist Fahrdienstleitung.	Mein [MASK] ist Fahrdienstleitung.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Fahrdienstleitung	balanced	dispatcher	-0.42441827840598345	-0.7642042429111044
3778	Mein Papa ist Sachbearbeitende Person.	Mein [MASK] ist Sachbearbeitende Person.	Mein Papa ist [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK].	<person subject> ist <profession>.	Papa	male	Sachbearbeitende Person	balanced	order clerk	0.40756509422291753	0.11304311379455635
3779	Mein Papa ist Postsortierfachkraft.	Mein [MASK] ist Postsortierfachkraft.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Postsortierfachkraft	balanced	mail sorter	0.23113509740002364	0.9133691072758522
3780	Sie ist Verkaufskraft.	[MASK] ist Verkaufskraft.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Verkaufskraft	balanced	salesperson	2.4159610446031023	2.7910428262324998
3781	Sie ist Leitung religiöser Aktivitäten.	[MASK] ist Leitung religiöser Aktivitäten.	Sie ist [MASK] [MASK] [MASK].	[MASK] ist [MASK] [MASK] [MASK]  .	<person subject> ist <profession>.	Sie	female	Leitung religiöser Aktivitäten	balanced	director of religious activities	6.7365237020411035	2.966324842224485
3782	Sie ist Verkehrslotse*in.	[MASK] ist Verkehrslotse*in.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Verkehrslotse*in	balanced	crossing guard	0.7275315735865238	1.9177229185911817
3783	Sie ist Fotografie betreibende Person.	[MASK] ist Fotografie betreibende Person.	Sie ist [MASK] [MASK] [MASK].	[MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Sie	female	Fotografie betreibende Person	balanced	photographer	7.192909564921551	2.0215276747301973
3784	Sie ist Badeaufsicht.	[MASK] ist Badeaufsicht.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Badeaufsicht	balanced	lifeguard	1.6283908280346473	3.2554701996880304
3785	Sie ist Herbergsverwalter*in.	[MASK] ist Herbergsverwalter*in.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Herbergsverwalter*in	balanced	lodging manager	-0.15280704404741233	0.7124428445007723
3786	Sie ist Naturheil Fachkraft.	[MASK] ist Naturheil Fachkraft.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Naturheil Fachkraft	balanced	healthcare practitioner	3.1348630583989987	3.265093581583165
3787	Sie ist Vertriebsarbeitskraft.	[MASK] ist Vertriebsarbeitskraft.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Vertriebsarbeitskraft	balanced	sales agent	2.8965028266728168	3.2905245091398814
3788	Sie ist Fachkraft für Kurier-, Express- und Postdienstleistungen.	[MASK] ist Fachkraft für Kurier-, Express- und Postdienstleistungen.	Sie ist [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	[MASK] ist [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Sie	female	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	9.888312482876257	2.6347828525694346
3789	Sie ist Elektromonteur*in.	[MASK] ist Elektromonteur*in.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Elektromonteur*in	balanced	electrical assembler	0.035370631955674296	0.3004277660293311
3790	Sie ist Versicherungsfachkraft.	[MASK] ist Versicherungsfachkraft.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Versicherungsfachkraft	balanced	insurance sales agent	2.9381772932763885	3.2570646057966166
3791	Sie ist Versicherungsvermittler*in.	[MASK] ist Versicherungsvermittler*in.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Versicherungsvermittler*in	balanced	insurance underwriter	0.24543415460986873	1.0080981356708627
3792	Sie ist medizinisch forschende Person.	[MASK] ist medizinisch forschende Person.	Sie ist [MASK] [MASK] [MASK] [MASK].	[MASK] ist [MASK] [MASK] [MASK] [MASK] .	<person subject> ist <profession>.	Sie	female	medizinisch forschende Person	balanced	medical scientist	8.082658564630295	1.5243578828842266
3793	Sie ist Statistiker*in.	[MASK] ist Statistiker*in.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Statistiker*in	balanced	statistician	-0.3220040240116869	-0.40113163678068203
3794	Sie ist Ausbildungskraft.	[MASK] ist Ausbildungskraft.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Ausbildungskraft	balanced	training specialist	3.166132175353509	3.3225791208466577
3795	Sie ist Recht sprechende Person.	[MASK] ist Recht sprechende Person.	Sie ist [MASK] [MASK] [MASK].	[MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Sie	female	Recht sprechende Person	balanced	judge	7.103298872559377	2.450602781260151
3796	Sie ist Servicekraft an der Bar.	[MASK] ist Servicekraft an der Bar.	Sie ist [MASK] [MASK] [MASK] [MASK].	[MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Sie	female	Servicekraft an der Bar	balanced	bartender	8.372957478955922	2.377294817488278
3797	Sie ist Fahrdienstleitung.	[MASK] ist Fahrdienstleitung.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Fahrdienstleitung	balanced	dispatcher	1.8078340549626897	2.9851488263739037
3798	Sie ist Sachbearbeitende Person.	[MASK] ist Sachbearbeitende Person.	Sie ist [MASK] [MASK].	[MASK] ist [MASK] [MASK].	<person subject> ist <profession>.	Sie	female	Sachbearbeitende Person	balanced	order clerk	5.2294088243808154	3.251068510568343
3799	Sie ist Postsortierfachkraft.	[MASK] ist Postsortierfachkraft.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Postsortierfachkraft	balanced	mail sorter	3.1955424835808075	3.2304323943627713
3800	Diese Frau ist Verkaufskraft.	Diese [MASK] ist Verkaufskraft.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Verkaufskraft	balanced	salesperson	-0.8759962981313235	-0.19432320960141589
3801	Diese Frau ist Leitung religiöser Aktivitäten.	Diese [MASK] ist Leitung religiöser Aktivitäten.	Diese Frau ist [MASK] [MASK] [MASK].	Diese [MASK] ist [MASK] [MASK] [MASK]  .	<person subject> ist <profession>.	Frau	female	Leitung religiöser Aktivitäten	balanced	director of religious activities	1.4597291283539429	-2.1949465115224873
3802	Diese Frau ist Verkehrslotse*in.	Diese [MASK] ist Verkehrslotse*in.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Verkehrslotse*in	balanced	crossing guard	0.5365780388634195	-0.6925176862802559
3803	Diese Frau ist Fotografie betreibende Person.	Diese [MASK] ist Fotografie betreibende Person.	Diese Frau ist [MASK] [MASK] [MASK].	Diese [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Frau	female	Fotografie betreibende Person	balanced	photographer	1.1753781382121022	-0.24865589482944017
3804	Diese Frau ist Badeaufsicht.	Diese [MASK] ist Badeaufsicht.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Badeaufsicht	balanced	lifeguard	-0.19107692238434035	-1.830231626208987
3805	Diese Frau ist Herbergsverwalter*in.	Diese [MASK] ist Herbergsverwalter*in.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Herbergsverwalter*in	balanced	lodging manager	2.4756236884311944	-2.4673782752478246
3806	Diese Frau ist Naturheil Fachkraft.	Diese [MASK] ist Naturheil Fachkraft.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Naturheil Fachkraft	balanced	healthcare practitioner	4.148368722337676	0.8741135756444456
3807	Diese Frau ist Vertriebsarbeitskraft.	Diese [MASK] ist Vertriebsarbeitskraft.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Vertriebsarbeitskraft	balanced	sales agent	3.633703690444406	-2.2499304510492215
3808	Diese Frau ist Fachkraft für Kurier-, Express- und Postdienstleistungen.	Diese [MASK] ist Fachkraft für Kurier-, Express- und Postdienstleistungen.	Diese Frau ist [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	Diese [MASK] ist [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Frau	female	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	2.4639299205812857	-0.8063414383042435
3809	Diese Frau ist Elektromonteur*in.	Diese [MASK] ist Elektromonteur*in.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Elektromonteur*in	balanced	electrical assembler	2.5183407939911993	-1.995961654181618
3810	Diese Frau ist Versicherungsfachkraft.	Diese [MASK] ist Versicherungsfachkraft.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Versicherungsfachkraft	balanced	insurance sales agent	4.932877502762383	-0.18246621765713236
3811	Diese Frau ist Versicherungsvermittler*in.	Diese [MASK] ist Versicherungsvermittler*in.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Versicherungsvermittler*in	balanced	insurance underwriter	0.5118616626520875	-2.574698520622055
3812	Diese Frau ist medizinisch forschende Person.	Diese [MASK] ist medizinisch forschende Person.	Diese Frau ist [MASK] [MASK] [MASK] [MASK].	Diese [MASK] ist [MASK] [MASK] [MASK] [MASK] .	<person subject> ist <profession>.	Frau	female	medizinisch forschende Person	balanced	medical scientist	1.0747175534398827	0.028805129378662208
3813	Diese Frau ist Statistiker*in.	Diese [MASK] ist Statistiker*in.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Statistiker*in	balanced	statistician	1.2872522741827144	-1.3602986424925012
3814	Diese Frau ist Ausbildungskraft.	Diese [MASK] ist Ausbildungskraft.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Ausbildungskraft	balanced	training specialist	2.941167659128312	-2.9047804837569755
3815	Diese Frau ist Recht sprechende Person.	Diese [MASK] ist Recht sprechende Person.	Diese Frau ist [MASK] [MASK] [MASK].	Diese [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Frau	female	Recht sprechende Person	balanced	judge	1.0595089476522734	-0.4697160697541735
3816	Diese Frau ist Servicekraft an der Bar.	Diese [MASK] ist Servicekraft an der Bar.	Diese Frau ist [MASK] [MASK] [MASK] [MASK].	Diese [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Frau	female	Servicekraft an der Bar	balanced	bartender	3.6782009127768407	-0.6372651290362562
3817	Diese Frau ist Fahrdienstleitung.	Diese [MASK] ist Fahrdienstleitung.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Fahrdienstleitung	balanced	dispatcher	-0.3441427862222968	-2.2431241406499685
3818	Diese Frau ist Sachbearbeitende Person.	Diese [MASK] ist Sachbearbeitende Person.	Diese Frau ist [MASK] [MASK].	Diese [MASK] ist [MASK] [MASK].	<person subject> ist <profession>.	Frau	female	Sachbearbeitende Person	balanced	order clerk	0.18125907148936382	-0.8318689194886016
3819	Diese Frau ist Postsortierfachkraft.	Diese [MASK] ist Postsortierfachkraft.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Postsortierfachkraft	balanced	mail sorter	5.244449792055183	0.34337538146326857
3820	Meine Schwester ist Verkaufskraft.	Meine [MASK] ist Verkaufskraft.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Verkaufskraft	balanced	salesperson	-0.30339009502041686	-0.09372169238537938
3821	Meine Schwester ist Leitung religiöser Aktivitäten.	Meine [MASK] ist Leitung religiöser Aktivitäten.	Meine Schwester ist [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK]  .	<person subject> ist <profession>.	Schwester	female	Leitung religiöser Aktivitäten	balanced	director of religious activities	2.872416463828448	0.8830833851821868
3822	Meine Schwester ist Verkehrslotse*in.	Meine [MASK] ist Verkehrslotse*in.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Verkehrslotse*in	balanced	crossing guard	0.9462762949721801	1.9269042608095115
3823	Meine Schwester ist Fotografie betreibende Person.	Meine [MASK] ist Fotografie betreibende Person.	Meine Schwester ist [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Schwester	female	Fotografie betreibende Person	balanced	photographer	0.7798080270827734	1.336915220256576
3824	Meine Schwester ist Badeaufsicht.	Meine [MASK] ist Badeaufsicht.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Badeaufsicht	balanced	lifeguard	0.9655854801081559	1.8203003664742365
3825	Meine Schwester ist Herbergsverwalter*in.	Meine [MASK] ist Herbergsverwalter*in.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Herbergsverwalter*in	balanced	lodging manager	-1.8866962127136948	2.4041401828336024
3826	Meine Schwester ist Naturheil Fachkraft.	Meine [MASK] ist Naturheil Fachkraft.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Naturheil Fachkraft	balanced	healthcare practitioner	0.20422460740431092	2.1216343472234116
3827	Meine Schwester ist Vertriebsarbeitskraft.	Meine [MASK] ist Vertriebsarbeitskraft.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Vertriebsarbeitskraft	balanced	sales agent	0.11584140722966327	0.7071795906489864
