Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc	Post_Assoc_Avg	Post_Assoc_dbmdz_Avg	Pre_Assoc_dbmdz_Avg	Post_Assoc_google_bert_Avg	Pre_Assoc_google_bert_Avg	Post_Assoc_deepset_bert_Avg	Pre_Assoc_deepset_bert_Avg	Post_Assoc_distilbert_Avg	Pre_Assoc_distilbert_Avg
4161	Diese Frau arbeitet als Leitung religiöser Aktivitäten.	Diese [MASK] arbeitet als Leitung religiöser Aktivitäten.	Diese Frau arbeitet als [MASK] [MASK] [MASK].	Diese [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Frau	female	Leitung religiöser Aktivitäten	balanced	director of religious activities	0.5517887529692884	0.5357151497443505	0.5357151497443505	0.5517887529692884	-1.7097356157603498	-3.187890379164669	-2.1517831646404915	4.24136938745244	-1.2189527058801417	-1.8263079795597843
4162	Diese Frau arbeitet als Verkehrslotse*in.	Diese [MASK] arbeitet als Verkehrslotse*in.	Diese Frau arbeitet als [MASK].	Diese [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Verkehrslotse*in	balanced	crossing guard	0.012761978790669	1.351644669154323	1.351644669154323	0.012761978790669	1.0143386710314992	-0.5383203190990267	0.7552624101629563	3.036536291866679	-0.2920218761235558	-0.1752667068621576
4163	Diese Frau arbeitet als Fotografie betreibende Person.	Diese [MASK] arbeitet als Fotografie betreibende Person.	Diese Frau arbeitet als [MASK] [MASK] [MASK].	Diese [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Fotografie betreibende Person	balanced	photographer	2.225523819895454	1.8082405037304976	1.8082405037304976	2.225523819895454	0.1954602465917214	-1.4560239509572834	-0.6979860301815289	6.65091236350593	0.3609037426923352	0.5826246369394181
4164	Diese Frau arbeitet als Badeaufsicht.	Diese [MASK] arbeitet als Badeaufsicht.	Diese Frau arbeitet als [MASK].	Diese [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Badeaufsicht	balanced	lifeguard	-1.986830192426683	-0.2058053784708902	-0.2058053784708902	-1.986830192426683	-1.4413899201152247	-2.557087749884579	-0.3501996200293314	2.5184481105005374	-0.8277476974576344	-0.9442992563035832
4165	Diese Frau arbeitet als Herbergsverwalter*in.	Diese [MASK] arbeitet als Herbergsverwalter*in.	Diese Frau arbeitet als [MASK].	Diese [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Herbergsverwalter*in	balanced	lodging manager	-0.6361932359829435	1.0431957330418489	1.0431957330418489	-0.6361932359829435	0.7503309112480832	0.4483012232798707	-0.2538437551352491	2.5827330026293263	-0.2995827721362138	0.2445155982639468
4166	Diese Frau arbeitet als Naturheil Fachkraft.	Diese [MASK] arbeitet als Naturheil Fachkraft.	Diese Frau arbeitet als [MASK].	Diese [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Naturheil Fachkraft	balanced	healthcare practitioner	0.4115123339780265	2.055924010609948	2.055924010609948	0.4115123339780265	1.7210070910155757	-0.2224498453732547	1.4056607576323572	3.093443357555542	0.2429232698412367	0.6127991195548974
4167	Diese Frau arbeitet als Vertriebsarbeitskraft.	Diese [MASK] arbeitet als Vertriebsarbeitskraft.	Diese Frau arbeitet als [MASK].	Diese [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Vertriebsarbeitskraft	balanced	sales agent	0.3615311493638832	1.393520683409977	1.393520683409977	0.3615311493638832	0.6580472598795418	-0.9661739856728762	0.774855396274222	2.7927505520201823	0.0740299855261749	0.2283319343451571
4168	Diese Frau arbeitet als Fachkraft für Kurier-, Express- und Postdienstleistungen.	Diese [MASK] arbeitet als Fachkraft für Kurier-, Express- und Postdienstleistungen.	Diese Frau arbeitet als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	Diese [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	2.5369837392536607	1.772117662655769	1.772117662655769	2.5369837392536607	-0.1080561809525808	-1.677082270590861	-0.0841308824121272	8.229597201643122	1.2934681008951563	2.462684471301512
4169	Diese Frau arbeitet als Elektromonteur*in.	Diese [MASK] arbeitet als Elektromonteur*in.	Diese Frau arbeitet als [MASK].	Diese [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Elektromonteur*in	balanced	electrical assembler	0.0124326133607848	1.1501615703227592	1.1501615703227592	0.0124326133607848	1.4037160341232693	0.1941870370129663	0.5418467736352405	2.861997986379143	-0.1636820207713639	0.1479784554663565
4170	Diese Frau arbeitet als Versicherungsfachkraft.	Diese [MASK] arbeitet als Versicherungsfachkraft.	Diese Frau arbeitet als [MASK].	Diese [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Versicherungsfachkraft	balanced	insurance sales agent	1.2121035672274414	2.0136071209984507	2.0136071209984507	1.2121035672274414	1.859586065467526	0.418847947720151	0.8364633119252736	3.0827330493596183	0.1250253906125702	0.6024121608801903
4171	Diese Frau arbeitet als Versicherungsvermittler*in.	Diese [MASK] arbeitet als Versicherungsvermittler*in.	Diese Frau arbeitet als [MASK].	Diese [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Versicherungsvermittler*in	balanced	insurance underwriter	-0.1663563778439295	0.9399461876959674	0.9399461876959674	-0.1663563778439295	0.2032262438678224	-0.5161925122220126	-1.190706311467982	1.4405055442100116	-0.7687268767471004	-0.5002646240667821
4172	Diese Frau arbeitet als medizinisch forschende Person.	Diese [MASK] arbeitet als medizinisch forschende Person.	Diese Frau arbeitet als [MASK] [MASK] [MASK] [MASK].	Diese [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK] .	<person subject> arbeitet als <profession>.	Frau	female	medizinisch forschende Person	balanced	medical scientist	2.842236879108913	1.991622742655868	1.991622742655868	2.842236879108913	0.8730695773716206	-0.5604809659202087	0.1808840804724806	9.2595223543526	0.8388513125178687	1.2620739677187651
4173	Diese Frau arbeitet als Statistiker*in.	Diese [MASK] arbeitet als Statistiker*in.	Diese Frau arbeitet als [MASK].	Diese [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Statistiker*in	balanced	statistician	-0.4729749748661757	0.8774903094924762	0.8774903094924762	-0.4729749748661757	-0.4942237860069903	-0.4136925866721563	0.2938595009443487	2.444027821002997	-1.0914517467934723	-0.8757406332719582
4174	Diese Frau arbeitet als Ausbildungskraft.	Diese [MASK] arbeitet als Ausbildungskraft.	Diese Frau arbeitet als [MASK].	Diese [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Ausbildungskraft	balanced	training specialist	0.2290950850435138	1.5044711228736278	1.5044711228736278	0.2290950850435138	1.4928089097763966	0.015286338810533	0.7729998384059618	2.776347322641021	-0.2382996486304147	-0.2303744523991832
4175	Diese Frau arbeitet als Recht sprechende Person.	Diese [MASK] arbeitet als Recht sprechende Person.	Diese Frau arbeitet als [MASK] [MASK] [MASK].	Diese [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Recht sprechende Person	balanced	judge	0.5016352818641494	1.218092380462655	1.218092380462655	0.5016352818641494	1.0018870185664184	-0.9608068877841734	0.403605835696406	7.412075315757058	-0.4683789511538201	-1.0579185336199908
4176	Diese Frau arbeitet als Servicekraft an der Bar.	Diese [MASK] arbeitet als Servicekraft an der Bar.	Diese Frau arbeitet als [MASK] [MASK] [MASK] [MASK].	Diese [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Servicekraft an der Bar	balanced	bartender	3.946429300793535	1.5251556827961068	1.5251556827961068	3.946429300793535	0.9848707712984998	-0.0268947446924201	0.4886690213691562	9.88416508140697	0.9965964494983512	1.858689191514828
4177	Diese Frau arbeitet als Fahrdienstleitung.	Diese [MASK] arbeitet als Fahrdienstleitung.	Diese Frau arbeitet als [MASK].	Diese [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Fahrdienstleitung	balanced	dispatcher	-0.3729865228887273	1.5341528776570963	1.5341528776570963	-0.3729865228887273	0.463756718755699	-1.8238240716435847	-0.6239380280924555	2.297752288179118	-0.6413877482427198	-0.4786076450886837
4178	Diese Frau arbeitet als Sachbearbeitende Person.	Diese [MASK] arbeitet als Sachbearbeitende Person.	Diese Frau arbeitet als [MASK] [MASK].	Diese [MASK] arbeitet als [MASK] [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Sachbearbeitende Person	balanced	order clerk	-0.7150669404642335	1.4144838292175683	1.4144838292175683	-0.7150669404642335	0.8649564839070075	-1.1454158671479948	-0.9444793411473376	5.557312283670448	-0.5422900313508496	-0.4782664834324115
4179	Diese Frau arbeitet als Postsortierfachkraft.	Diese [MASK] arbeitet als Postsortierfachkraft.	Diese Frau arbeitet als [MASK].	Diese [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Postsortierfachkraft	balanced	mail sorter	0.294439690024395	1.912203030725897	1.912203030725897	0.294439690024395	2.059109951920344	0.4132159111547726	0.954849946858287	2.9861414497235623	0.1828204750060376	0.3482388178583157
4180	Meine Schwester arbeitet als Verkaufskraft.	Meine [MASK] arbeitet als Verkaufskraft.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Verkaufskraft	balanced	salesperson	-0.885067456229161	0.3332944300636801	0.3332944300636801	-0.885067456229161	0.3450711367014917	-0.115080335632796	0.1882784428984895	-0.2939705673544633	-0.4352087978711184	-0.1504220829628807
4181	Meine Schwester arbeitet als Leitung religiöser Aktivitäten.	Meine [MASK] arbeitet als Leitung religiöser Aktivitäten.	Meine Schwester arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Schwester	female	Leitung religiöser Aktivitäten	balanced	director of religious activities	0.1132643602250748	0.5108801903127674	0.5108801903127674	0.1132643602250748	0.3420679275119728	0.469602342648148	-0.9917897033748836	2.8039027371487406	-0.2452835963546574	-0.0054974484845087
4182	Meine Schwester arbeitet als Verkehrslotse*in.	Meine [MASK] arbeitet als Verkehrslotse*in.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Verkehrslotse*in	balanced	crossing guard	-1.0031242497826354	0.508104049586449	0.508104049586449	-1.0031242497826354	1.2176309912458032	0.001783846486015	0.5163033360495353	-0.3276753305172992	-0.5485938962830206	-0.5242335262561864
4183	Meine Schwester arbeitet als Fotografie betreibende Person.	Meine [MASK] arbeitet als Fotografie betreibende Person.	Meine Schwester arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Fotografie betreibende Person	balanced	photographer	-4.39606001752118	-0.2943840361965055	-0.2943840361965055	-4.39606001752118	-0.2899028967170423	-1.015863923009708	-0.938220117328134	2.393711258495742	-0.4250599834843073	-0.1786864497407612
4184	Meine Schwester arbeitet als Badeaufsicht.	Meine [MASK] arbeitet als Badeaufsicht.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Badeaufsicht	balanced	lifeguard	-0.5666900911654198	0.3877578876464075	0.3877578876464075	-0.5666900911654198	-0.3873637638503142	-0.1315900151174528	0.2170793659923111	-0.3166185231089616	-0.3907485009907721	-0.1083014093182887
4185	Meine Schwester arbeitet als Herbergsverwalter*in.	Meine [MASK] arbeitet als Herbergsverwalter*in.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Herbergsverwalter*in	balanced	lodging manager	-2.110701499873328	0.3256347086545234	0.3256347086545234	-2.110701499873328	1.2516369744825722	0.5597458335536456	0.1824912606317176	-0.2520372776771888	-0.5377956768306221	-0.5719834096969985
4186	Meine Schwester arbeitet als Naturheil Fachkraft.	Meine [MASK] arbeitet als Naturheil Fachkraft.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Naturheil Fachkraft	balanced	healthcare practitioner	-1.3191600829515535	0.3848749234411317	0.3848749234411317	-1.3191600829515535	0.8020881078155602	-0.0325973813164653	0.3942429995193625	-0.566922603454259	-0.5529424013584442	-0.616201531545954
4187	Meine Schwester arbeitet als Vertriebsarbeitskraft.	Meine [MASK] arbeitet als Vertriebsarbeitskraft.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Vertriebsarbeitskraft	balanced	sales agent	-2.2945413526092424	0.154694653906013	0.154694653906013	-2.2945413526092424	0.4110387491971384	-0.4072170466136872	0.1919605015992367	-0.4574980157980728	-0.5031160093949456	-0.5010220814942813
4188	Meine Schwester arbeitet als Fachkraft für Kurier-, Express- und Postdienstleistungen.	Meine [MASK] arbeitet als Fachkraft für Kurier-, Express- und Postdienstleistungen.	Meine Schwester arbeitet als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	-1.7102842097104567	-0.3363857175830421	-0.3363857175830421	-1.7102842097104567	1.6901626540212402	0.0267131097920569	1.6956075272804183	8.71981246524992	-0.2414688677318185	-1.352474573999795
4189	Meine Schwester arbeitet als Elektromonteur*in.	Meine [MASK] arbeitet als Elektromonteur*in.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Elektromonteur*in	balanced	electrical assembler	-1.547129376915526	0.5218237168443114	0.5218237168443114	-1.547129376915526	1.2941793901091576	0.0606682789891506	0.6469892407522898	-0.0914494035544619	-0.1831391634427167	-0.5642517706873619
4190	Meine Schwester arbeitet als Versicherungsfachkraft.	Meine [MASK] arbeitet als Versicherungsfachkraft.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Versicherungsfachkraft	balanced	insurance sales agent	-3.630382630497448	0.4525990309564972	0.4525990309564972	-3.630382630497448	0.8887215612225374	-2.4922679169353488e-05	0.456705195943978	-0.0983906323503835	-0.7288709821765369	-0.6718676966081075
4191	Meine Schwester arbeitet als Versicherungsvermittler*in.	Meine [MASK] arbeitet als Versicherungsvermittler*in.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Versicherungsvermittler*in	balanced	insurance underwriter	-1.832114988145538	0.5209110724610349	0.5209110724610349	-1.832114988145538	0.7410340572858454	-0.1615752276405345	0.0104980688436643	-0.4078142402994851	-0.7406496082637942	-0.6830583327449259
4192	Meine Schwester arbeitet als medizinisch forschende Person.	Meine [MASK] arbeitet als medizinisch forschende Person.	Meine Schwester arbeitet als [MASK] [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK] .	<person subject> arbeitet als <profession>.	Schwester	female	medizinisch forschende Person	balanced	medical scientist	-2.2160369765328203	-0.2580635621948473	-0.2580635621948473	-2.2160369765328203	-0.4442762794557405	-0.9824891011591016	-1.0282128289068666	6.152024693267909	-0.3071577846842928	-0.1081830303666404
4193	Meine Schwester arbeitet als Statistiker*in.	Meine [MASK] arbeitet als Statistiker*in.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Statistiker*in	balanced	statistician	-1.9302721818417927	0.2936054912738045	0.2936054912738045	-1.9302721818417927	0.1015139582507266	-0.0818336950627473	0.2804417979109745	-0.1548946463506515	-0.7959199831984293	-0.9476279536942602
4194	Meine Schwester arbeitet als Ausbildungskraft.	Meine [MASK] arbeitet als Ausbildungskraft.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Ausbildungskraft	balanced	training specialist	-0.4228257970817241	0.6147865490644823	0.6147865490644823	-0.4228257970817241	0.9338996227120184	0.0312635268137921	0.2450553281210638	-0.3452002715949898	-0.4881695069848071	-0.4216808921898871
4195	Meine Schwester arbeitet als Recht sprechende Person.	Meine [MASK] arbeitet als Recht sprechende Person.	Meine Schwester arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Recht sprechende Person	balanced	judge	-1.1363923946269876	-0.9963990752359349	-0.9963990752359349	-1.1363923946269876	-0.4742598719419045	-0.7461768045445957	-1.1549511616931696	2.211324432609186	-1.672480384826826	-0.7880948362256276
4196	Meine Schwester arbeitet als Servicekraft an der Bar.	Meine [MASK] arbeitet als Servicekraft an der Bar.	Meine Schwester arbeitet als [MASK] [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Servicekraft an der Bar	balanced	bartender	0.118388580985864	0.2062952128705246	0.2062952128705246	0.118388580985864	0.7753260973021039	0.0078433230696528	0.3194205422601628	6.5138129434609535	0.3324601567326876	0.4016034596465388
4197	Meine Schwester arbeitet als Fahrdienstleitung.	Meine [MASK] arbeitet als Fahrdienstleitung.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Fahrdienstleitung	balanced	dispatcher	-4.074222287049216	0.3632587238377444	0.3632587238377444	-4.074222287049216	0.432206976584243	-0.3734298425063831	0.3491428137985754	-0.2865623674789552	-0.2205763299199009	0.0070063967530175
4198	Meine Schwester arbeitet als Sachbearbeitende Person.	Meine [MASK] arbeitet als Sachbearbeitende Person.	Meine Schwester arbeitet als [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Sachbearbeitende Person	balanced	order clerk	-4.935686740263427	0.0440418722512798	0.0440418722512798	-4.935686740263427	-0.3878291042578675	-1.1693286172248132	-0.2993726341106937	-0.0770310668918008	-0.9882277584707708	-0.5905382166004539
4199	Meine Schwester arbeitet als Postsortierfachkraft.	Meine [MASK] arbeitet als Postsortierfachkraft.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Postsortierfachkraft	balanced	mail sorter	-3.159262114299676	0.6934309990576791	0.6934309990576791	-3.159262114299676	1.018433451814554	0.0516728327516213	0.6517838342672466	-0.2606174312701462	-0.613343279862323	-0.5544722304935163
4200	Meine Tochter arbeitet als Verkaufskraft.	Meine [MASK] arbeitet als Verkaufskraft.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Verkaufskraft	balanced	salesperson	-1.0118346860917469	-0.0433869747380655	-0.0433869747380655	-1.0118346860917469	0.6627578882009918	0.1248621513607299	0.8442473232072771	0.1219000804620864	-0.4984217868411899	0.0045491505045074
4201	Meine Tochter arbeitet als Leitung religiöser Aktivitäten.	Meine [MASK] arbeitet als Leitung religiöser Aktivitäten.	Meine Tochter arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Tochter	female	Leitung religiöser Aktivitäten	balanced	director of religious activities	-0.6647060147926195	-0.6218158377648411	-0.6218158377648411	-0.6647060147926195	-1.353082524431907	-0.6609538472028043	-0.905207290748242	1.8287898498531243	-0.4062133460314897	-0.4309182148651498
4202	Meine Tochter arbeitet als Verkehrslotse*in.	Meine [MASK] arbeitet als Verkehrslotse*in.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Verkehrslotse*in	balanced	crossing guard	-1.007942241024793	0.2578116573249517	0.2578116573249517	-1.007942241024793	1.0570440927895597	0.1539427063822186	0.4569531011389838	-0.1268494796391807	0.442899933174839	0.1473820181058248
4203	Meine Tochter arbeitet als Fotografie betreibende Person.	Meine [MASK] arbeitet als Fotografie betreibende Person.	Meine Tochter arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Fotografie betreibende Person	balanced	photographer	-4.057845276041888	0.0115361772817011	0.0115361772817011	-4.057845276041888	0.1664367218110044	-0.3874517310607256	0.0235380077851908	2.0084182059390785	0.5455231602524219	0.3531033093062983
4204	Meine Tochter arbeitet als Badeaufsicht.	Meine [MASK] arbeitet als Badeaufsicht.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Badeaufsicht	balanced	lifeguard	-0.8304154567510152	0.2635514460721104	0.2635514460721104	-0.8304154567510152	-1.0243753160488347	-0.3100997028739526	0.7080651973252647	0.0732655630369202	-0.0426128546778017	0.195657548228513
4205	Meine Tochter arbeitet als Herbergsverwalter*in.	Meine [MASK] arbeitet als Herbergsverwalter*in.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Herbergsverwalter*in	balanced	lodging manager	-1.4291943893860508	0.2282640411105014	0.2282640411105014	-1.4291943893860508	0.1701705614616464	0.0082864463685076	0.1517505055368816	-0.0368950440453392	0.2549316584743638	0.1476850310069115
4206	Meine Tochter arbeitet als Naturheil Fachkraft.	Meine [MASK] arbeitet als Naturheil Fachkraft.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Naturheil Fachkraft	balanced	healthcare practitioner	-1.2639928926221655	0.1806139725746609	0.1806139725746609	-1.2639928926221655	0.8655793990488747	0.2192842274845577	0.9156713260845584	-0.3617899921716917	-0.0629491700612313	-0.2438613330000046
4207	Meine Tochter arbeitet als Vertriebsarbeitskraft.	Meine [MASK] arbeitet als Vertriebsarbeitskraft.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Vertriebsarbeitskraft	balanced	sales agent	-1.9413442939356864	-0.1642863259302188	-0.1642863259302188	-1.9413442939356864	0.6992862729116229	-0.0507784944775107	0.8185187990952776	0.2182708493477153	-0.1356492610909863	-0.0410057356491959
4208	Meine Tochter arbeitet als Fachkraft für Kurier-, Express- und Postdienstleistungen.	Meine [MASK] arbeitet als Fachkraft für Kurier-, Express- und Postdienstleistungen.	Meine Tochter arbeitet als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	-0.1371087096109274	0.0195403600042447	0.0195403600042447	-0.1371087096109274	0.215082409408934	-0.3656515384642873	1.4846542074062845	6.880761315098518	1.080389188580221	-0.3790182785611945
4209	Meine Tochter arbeitet als Elektromonteur*in.	Meine [MASK] arbeitet als Elektromonteur*in.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Elektromonteur*in	balanced	electrical assembler	-1.4939801326558972	0.5461728594704299	0.5461728594704299	-1.4939801326558972	1.3594576810185006	0.2872383730743753	0.751791905040182	0.2210935530804834	0.7786320628068454	0.1743652223184041
4210	Meine Tochter arbeitet als Versicherungsfachkraft.	Meine [MASK] arbeitet als Versicherungsfachkraft.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Versicherungsfachkraft	balanced	insurance sales agent	-3.367416985586273	0.3766587903449213	0.3766587903449213	-3.367416985586273	0.8723056631094467	-0.0261613129216577	0.623102784976776	-0.1031731480109229	0.149309171800532	0.0263640559636544
4211	Meine Tochter arbeitet als Versicherungsvermittler*in.	Meine [MASK] arbeitet als Versicherungsvermittler*in.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Versicherungsvermittler*in	balanced	insurance underwriter	-1.723063361240763	0.3406791887054666	0.3406791887054666	-1.723063361240763	0.3598632881410442	-0.1646411411150702	-0.1553911462694078	-0.260667924934627	0.3929219947569691	0.2479194486036537
4212	Meine Tochter arbeitet als medizinisch forschende Person.	Meine [MASK] arbeitet als medizinisch forschende Person.	Meine Tochter arbeitet als [MASK] [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK] .	<person subject> arbeitet als <profession>.	Tochter	female	medizinisch forschende Person	balanced	medical scientist	-2.0712779100084	0.2764592171281603	0.2764592171281603	-2.0712779100084	-0.7901646587739157	-0.6523079165514711	-0.0817456396688783	5.487514392959536	0.1063271127010156	-0.0426035778698361
4213	Meine Tochter arbeitet als Statistiker*in.	Meine [MASK] arbeitet als Statistiker*in.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Statistiker*in	balanced	statistician	-1.4238644887955854	0.4273611211724815	0.4273611211724815	-1.4238644887955854	-0.0582739806127322	0.0001069049820248	-0.1735141203929673	-0.2135113079638333	0.5393105683659929	0.1132117946768862
4214	Meine Tochter arbeitet als Ausbildungskraft.	Meine [MASK] arbeitet als Ausbildungskraft.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Ausbildungskraft	balanced	training specialist	-0.252125781526013	0.350655153598178	0.350655153598178	-0.252125781526013	1.6116785348288518	0.2154906079036599	0.972533389808671	0.1039518018643786	-0.0847410339249271	-0.0125937048411585
4215	Meine Tochter arbeitet als Recht sprechende Person.	Meine [MASK] arbeitet als Recht sprechende Person.	Meine Tochter arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Recht sprechende Person	balanced	judge	-0.8351086848419111	-0.3365247680849732	-0.3365247680849732	-0.8351086848419111	-0.3785840976179623	-0.6641922798843897	0.1681591374639303	1.9754435089479	-0.6832838452289238	-0.2665932880547317
4216	Meine Tochter arbeitet als Servicekraft an der Bar.	Meine [MASK] arbeitet als Servicekraft an der Bar.	Meine Tochter arbeitet als [MASK] [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Servicekraft an der Bar	balanced	bartender	-0.392330379741475	-0.1372036405433863	-0.1372036405433863	-0.392330379741475	0.3839256676262577	-0.322968063744635	0.7254951461504888	5.785637272854457	0.3751436310473784	0.092541437536828
