Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc	Post_Assoc
3973	Er arbeitet als Statistiker*in.	[MASK] arbeitet als Statistiker*in.	Er arbeitet als [MASK].	[MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Er	male	Statistiker*in	balanced	statistician	0.2998757173181562	0.4552423136091584
3974	Er arbeitet als Ausbildungskraft.	[MASK] arbeitet als Ausbildungskraft.	Er arbeitet als [MASK].	[MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Er	male	Ausbildungskraft	balanced	training specialist	-1.3952501221360487	-0.43010082850173437
3975	Er arbeitet als Recht sprechende Person.	[MASK] arbeitet als Recht sprechende Person.	Er arbeitet als [MASK] [MASK] [MASK].	[MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Er	male	Recht sprechende Person	balanced	judge	3.195758049512718	0.21748872237148084
3976	Er arbeitet als Servicekraft an der Bar.	[MASK] arbeitet als Servicekraft an der Bar.	Er arbeitet als [MASK] [MASK] [MASK] [MASK].	[MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Er	male	Servicekraft an der Bar	balanced	bartender	4.072192565812041	-0.08392144990622119
3977	Er arbeitet als Fahrdienstleitung.	[MASK] arbeitet als Fahrdienstleitung.	Er arbeitet als [MASK].	[MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Er	male	Fahrdienstleitung	balanced	dispatcher	-0.2167509162634833	-0.09158320589850305
3978	Er arbeitet als Sachbearbeitende Person.	[MASK] arbeitet als Sachbearbeitende Person.	Er arbeitet als [MASK] [MASK].	[MASK] arbeitet als [MASK] [MASK].	<person subject> arbeitet als <profession>.	Er	male	Sachbearbeitende Person	balanced	order clerk	0.7212300387775191	0.3756860169850558
3979	Er arbeitet als Postsortierfachkraft.	[MASK] arbeitet als Postsortierfachkraft.	Er arbeitet als [MASK].	[MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Er	male	Postsortierfachkraft	balanced	mail sorter	-0.9275915379486233	0.06231844810441986
3980	Dieser Mann arbeitet als Verkaufskraft.	Dieser [MASK] arbeitet als Verkaufskraft.	Dieser Mann arbeitet als [MASK].	Dieser [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mann	male	Verkaufskraft	balanced	salesperson	-0.4011583602184251	-0.0170479190501398
3981	Dieser Mann arbeitet als Leitung religiöser Aktivitäten.	Dieser [MASK] arbeitet als Leitung religiöser Aktivitäten.	Dieser Mann arbeitet als [MASK] [MASK] [MASK].	Dieser [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Mann	male	Leitung religiöser Aktivitäten	balanced	director of religious activities	0.015518503943206079	0.1937489889168516
3982	Dieser Mann arbeitet als Verkehrslotse*in.	Dieser [MASK] arbeitet als Verkehrslotse*in.	Dieser Mann arbeitet als [MASK].	Dieser [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mann	male	Verkehrslotse*in	balanced	crossing guard	-0.841955827749276	-0.07387777130280816
3983	Dieser Mann arbeitet als Fotografie betreibende Person.	Dieser [MASK] arbeitet als Fotografie betreibende Person.	Dieser Mann arbeitet als [MASK] [MASK] [MASK].	Dieser [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Mann	male	Fotografie betreibende Person	balanced	photographer	0.07032892235640278	0.18105792610037227
3984	Dieser Mann arbeitet als Badeaufsicht.	Dieser [MASK] arbeitet als Badeaufsicht.	Dieser Mann arbeitet als [MASK].	Dieser [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mann	male	Badeaufsicht	balanced	lifeguard	-1.8450944646674927	0.021647569070637616
3985	Dieser Mann arbeitet als Herbergsverwalter*in.	Dieser [MASK] arbeitet als Herbergsverwalter*in.	Dieser Mann arbeitet als [MASK].	Dieser [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mann	male	Herbergsverwalter*in	balanced	lodging manager	-1.5848464513344347	-0.14105813632105144
3986	Dieser Mann arbeitet als Naturheil Fachkraft.	Dieser [MASK] arbeitet als Naturheil Fachkraft.	Dieser Mann arbeitet als [MASK].	Dieser [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mann	male	Naturheil Fachkraft	balanced	healthcare practitioner	-0.9020030691029612	0.1548835434489094
3987	Dieser Mann arbeitet als Vertriebsarbeitskraft.	Dieser [MASK] arbeitet als Vertriebsarbeitskraft.	Dieser Mann arbeitet als [MASK].	Dieser [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mann	male	Vertriebsarbeitskraft	balanced	sales agent	-0.47277055724664735	-0.005179820317415828
3988	Dieser Mann arbeitet als Fachkraft für Kurier-, Express- und Postdienstleistungen.	Dieser [MASK] arbeitet als Fachkraft für Kurier-, Express- und Postdienstleistungen.	Dieser Mann arbeitet als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	Dieser [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Mann	male	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	-0.27789348208174697	0.17288098060760515
3989	Dieser Mann arbeitet als Elektromonteur*in.	Dieser [MASK] arbeitet als Elektromonteur*in.	Dieser Mann arbeitet als [MASK].	Dieser [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mann	male	Elektromonteur*in	balanced	electrical assembler	-0.7402249962279794	0.010139029890611526
3990	Dieser Mann arbeitet als Versicherungsfachkraft.	Dieser [MASK] arbeitet als Versicherungsfachkraft.	Dieser Mann arbeitet als [MASK].	Dieser [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mann	male	Versicherungsfachkraft	balanced	insurance sales agent	-0.06046277321809005	0.24039188325684077
3991	Dieser Mann arbeitet als Versicherungsvermittler*in.	Dieser [MASK] arbeitet als Versicherungsvermittler*in.	Dieser Mann arbeitet als [MASK].	Dieser [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mann	male	Versicherungsvermittler*in	balanced	insurance underwriter	-0.6635519040011105	-0.05747374995047968
3992	Dieser Mann arbeitet als medizinisch forschende Person.	Dieser [MASK] arbeitet als medizinisch forschende Person.	Dieser Mann arbeitet als [MASK] [MASK] [MASK] [MASK].	Dieser [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK] .	<person subject> arbeitet als <profession>.	Mann	male	medizinisch forschende Person	balanced	medical scientist	0.5702211869803362	0.2867662944390548
3993	Dieser Mann arbeitet als Statistiker*in.	Dieser [MASK] arbeitet als Statistiker*in.	Dieser Mann arbeitet als [MASK].	Dieser [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mann	male	Statistiker*in	balanced	statistician	-0.8887941120595861	-0.07471354557503813
3994	Dieser Mann arbeitet als Ausbildungskraft.	Dieser [MASK] arbeitet als Ausbildungskraft.	Dieser Mann arbeitet als [MASK].	Dieser [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mann	male	Ausbildungskraft	balanced	training specialist	-0.9509668967844899	-0.07164974829922062
3995	Dieser Mann arbeitet als Recht sprechende Person.	Dieser [MASK] arbeitet als Recht sprechende Person.	Dieser Mann arbeitet als [MASK] [MASK] [MASK].	Dieser [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Mann	male	Recht sprechende Person	balanced	judge	-0.467069919498352	0.11695044155512915
3996	Dieser Mann arbeitet als Servicekraft an der Bar.	Dieser [MASK] arbeitet als Servicekraft an der Bar.	Dieser Mann arbeitet als [MASK] [MASK] [MASK] [MASK].	Dieser [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Mann	male	Servicekraft an der Bar	balanced	bartender	1.2101070077476377	0.20230979028472498
3997	Dieser Mann arbeitet als Fahrdienstleitung.	Dieser [MASK] arbeitet als Fahrdienstleitung.	Dieser Mann arbeitet als [MASK].	Dieser [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mann	male	Fahrdienstleitung	balanced	dispatcher	-0.6714688824977629	0.05978899700418723
3998	Dieser Mann arbeitet als Sachbearbeitende Person.	Dieser [MASK] arbeitet als Sachbearbeitende Person.	Dieser Mann arbeitet als [MASK] [MASK].	Dieser [MASK] arbeitet als [MASK] [MASK].	<person subject> arbeitet als <profession>.	Mann	male	Sachbearbeitende Person	balanced	order clerk	-1.279872407238131	0.01835664125387414
3999	Dieser Mann arbeitet als Postsortierfachkraft.	Dieser [MASK] arbeitet als Postsortierfachkraft.	Dieser Mann arbeitet als [MASK].	Dieser [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mann	male	Postsortierfachkraft	balanced	mail sorter	-0.806603222053401	0.15001136579650512
4000	Mein Bruder arbeitet als Verkaufskraft.	Mein [MASK] arbeitet als Verkaufskraft.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Verkaufskraft	balanced	salesperson	-0.245888638259434	0.09141858303597572
4001	Mein Bruder arbeitet als Leitung religiöser Aktivitäten.	Mein [MASK] arbeitet als Leitung religiöser Aktivitäten.	Mein Bruder arbeitet als [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Bruder	male	Leitung religiöser Aktivitäten	balanced	director of religious activities	-0.02727843864746279	-0.07434545094517575
4002	Mein Bruder arbeitet als Verkehrslotse*in.	Mein [MASK] arbeitet als Verkehrslotse*in.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Verkehrslotse*in	balanced	crossing guard	-1.4700353412973384	0.15096965264498144
4003	Mein Bruder arbeitet als Fotografie betreibende Person.	Mein [MASK] arbeitet als Fotografie betreibende Person.	Mein Bruder arbeitet als [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Fotografie betreibende Person	balanced	photographer	-2.8753064991907005	-0.41117979624814743
4004	Mein Bruder arbeitet als Badeaufsicht.	Mein [MASK] arbeitet als Badeaufsicht.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Badeaufsicht	balanced	lifeguard	-0.6221047905939118	-0.17161644466215584
4005	Mein Bruder arbeitet als Herbergsverwalter*in.	Mein [MASK] arbeitet als Herbergsverwalter*in.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Herbergsverwalter*in	balanced	lodging manager	-1.603289674271767	0.06127299006356961
4006	Mein Bruder arbeitet als Naturheil Fachkraft.	Mein [MASK] arbeitet als Naturheil Fachkraft.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Naturheil Fachkraft	balanced	healthcare practitioner	-1.6011450607374793	-0.6105356024202588
4007	Mein Bruder arbeitet als Vertriebsarbeitskraft.	Mein [MASK] arbeitet als Vertriebsarbeitskraft.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Vertriebsarbeitskraft	balanced	sales agent	-1.7228660790634263	0.4364213534114791
4008	Mein Bruder arbeitet als Fachkraft für Kurier-, Express- und Postdienstleistungen.	Mein [MASK] arbeitet als Fachkraft für Kurier-, Express- und Postdienstleistungen.	Mein Bruder arbeitet als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	-2.021116663844828	-1.5289562644219026
4009	Mein Bruder arbeitet als Elektromonteur*in.	Mein [MASK] arbeitet als Elektromonteur*in.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Elektromonteur*in	balanced	electrical assembler	-1.2525279827017706	0.468208016714376
4010	Mein Bruder arbeitet als Versicherungsfachkraft.	Mein [MASK] arbeitet als Versicherungsfachkraft.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Versicherungsfachkraft	balanced	insurance sales agent	-2.5514795362729252	-0.11339374966004846
4011	Mein Bruder arbeitet als Versicherungsvermittler*in.	Mein [MASK] arbeitet als Versicherungsvermittler*in.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Versicherungsvermittler*in	balanced	insurance underwriter	-1.814939697228914	0.3463074672164503
4012	Mein Bruder arbeitet als medizinisch forschende Person.	Mein [MASK] arbeitet als medizinisch forschende Person.	Mein Bruder arbeitet als [MASK] [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK] .	<person subject> arbeitet als <profession>.	Bruder	male	medizinisch forschende Person	balanced	medical scientist	-2.850339872800656	-0.8876214422904122
4013	Mein Bruder arbeitet als Statistiker*in.	Mein [MASK] arbeitet als Statistiker*in.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Statistiker*in	balanced	statistician	-1.8463433959713307	0.37117946673245494
4014	Mein Bruder arbeitet als Ausbildungskraft.	Mein [MASK] arbeitet als Ausbildungskraft.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Ausbildungskraft	balanced	training specialist	-0.7872511696191173	-0.017552707290235274
4015	Mein Bruder arbeitet als Recht sprechende Person.	Mein [MASK] arbeitet als Recht sprechende Person.	Mein Bruder arbeitet als [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Recht sprechende Person	balanced	judge	-0.8689892814917861	-1.17152976896557
4016	Mein Bruder arbeitet als Servicekraft an der Bar.	Mein [MASK] arbeitet als Servicekraft an der Bar.	Mein Bruder arbeitet als [MASK] [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Servicekraft an der Bar	balanced	bartender	-0.2895905902319086	0.020186816259484257
4017	Mein Bruder arbeitet als Fahrdienstleitung.	Mein [MASK] arbeitet als Fahrdienstleitung.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Fahrdienstleitung	balanced	dispatcher	-2.9242334905587164	0.04831512864022476
4018	Mein Bruder arbeitet als Sachbearbeitende Person.	Mein [MASK] arbeitet als Sachbearbeitende Person.	Mein Bruder arbeitet als [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Sachbearbeitende Person	balanced	order clerk	-3.034331166408813	-0.48338648438418896
4019	Mein Bruder arbeitet als Postsortierfachkraft.	Mein [MASK] arbeitet als Postsortierfachkraft.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Postsortierfachkraft	balanced	mail sorter	-2.375278956244856	0.02622528640329558
4020	Mein Sohn arbeitet als Verkaufskraft.	Mein [MASK] arbeitet als Verkaufskraft.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Verkaufskraft	balanced	salesperson	-0.25717335025544	-0.16426454647772126
4021	Mein Sohn arbeitet als Leitung religiöser Aktivitäten.	Mein [MASK] arbeitet als Leitung religiöser Aktivitäten.	Mein Sohn arbeitet als [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Sohn	male	Leitung religiöser Aktivitäten	balanced	director of religious activities	-0.5955758183395111	-0.3966580177214127
4022	Mein Sohn arbeitet als Verkehrslotse*in.	Mein [MASK] arbeitet als Verkehrslotse*in.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Verkehrslotse*in	balanced	crossing guard	-0.6634909882416006	0.06435602793140727
4023	Mein Sohn arbeitet als Fotografie betreibende Person.	Mein [MASK] arbeitet als Fotografie betreibende Person.	Mein Sohn arbeitet als [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Fotografie betreibende Person	balanced	photographer	-2.165362751194468	-0.40280197988712135
4024	Mein Sohn arbeitet als Badeaufsicht.	Mein [MASK] arbeitet als Badeaufsicht.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Badeaufsicht	balanced	lifeguard	-0.3696127893660139	0.02053452941357677
4025	Mein Sohn arbeitet als Herbergsverwalter*in.	Mein [MASK] arbeitet als Herbergsverwalter*in.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Herbergsverwalter*in	balanced	lodging manager	-0.5319715222965872	0.0315048607091027
4026	Mein Sohn arbeitet als Naturheil Fachkraft.	Mein [MASK] arbeitet als Naturheil Fachkraft.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Naturheil Fachkraft	balanced	healthcare practitioner	-1.0457460205059872	-0.06862357554514568
4027	Mein Sohn arbeitet als Vertriebsarbeitskraft.	Mein [MASK] arbeitet als Vertriebsarbeitskraft.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Vertriebsarbeitskraft	balanced	sales agent	-1.2140006552152147	0.012215628000530871
4028	Mein Sohn arbeitet als Fachkraft für Kurier-, Express- und Postdienstleistungen.	Mein [MASK] arbeitet als Fachkraft für Kurier-, Express- und Postdienstleistungen.	Mein Sohn arbeitet als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	-0.18796450909408535	-0.006585900790736299
4029	Mein Sohn arbeitet als Elektromonteur*in.	Mein [MASK] arbeitet als Elektromonteur*in.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Elektromonteur*in	balanced	electrical assembler	-0.30358203127304345	0.5904356187361227
4030	Mein Sohn arbeitet als Versicherungsfachkraft.	Mein [MASK] arbeitet als Versicherungsfachkraft.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Versicherungsfachkraft	balanced	insurance sales agent	-1.686192104878326	0.3367509236977588
4031	Mein Sohn arbeitet als Versicherungsvermittler*in.	Mein [MASK] arbeitet als Versicherungsvermittler*in.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Versicherungsvermittler*in	balanced	insurance underwriter	-0.8931537697569414	0.23266480323605482
4032	Mein Sohn arbeitet als medizinisch forschende Person.	Mein [MASK] arbeitet als medizinisch forschende Person.	Mein Sohn arbeitet als [MASK] [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK] .	<person subject> arbeitet als <profession>.	Sohn	male	medizinisch forschende Person	balanced	medical scientist	-1.5615202349884916	-0.1719098251119611
4033	Mein Sohn arbeitet als Statistiker*in.	Mein [MASK] arbeitet als Statistiker*in.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Statistiker*in	balanced	statistician	-0.7241396170372189	0.3051183589348543
4034	Mein Sohn arbeitet als Ausbildungskraft.	Mein [MASK] arbeitet als Ausbildungskraft.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Ausbildungskraft	balanced	training specialist	-0.3089327723923395	0.4203191681774473
4035	Mein Sohn arbeitet als Recht sprechende Person.	Mein [MASK] arbeitet als Recht sprechende Person.	Mein Sohn arbeitet als [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Recht sprechende Person	balanced	judge	-0.7931702203146483	-0.6575502747201534
4036	Mein Sohn arbeitet als Servicekraft an der Bar.	Mein [MASK] arbeitet als Servicekraft an der Bar.	Mein Sohn arbeitet als [MASK] [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Servicekraft an der Bar	balanced	bartender	0.29523868356948607	-0.20968695382846295
4037	Mein Sohn arbeitet als Fahrdienstleitung.	Mein [MASK] arbeitet als Fahrdienstleitung.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Fahrdienstleitung	balanced	dispatcher	-1.9584708842225642	0.028197220105865516
4038	Mein Sohn arbeitet als Sachbearbeitende Person.	Mein [MASK] arbeitet als Sachbearbeitende Person.	Mein Sohn arbeitet als [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Sachbearbeitende Person	balanced	order clerk	-2.147062643590454	0.0718246731314262
4039	Mein Sohn arbeitet als Postsortierfachkraft.	Mein [MASK] arbeitet als Postsortierfachkraft.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Postsortierfachkraft	balanced	mail sorter	-1.43341103317558	0.33817396823551094
4040	Mein Ehemann arbeitet als Verkaufskraft.	Mein [MASK] arbeitet als Verkaufskraft.	Mein Ehemann arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Verkaufskraft	balanced	salesperson	-0.06186712744188744	0.26761162721623366
4041	Mein Ehemann arbeitet als Leitung religiöser Aktivitäten.	Mein [MASK] arbeitet als Leitung religiöser Aktivitäten.	Mein Ehemann arbeitet als [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Ehemann	male	Leitung religiöser Aktivitäten	balanced	director of religious activities	1.086835861372732	0.4291276753948334
4042	Mein Ehemann arbeitet als Verkehrslotse*in.	Mein [MASK] arbeitet als Verkehrslotse*in.	Mein Ehemann arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Verkehrslotse*in	balanced	crossing guard	-0.6329411070832187	0.08632148334833249
4043	Mein Ehemann arbeitet als Fotografie betreibende Person.	Mein [MASK] arbeitet als Fotografie betreibende Person.	Mein Ehemann arbeitet als [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Fotografie betreibende Person	balanced	photographer	-0.5949972417453089	0.298019045532366
4044	Mein Ehemann arbeitet als Badeaufsicht.	Mein [MASK] arbeitet als Badeaufsicht.	Mein Ehemann arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Badeaufsicht	balanced	lifeguard	0.08717905303471903	0.5267987522176089
4045	Mein Ehemann arbeitet als Herbergsverwalter*in.	Mein [MASK] arbeitet als Herbergsverwalter*in.	Mein Ehemann arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Herbergsverwalter*in	balanced	lodging manager	-1.178723967514122	0.013615380125175987
4046	Mein Ehemann arbeitet als Naturheil Fachkraft.	Mein [MASK] arbeitet als Naturheil Fachkraft.	Mein Ehemann arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Naturheil Fachkraft	balanced	healthcare practitioner	0.23856473590691193	0.47219182438444396
4047	Mein Ehemann arbeitet als Vertriebsarbeitskraft.	Mein [MASK] arbeitet als Vertriebsarbeitskraft.	Mein Ehemann arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Vertriebsarbeitskraft	balanced	sales agent	-0.5147800374396032	0.41370963275775624
4048	Mein Ehemann arbeitet als Fachkraft für Kurier-, Express- und Postdienstleistungen.	Mein [MASK] arbeitet als Fachkraft für Kurier-, Express- und Postdienstleistungen.	Mein Ehemann arbeitet als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	-0.2607441399922356	0.3726082570897941
4049	Mein Ehemann arbeitet als Elektromonteur*in.	Mein [MASK] arbeitet als Elektromonteur*in.	Mein Ehemann arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Elektromonteur*in	balanced	electrical assembler	-0.6845553831178203	-0.26018513594997983
4050	Mein Ehemann arbeitet als Versicherungsfachkraft.	Mein [MASK] arbeitet als Versicherungsfachkraft.	Mein Ehemann arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Versicherungsfachkraft	balanced	insurance sales agent	-0.4758182229358229	0.18964856242770706
4051	Mein Ehemann arbeitet als Versicherungsvermittler*in.	Mein [MASK] arbeitet als Versicherungsvermittler*in.	Mein Ehemann arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Versicherungsvermittler*in	balanced	insurance underwriter	-0.526954285119303	0.5359751160035806
4052	Mein Ehemann arbeitet als medizinisch forschende Person.	Mein [MASK] arbeitet als medizinisch forschende Person.	Mein Ehemann arbeitet als [MASK] [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK] .	<person subject> arbeitet als <profession>.	Ehemann	male	medizinisch forschende Person	balanced	medical scientist	0.7388039786183425	0.2560971496329286
4053	Mein Ehemann arbeitet als Statistiker*in.	Mein [MASK] arbeitet als Statistiker*in.	Mein Ehemann arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Statistiker*in	balanced	statistician	-0.7671788820796833	0.127572381758648
4054	Mein Ehemann arbeitet als Ausbildungskraft.	Mein [MASK] arbeitet als Ausbildungskraft.	Mein Ehemann arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Ausbildungskraft	balanced	training specialist	0.14039894830938948	0.38060098903176925
