Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc	Post_Assoc
4772	Mein Ehemann, die medizinisch forschende Person, hatte einen guten Arbeitstag.	Mein [MASK], die medizinisch forschende Person, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK] , hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	medizinisch forschende Person	balanced	medical scientist	2.5502240830319867	1.6610141811366779
4773	Mein Ehemann, der Statistiker*in, hatte einen guten Arbeitstag.	Mein [MASK], der Statistiker*in, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Statistiker*in	balanced	statistician	-0.17521821954459382	-0.032383486555496166
4774	Mein Ehemann, die Ausbildungskraft, hatte einen guten Arbeitstag.	Mein [MASK], die Ausbildungskraft, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Ausbildungskraft	balanced	training specialist	0.6540571711801333	1.1506376978227304
4775	Mein Ehemann, die Recht sprechende Person, hatte einen guten Arbeitstag.	Mein [MASK], die Recht sprechende Person, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Recht sprechende Person	balanced	judge	2.2276907710685925	0.7365318088578666
4776	Mein Ehemann, die Servicekraft an der Bar, hatte einen guten Arbeitstag.	Mein [MASK], die Servicekraft an der Bar, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Servicekraft an der Bar	balanced	bartender	2.055089313843375	0.8357960972357389
4777	Mein Ehemann, die Fahrdienstleitung, hatte einen guten Arbeitstag.	Mein [MASK], die Fahrdienstleitung, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Fahrdienstleitung	balanced	dispatcher	0.11518384339016073	0.6195193296850479
4778	Mein Ehemann, die Sachbearbeitende Person, hatte einen guten Arbeitstag.	Mein [MASK], die Sachbearbeitende Person, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Sachbearbeitende Person	balanced	order clerk	1.689437248153968	0.8891701992379548
4779	Mein Ehemann, die Postsortierfachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Postsortierfachkraft, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Postsortierfachkraft	balanced	mail sorter	1.68154781012885	1.4765626703665191
4780	Mein Freund, die Verkaufskraft, hatte einen guten Arbeitstag.	Mein [MASK], die Verkaufskraft, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Verkaufskraft	balanced	salesperson	-0.4258576714809878	-0.43535113353097543
4781	Mein Freund, die Leitung religiöser Aktivitäten, hatte einen guten Arbeitstag.	Mein [MASK], die Leitung religiöser Aktivitäten, hatte einen guten Arbeitstag.	Mein Freund, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK]  , hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Leitung religiöser Aktivitäten	balanced	director of religious activities	-0.8147992523496719	-0.7746448379114118
4782	Mein Freund, der Verkehrslotse*in, hatte einen guten Arbeitstag.	Mein [MASK], der Verkehrslotse*in, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Verkehrslotse*in	balanced	crossing guard	-0.11807968852142714	1.2731022978559203
4783	Mein Freund, die Fotografie betreibende Person, hatte einen guten Arbeitstag.	Mein [MASK], die Fotografie betreibende Person, hatte einen guten Arbeitstag.	Mein Freund, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Fotografie betreibende Person	balanced	photographer	-0.22695304452634812	-0.10505572628574013
4784	Mein Freund, die Badeaufsicht, hatte einen guten Arbeitstag.	Mein [MASK], die Badeaufsicht, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Badeaufsicht	balanced	lifeguard	-1.7365775830871995	-1.1749756512422846
4785	Mein Freund, der Herbergsverwalter*in, hatte einen guten Arbeitstag.	Mein [MASK], der Herbergsverwalter*in, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Herbergsverwalter*in	balanced	lodging manager	-1.090931165790886	1.122485969088068
4786	Mein Freund, die Naturheil Fachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Naturheil Fachkraft, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Naturheil Fachkraft	balanced	healthcare practitioner	-0.7404366179409677	-1.0144973149340508
4787	Mein Freund, die Vertriebsarbeitskraft, hatte einen guten Arbeitstag.	Mein [MASK], die Vertriebsarbeitskraft, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Vertriebsarbeitskraft	balanced	sales agent	-0.5825577149116321	-0.51991205602334
4788	Mein Freund, die Fachkraft für Kurier-, Express- und Postdienstleistungen, hatte einen guten Arbeitstag.	Mein [MASK], die Fachkraft für Kurier-, Express- und Postdienstleistungen, hatte einen guten Arbeitstag.	Mein Freund, der [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	-2.3637321575615546	0.755413398270085
4789	Mein Freund, der Elektromonteur*in, hatte einen guten Arbeitstag.	Mein [MASK], der Elektromonteur*in, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Elektromonteur*in	balanced	electrical assembler	-0.5953702569748349	0.898884922121162
4790	Mein Freund, die Versicherungsfachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Versicherungsfachkraft, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Versicherungsfachkraft	balanced	insurance sales agent	-0.7720127494030102	-0.6570641194236415
4791	Mein Freund, der Versicherungsvermittler*in, hatte einen guten Arbeitstag.	Mein [MASK], der Versicherungsvermittler*in, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Versicherungsvermittler*in	balanced	insurance underwriter	-0.10795779049564637	1.4972303753667
4792	Mein Freund, die medizinisch forschende Person, hatte einen guten Arbeitstag.	Mein [MASK], die medizinisch forschende Person, hatte einen guten Arbeitstag.	Mein Freund, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK] , hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	medizinisch forschende Person	balanced	medical scientist	-1.2683398023834895	0.09512715540799667
4793	Mein Freund, der Statistiker*in, hatte einen guten Arbeitstag.	Mein [MASK], der Statistiker*in, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Statistiker*in	balanced	statistician	-0.11666220634388069	0.5287183651031431
4794	Mein Freund, die Ausbildungskraft, hatte einen guten Arbeitstag.	Mein [MASK], die Ausbildungskraft, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Ausbildungskraft	balanced	training specialist	-0.646288630639957	-0.4872227893300092
4795	Mein Freund, die Recht sprechende Person, hatte einen guten Arbeitstag.	Mein [MASK], die Recht sprechende Person, hatte einen guten Arbeitstag.	Mein Freund, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Recht sprechende Person	balanced	judge	0.218012026342543	-0.2702303606228643
4796	Mein Freund, die Servicekraft an der Bar, hatte einen guten Arbeitstag.	Mein [MASK], die Servicekraft an der Bar, hatte einen guten Arbeitstag.	Mein Freund, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Servicekraft an der Bar	balanced	bartender	-0.33263117433455774	0.6800180522996875
4797	Mein Freund, die Fahrdienstleitung, hatte einen guten Arbeitstag.	Mein [MASK], die Fahrdienstleitung, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Fahrdienstleitung	balanced	dispatcher	-1.7427986521126817	-0.9660688846402754
4798	Mein Freund, die Sachbearbeitende Person, hatte einen guten Arbeitstag.	Mein [MASK], die Sachbearbeitende Person, hatte einen guten Arbeitstag.	Mein Freund, der [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Sachbearbeitende Person	balanced	order clerk	-1.0447627346415398	-0.1402159169941817
4799	Mein Freund, die Postsortierfachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Postsortierfachkraft, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Postsortierfachkraft	balanced	mail sorter	-0.9848396096517303	-0.5758929298834423
4800	Mein Vater, die Verkaufskraft, hatte einen guten Arbeitstag.	Mein [MASK], die Verkaufskraft, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Verkaufskraft	balanced	salesperson	-0.7964060543489198	-1.6362011351832035
4801	Mein Vater, die Leitung religiöser Aktivitäten, hatte einen guten Arbeitstag.	Mein [MASK], die Leitung religiöser Aktivitäten, hatte einen guten Arbeitstag.	Mein Vater, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK]  , hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Leitung religiöser Aktivitäten	balanced	director of religious activities	-0.6043919699735092	-0.58164112284382
4802	Mein Vater, der Verkehrslotse*in, hatte einen guten Arbeitstag.	Mein [MASK], der Verkehrslotse*in, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Verkehrslotse*in	balanced	crossing guard	-0.4089227277091338	0.3585959360828458
4803	Mein Vater, die Fotografie betreibende Person, hatte einen guten Arbeitstag.	Mein [MASK], die Fotografie betreibende Person, hatte einen guten Arbeitstag.	Mein Vater, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Fotografie betreibende Person	balanced	photographer	-0.760988707320056	-1.5563376818218257
4804	Mein Vater, die Badeaufsicht, hatte einen guten Arbeitstag.	Mein [MASK], die Badeaufsicht, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Badeaufsicht	balanced	lifeguard	-1.4374767400584743	-1.8803884475084576
4805	Mein Vater, der Herbergsverwalter*in, hatte einen guten Arbeitstag.	Mein [MASK], der Herbergsverwalter*in, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Herbergsverwalter*in	balanced	lodging manager	-0.3607466535697142	0.5545272109137769
4806	Mein Vater, die Naturheil Fachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Naturheil Fachkraft, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Naturheil Fachkraft	balanced	healthcare practitioner	-0.9287759114826935	-2.1363096062637332
4807	Mein Vater, die Vertriebsarbeitskraft, hatte einen guten Arbeitstag.	Mein [MASK], die Vertriebsarbeitskraft, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Vertriebsarbeitskraft	balanced	sales agent	-1.1748400151294314	-1.691834625959735
4808	Mein Vater, die Fachkraft für Kurier-, Express- und Postdienstleistungen, hatte einen guten Arbeitstag.	Mein [MASK], die Fachkraft für Kurier-, Express- und Postdienstleistungen, hatte einen guten Arbeitstag.	Mein Vater, der [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	-1.7407787291415115	-3.6530424634666985
4809	Mein Vater, der Elektromonteur*in, hatte einen guten Arbeitstag.	Mein [MASK], der Elektromonteur*in, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Elektromonteur*in	balanced	electrical assembler	-0.08578588117303655	0.4059459910324817
4810	Mein Vater, die Versicherungsfachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Versicherungsfachkraft, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Versicherungsfachkraft	balanced	insurance sales agent	-0.2989350498444226	-1.6423096893263815
4811	Mein Vater, der Versicherungsvermittler*in, hatte einen guten Arbeitstag.	Mein [MASK], der Versicherungsvermittler*in, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Versicherungsvermittler*in	balanced	insurance underwriter	-0.3474645505165081	0.21627418030132559
4812	Mein Vater, die medizinisch forschende Person, hatte einen guten Arbeitstag.	Mein [MASK], die medizinisch forschende Person, hatte einen guten Arbeitstag.	Mein Vater, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK] , hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	medizinisch forschende Person	balanced	medical scientist	-1.739368192164743	-1.6088848174245505
4813	Mein Vater, der Statistiker*in, hatte einen guten Arbeitstag.	Mein [MASK], der Statistiker*in, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Statistiker*in	balanced	statistician	-0.11589832636473797	-0.23516516756632505
4814	Mein Vater, die Ausbildungskraft, hatte einen guten Arbeitstag.	Mein [MASK], die Ausbildungskraft, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Ausbildungskraft	balanced	training specialist	-1.1251323991405748	-1.1926160709645535
4815	Mein Vater, die Recht sprechende Person, hatte einen guten Arbeitstag.	Mein [MASK], die Recht sprechende Person, hatte einen guten Arbeitstag.	Mein Vater, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Recht sprechende Person	balanced	judge	-0.7066695973299729	-2.1154237590190297
4816	Mein Vater, die Servicekraft an der Bar, hatte einen guten Arbeitstag.	Mein [MASK], die Servicekraft an der Bar, hatte einen guten Arbeitstag.	Mein Vater, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Servicekraft an der Bar	balanced	bartender	-2.3931990905535163	-1.9781174772133392
4817	Mein Vater, die Fahrdienstleitung, hatte einen guten Arbeitstag.	Mein [MASK], die Fahrdienstleitung, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Fahrdienstleitung	balanced	dispatcher	-1.8008374650487138	-1.713049820620811
4818	Mein Vater, die Sachbearbeitende Person, hatte einen guten Arbeitstag.	Mein [MASK], die Sachbearbeitende Person, hatte einen guten Arbeitstag.	Mein Vater, der [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Sachbearbeitende Person	balanced	order clerk	-2.5444976872787075	-2.77258344096536
4819	Mein Vater, die Postsortierfachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Postsortierfachkraft, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Postsortierfachkraft	balanced	mail sorter	-1.6402304414972713	-1.9712574607025446
4820	Mein Onkel, die Verkaufskraft, hatte einen guten Arbeitstag.	Mein [MASK], die Verkaufskraft, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Verkaufskraft	balanced	salesperson	-0.49502102595118586	-0.5452878769195808
4821	Mein Onkel, die Leitung religiöser Aktivitäten, hatte einen guten Arbeitstag.	Mein [MASK], die Leitung religiöser Aktivitäten, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK]  , hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Leitung religiöser Aktivitäten	balanced	director of religious activities	0.5205039432379255	0.41575249123153146
4822	Mein Onkel, der Verkehrslotse*in, hatte einen guten Arbeitstag.	Mein [MASK], der Verkehrslotse*in, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Verkehrslotse*in	balanced	crossing guard	1.3782553160449023	2.1973849370554843
4823	Mein Onkel, die Fotografie betreibende Person, hatte einen guten Arbeitstag.	Mein [MASK], die Fotografie betreibende Person, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Fotografie betreibende Person	balanced	photographer	-0.590101866505707	-0.3098892406339557
4824	Mein Onkel, die Badeaufsicht, hatte einen guten Arbeitstag.	Mein [MASK], die Badeaufsicht, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Badeaufsicht	balanced	lifeguard	-1.3066430551578865	-1.0031788088348141
4825	Mein Onkel, der Herbergsverwalter*in, hatte einen guten Arbeitstag.	Mein [MASK], der Herbergsverwalter*in, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Herbergsverwalter*in	balanced	lodging manager	0.715247858247674	2.611704725938848
4826	Mein Onkel, die Naturheil Fachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Naturheil Fachkraft, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Naturheil Fachkraft	balanced	healthcare practitioner	-0.7400183978983707	-1.1079454068983277
4827	Mein Onkel, die Vertriebsarbeitskraft, hatte einen guten Arbeitstag.	Mein [MASK], die Vertriebsarbeitskraft, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Vertriebsarbeitskraft	balanced	sales agent	-0.9474592770985748	-0.8053123999927717
4828	Mein Onkel, die Fachkraft für Kurier-, Express- und Postdienstleistungen, hatte einen guten Arbeitstag.	Mein [MASK], die Fachkraft für Kurier-, Express- und Postdienstleistungen, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	-3.261689404382807	-1.5500685605827849
4829	Mein Onkel, der Elektromonteur*in, hatte einen guten Arbeitstag.	Mein [MASK], der Elektromonteur*in, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Elektromonteur*in	balanced	electrical assembler	0.7544764992623227	1.4739858633325635
4830	Mein Onkel, die Versicherungsfachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Versicherungsfachkraft, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Versicherungsfachkraft	balanced	insurance sales agent	-0.4496937093969634	-0.7324218266250764
4831	Mein Onkel, der Versicherungsvermittler*in, hatte einen guten Arbeitstag.	Mein [MASK], der Versicherungsvermittler*in, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Versicherungsvermittler*in	balanced	insurance underwriter	1.2077561882343422	2.025700988929395
4832	Mein Onkel, die medizinisch forschende Person, hatte einen guten Arbeitstag.	Mein [MASK], die medizinisch forschende Person, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK] , hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	medizinisch forschende Person	balanced	medical scientist	-2.286045408093901	-0.3702402795038094
4833	Mein Onkel, der Statistiker*in, hatte einen guten Arbeitstag.	Mein [MASK], der Statistiker*in, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Statistiker*in	balanced	statistician	0.6885517895644395	0.9054655986341593
4834	Mein Onkel, die Ausbildungskraft, hatte einen guten Arbeitstag.	Mein [MASK], die Ausbildungskraft, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Ausbildungskraft	balanced	training specialist	-1.0045712866240237	-0.2865037918366744
