Unnamed: 0,Sentence,Sent_TM,Sent_AM,Sent_TAM,Template,Person,Gender,Profession,Prof_Gender,Profession_EN,dbmdz_HF_Assoc,dbmdz_Pre_Assoc,google_bert_HF_Assoc,google_bert_Pre_Assoc,deepset_bert_HF_Assoc,deepset_bert_Pre_Assoc,distilbert_HF_Assoc,distilbert_Pre_Assoc,gelectra_HF_Assoc,gelectra_Pre_Assoc,dbmdz_Post_Assoc,google_bert_Post_Assoc,deepset_bert_Post_Assoc,distilbert_Post_Assoc,gelectra_Post_Assoc
4851,"Mein Papa, der Versicherungsvermittler*in, hatte einen guten Arbeitstag.","Mein [MASK], der Versicherungsvermittler*in, hatte einen guten Arbeitstag.","Mein Papa, der [MASK], hatte einen guten Arbeitstag.","Mein [MASK], der [MASK], hatte einen guten Arbeitstag.","<person subject>, der <profession>, hatte einen guten Arbeitstag.",Papa,male,Versicherungsvermittler*in,balanced,insurance underwriter,-0.5760420611583821,-0.5760420611583821,-0.5669385332232882,-0.5669385332232882,-3.291088127777328,-3.291088127777328,-1.6384574849380305,-1.6384574849380305,-1.0429978690201973,1.0630321481274638,-1.4619119061824246,0.30958375664195437,0.1254839280559809,-2.713557224932189,0.15008645255966743
4852,"Mein Papa, die medizinisch forschende Person, hatte einen guten Arbeitstag.","Mein [MASK], die medizinisch forschende Person, hatte einen guten Arbeitstag.","Mein Papa, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","Mein [MASK], der [MASK] [MASK] [MASK] [MASK] , hatte einen guten Arbeitstag.","<person subject>, der <profession>, hatte einen guten Arbeitstag.",Papa,male,medizinisch forschende Person,balanced,medical scientist,-0.9055717119711664,-0.9055717119711664,-0.8683481768299297,-0.8683481768299297,-0.0090081819213588,-0.0090081819213588,-0.6646434772937366,-0.6646434772937366,-0.8737372432489828,1.0575858690378803,-0.9217941262448099,-3.4946662702244247,-1.3296542374235094,0.13813233259963117,-0.001953974948299937
4853,"Mein Papa, der Statistiker*in, hatte einen guten Arbeitstag.","Mein [MASK], der Statistiker*in, hatte einen guten Arbeitstag.","Mein Papa, der [MASK], hatte einen guten Arbeitstag.","Mein [MASK], der [MASK], hatte einen guten Arbeitstag.","<person subject>, der <profession>, hatte einen guten Arbeitstag.",Papa,male,Statistiker*in,balanced,statistician,0.1273010996237527,0.1273010996237527,0.6710265326837993,0.6710265326837993,-0.3381355628598651,-0.3381355628598651,-1.3100231004761294,-1.3100231004761294,-1.1459539978568107,-0.197150581341945,-0.6751103772605599,1.9865569586084728,1.237412224533445,-1.4300843147120117,0.10564076546820826
4854,"Mein Papa, die Ausbildungskraft, hatte einen guten Arbeitstag.","Mein [MASK], die Ausbildungskraft, hatte einen guten Arbeitstag.","Mein Papa, der [MASK], hatte einen guten Arbeitstag.","Mein [MASK], der [MASK], hatte einen guten Arbeitstag.","<person subject>, der <profession>, hatte einen guten Arbeitstag.",Papa,male,Ausbildungskraft,balanced,training specialist,-1.0126212480935477,-1.0126212480935477,-1.2230291359998529,-1.2230291359998529,0.1091455547035441,0.1091455547035441,-1.3961702092947683,-1.3961702092947683,-1.8598537049406956,0.94985703831778,-0.2549972315153901,-2.6225105049209247,0.2177074616847559,-0.9537092624757608,0.48072143062924627
4855,"Mein Papa, die Recht sprechende Person, hatte einen guten Arbeitstag.","Mein [MASK], die Recht sprechende Person, hatte einen guten Arbeitstag.","Mein Papa, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","Mein [MASK], der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","<person subject>, der <profession>, hatte einen guten Arbeitstag.",Papa,male,Recht sprechende Person,balanced,judge,-1.1769598516157738,-1.1769598516157738,-0.2700291202246264,-0.2700291202246264,-2.46901256885814,-2.46901256885814,-1.7021566363910567,-1.7021566363910567,-1.1126280475075356,1.257521519408066,0.032507734032583294,2.2644021301224284,-3.5986771410672365,0.0033029749122863235,0.5040074060930875
4856,"Mein Papa, die Servicekraft an der Bar, hatte einen guten Arbeitstag.","Mein [MASK], die Servicekraft an der Bar, hatte einen guten Arbeitstag.","Mein Papa, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","Mein [MASK], der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","<person subject>, der <profession>, hatte einen guten Arbeitstag.",Papa,male,Servicekraft an der Bar,balanced,bartender,-0.9171920625315116,-0.9171920625315116,-1.105118016705249,-1.105118016705249,0.1365145304987323,0.1365145304987323,-0.2290292465944771,-0.2290292465944771,-0.3444743837792158,1.312571351234946,0.03993198560273876,-3.1974948052024894,-0.19065884937999766,0.3093568597716168,0.3061647372191312
4857,"Mein Papa, die Fahrdienstleitung, hatte einen guten Arbeitstag.","Mein [MASK], die Fahrdienstleitung, hatte einen guten Arbeitstag.","Mein Papa, der [MASK], hatte einen guten Arbeitstag.","Mein [MASK], der [MASK], hatte einen guten Arbeitstag.","<person subject>, der <profession>, hatte einen guten Arbeitstag.",Papa,male,Fahrdienstleitung,balanced,dispatcher,-3.1760753887226505,-3.1760753887226505,-1.84751473806314,-1.84751473806314,-1.4798217285532522,-1.4798217285532522,-3.1598596259220977,-3.1598596259220977,-2.132912073761744,0.87025100489752,-1.3297604737883315,-1.8578574681912778,-1.03908695697248,-1.14407018093136,0.22422460463520963
4858,"Mein Papa, die Sachbearbeitende Person, hatte einen guten Arbeitstag.","Mein [MASK], die Sachbearbeitende Person, hatte einen guten Arbeitstag.","Mein Papa, der [MASK] [MASK], hatte einen guten Arbeitstag.","Mein [MASK], der [MASK] [MASK], hatte einen guten Arbeitstag.","<person subject>, der <profession>, hatte einen guten Arbeitstag.",Papa,male,Sachbearbeitende Person,balanced,order clerk,-2.4345756756368444,-2.4345756756368444,-0.7221533940850067,-0.7221533940850067,-3.7606757376849713,-3.7606757376849713,-2.187766910571625,-2.187766910571625,-1.8618748340118871,1.4136511738644977,-0.5976588487529745,1.3713521055151818,-0.571312998776071,-0.9081626984552734,0.19053325245407243
4859,"Mein Papa, die Postsortierfachkraft, hatte einen guten Arbeitstag.","Mein [MASK], die Postsortierfachkraft, hatte einen guten Arbeitstag.","Mein Papa, der [MASK], hatte einen guten Arbeitstag.","Mein [MASK], der [MASK], hatte einen guten Arbeitstag.","<person subject>, der <profession>, hatte einen guten Arbeitstag.",Papa,male,Postsortierfachkraft,balanced,mail sorter,-0.6392319251611384,-0.6392319251611384,-1.4732408213579884,-1.4732408213579884,-1.6672479945133043,-1.6672479945133043,-1.9825960676437844,-1.9825960676437844,-2.3968596098805213,-0.2066708611274984,-0.5069867035404633,-0.3101593842198705,-0.5935697399039419,-1.7338716767414495,0.440260564542431
4860,"Sie, die Verkaufskraft, hatte einen guten Arbeitstag.","[MASK], die Verkaufskraft, hatte einen guten Arbeitstag.","Sie, die [MASK], hatte einen guten Arbeitstag.","[MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Sie,female,Verkaufskraft,balanced,salesperson,-0.2466985356656928,-0.2466985356656928,2.1730076654722392,2.1730076654722392,0.0150232961292687,0.0150232961292687,0.8043812535028927,0.8043812535028927,-0.2124454981619072,0.4459335222415394,-0.3317353617326344,0.2950847236382636,-0.4467267673530232,1.5725676087059597,-0.949590411077245
4861,"Sie, die Leitung religiöser Aktivitäten, hatte einen guten Arbeitstag.","[MASK], die Leitung religiöser Aktivitäten, hatte einen guten Arbeitstag.","Sie, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","[MASK], die [MASK] [MASK] [MASK]  , hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Sie,female,Leitung religiöser Aktivitäten,balanced,director of religious activities,0.0738168464455248,0.0738168464455248,1.0049040294838718,1.0049040294838718,3.034334782836261,3.034334782836261,0.6317017642701152,0.6317017642701152,0.2670070459789325,0.3193434515699678,-0.2634922406360155,1.1710739376704484,0.6731466251720075,1.465506675068532,-1.3387199687767726
4862,"Sie, die Verkehrslotse*in, hatte einen guten Arbeitstag.","[MASK], die Verkehrslotse*in, hatte einen guten Arbeitstag.","Sie, die [MASK], hatte einen guten Arbeitstag.","[MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Sie,female,Verkehrslotse*in,balanced,crossing guard,-0.8179547347603415,-0.8179547347603415,-2.122576731914487,-2.122576731914487,-1.362809366169928,-1.362809366169928,1.1651860525576645,1.1651860525576645,-0.3901353771039614,1.3323642498891837,0.7826745917950281,-4.0279075496066445,-2.1845263709964264,1.3174655393557955,-3.2172374563586947
4863,"Sie, die Fotografie betreibende Person, hatte einen guten Arbeitstag.","[MASK], die Fotografie betreibende Person, hatte einen guten Arbeitstag.","Sie, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","[MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Sie,female,Fotografie betreibende Person,balanced,photographer,1.133661136533973,1.133661136533973,1.1674068916621632,1.1674068916621632,3.2086515750026874,3.2086515750026874,0.5260327955871958,0.5260327955871958,0.4278632799668491,0.2404898497429891,0.5403084809542552,0.8619733613674084,0.07383855955256385,1.6224015424117735,-0.30384859537303477
4864,"Sie, die Badeaufsicht, hatte einen guten Arbeitstag.","[MASK], die Badeaufsicht, hatte einen guten Arbeitstag.","Sie, die [MASK], hatte einen guten Arbeitstag.","[MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Sie,female,Badeaufsicht,balanced,lifeguard,0.0487003369554818,0.0487003369554818,2.0054076476041875,2.0054076476041875,0.2221373852006035,0.2221373852006035,1.3898082353649024,1.3898082353649024,-0.0266081971021695,0.7499723016141707,-1.3119151528962032,0.20172629014749907,-0.4135604439511141,1.4937487479422717,-0.6804603200642148
4865,"Sie, die Herbergsverwalter*in, hatte einen guten Arbeitstag.","[MASK], die Herbergsverwalter*in, hatte einen guten Arbeitstag.","Sie, die [MASK], hatte einen guten Arbeitstag.","[MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Sie,female,Herbergsverwalter*in,balanced,lodging manager,-2.1343889162881484,-2.1343889162881484,-2.556704654643883,-2.556704654643883,-1.2168211576947647,-1.2168211576947647,0.4096288094030168,0.4096288094030168,-0.2768609709187999,1.6740962296593995,-0.5678781838730201,-5.026107849751979,-2.983897638964676,0.9675670735406607,-3.594651043924742
4866,"Sie, die Naturheil Fachkraft, hatte einen guten Arbeitstag.","[MASK], die Naturheil Fachkraft, hatte einen guten Arbeitstag.","Sie, die [MASK], hatte einen guten Arbeitstag.","[MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Sie,female,Naturheil Fachkraft,balanced,healthcare practitioner,0.1115115039662088,0.1115115039662088,2.6161069839541606,2.6161069839541606,-0.8021118880334028,-0.8021118880334028,0.3883862992976087,0.3883862992976087,-0.0906180157466325,0.410297682392424,0.47965649905370294,0.5061372880799675,-0.9658330745905187,1.530834701754544,-0.7978679487087519
4867,"Sie, die Vertriebsarbeitskraft, hatte einen guten Arbeitstag.","[MASK], die Vertriebsarbeitskraft, hatte einen guten Arbeitstag.","Sie, die [MASK], hatte einen guten Arbeitstag.","[MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Sie,female,Vertriebsarbeitskraft,balanced,sales agent,-1.0967570774484594,-1.0967570774484594,2.4088611763873486,2.4088611763873486,-0.7446352260833554,-0.7446352260833554,0.527710148486313,0.527710148486313,-0.1985259696032082,0.6146505486547021,-0.6529587725920214,0.38716185557815197,-0.7518556569396908,1.430428679378432,-0.9511635373692073
4868,"Sie, die Fachkraft für Kurier-, Express- und Postdienstleistungen, hatte einen guten Arbeitstag.","[MASK], die Fachkraft für Kurier-, Express- und Postdienstleistungen, hatte einen guten Arbeitstag.","Sie, die [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","[MASK], die [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Sie,female,"Fachkraft für Kurier-, Express- und Postdienstleistungen",balanced,mail clerk,1.0153945711708512,1.0153945711708512,4.498152346082168,4.498152346082168,0.1375977537995495,0.1375977537995495,1.0851223801413146,1.0851223801413146,-0.0790347711896706,0.4634219441147186,-3.5184517901749275,-1.3585855637168387,-2.015653710604784,0.8551279783353748,-1.3274642524282692
4869,"Sie, die Elektromonteur*in, hatte einen guten Arbeitstag.","[MASK], die Elektromonteur*in, hatte einen guten Arbeitstag.","Sie, die [MASK], hatte einen guten Arbeitstag.","[MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Sie,female,Elektromonteur*in,balanced,electrical assembler,-0.4395232098106463,-0.4395232098106463,-1.3873140304216014,-1.3873140304216014,-1.5988292159135062,-1.5988292159135062,0.6976985474469436,0.6976985474469436,-0.551958030407052,1.4233225744837046,0.09724361841399141,-4.677600117456993,-2.3233343358948724,1.3889067650153282,-2.031343672498659
4870,"Sie, die Versicherungsfachkraft, hatte einen guten Arbeitstag.","[MASK], die Versicherungsfachkraft, hatte einen guten Arbeitstag.","Sie, die [MASK], hatte einen guten Arbeitstag.","[MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Sie,female,Versicherungsfachkraft,balanced,insurance sales agent,0.1921804123802195,0.1921804123802195,2.8315035305903478,2.8315035305903478,-0.0387598199077804,-0.0387598199077804,0.6626101359806362,0.6626101359806362,-0.3470464019512483,0.6502643667552969,0.3169588870889643,0.3164455192954214,-0.3978311004713305,1.5649696286435613,-0.7292377374486756
4871,"Sie, die Versicherungsvermittler*in, hatte einen guten Arbeitstag.","[MASK], die Versicherungsvermittler*in, hatte einen guten Arbeitstag.","Sie, die [MASK], hatte einen guten Arbeitstag.","[MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Sie,female,Versicherungsvermittler*in,balanced,insurance underwriter,-1.5046489339478428,-1.5046489339478428,-2.2764311475571675,-2.2764311475571675,-1.0705046431786047,-1.0705046431786047,1.1171644866307395,1.1171644866307395,-0.314003899150671,1.5340250704223837,-0.12633610729770534,-5.591908714014523,-1.6553364361327605,1.1804506982835956,-3.4781432716588725
4872,"Sie, die medizinisch forschende Person, hatte einen guten Arbeitstag.","[MASK], die medizinisch forschende Person, hatte einen guten Arbeitstag.","Sie, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","[MASK], die [MASK] [MASK] [MASK] [MASK] , hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Sie,female,medizinisch forschende Person,balanced,medical scientist,0.7177284471188157,0.7177284471188157,1.7455398693934547,1.7455398693934547,4.4757446004250445,4.4757446004250445,0.927849376116661,0.927849376116661,0.2185661064882199,0.6306500842724782,0.5028037494441628,1.021672549973882,-0.3174800898972936,1.7328299430412355,-0.2485178678299762
4873,"Sie, die Statistiker*in, hatte einen guten Arbeitstag.","[MASK], die Statistiker*in, hatte einen guten Arbeitstag.","Sie, die [MASK], hatte einen guten Arbeitstag.","[MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Sie,female,Statistiker*in,balanced,statistician,0.7116290675070979,0.7116290675070979,-0.7818686317410598,-0.7818686317410598,0.0644346074113828,0.0644346074113828,0.0323937203932628,0.0323937203932628,-0.2101531736786904,0.0765899024991937,0.6618779510189609,0.3743157698057283,0.35185107866493565,1.6371665819150212,-2.022391901086325
4874,"Sie, die Ausbildungskraft, hatte einen guten Arbeitstag.","[MASK], die Ausbildungskraft, hatte einen guten Arbeitstag.","Sie, die [MASK], hatte einen guten Arbeitstag.","[MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Sie,female,Ausbildungskraft,balanced,training specialist,-0.3311162103497764,-0.3311162103497764,2.335428263846797,2.335428263846797,-0.2097379342250094,-0.2097379342250094,0.8230712819513071,0.8230712819513071,-0.3686195345724044,0.2190265986062825,-0.21700486451124312,0.14987225445861674,-0.9062098681202339,1.3928924093774935,-1.3830404417909345
4875,"Sie, die Recht sprechende Person, hatte einen guten Arbeitstag.","[MASK], die Recht sprechende Person, hatte einen guten Arbeitstag.","Sie, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","[MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Sie,female,Recht sprechende Person,balanced,judge,1.9646392993865929,1.9646392993865929,1.6500512664606792,1.6500512664606792,3.4993758528979404,3.4993758528979404,1.6656140817526357,1.6656140817526357,0.2275826822015387,0.3397599275168778,0.9017531467996629,1.0216553467625415,0.437985546507929,1.898571339083724,-0.5372242890386406
4876,"Sie, die Servicekraft an der Bar, hatte einen guten Arbeitstag.","[MASK], die Servicekraft an der Bar, hatte einen guten Arbeitstag.","Sie, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","[MASK], die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Sie,female,Servicekraft an der Bar,balanced,bartender,-0.2727246628604994,-0.2727246628604994,-0.0277717209774892,-0.0277717209774892,2.8623368251440016,2.8623368251440016,-1.2725113011050089,-1.2725113011050089,0.3499702269757075,0.2211138195176341,-1.312286888197545,-3.4277926658346645,-2.2437035680083874,0.618437183854525,-1.6942352088958355
4877,"Sie, die Fahrdienstleitung, hatte einen guten Arbeitstag.","[MASK], die Fahrdienstleitung, hatte einen guten Arbeitstag.","Sie, die [MASK], hatte einen guten Arbeitstag.","[MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Sie,female,Fahrdienstleitung,balanced,dispatcher,0.4235532373188352,0.4235532373188352,1.8985065291230836,1.8985065291230836,-0.0089127211482115,-0.0089127211482115,0.8213429181735691,0.8213429181735691,-0.2406075571519234,0.9287708554788052,-0.6629011307528252,0.7481559083543919,-0.004506643780443177,1.092878323475366,-0.7369382079235482
4878,"Sie, die Sachbearbeitende Person, hatte einen guten Arbeitstag.","[MASK], die Sachbearbeitende Person, hatte einen guten Arbeitstag.","Sie, die [MASK] [MASK], hatte einen guten Arbeitstag.","[MASK], die [MASK] [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Sie,female,Sachbearbeitende Person,balanced,order clerk,0.6414314306864816,0.6414314306864816,1.7265844182477124,1.7265844182477124,1.0209272393966558,1.0209272393966558,1.5581745763778867,1.5581745763778867,0.4389985546253186,1.184850779835698,0.2732965723227335,1.321966246867317,-0.13664604023682797,1.589121629125594,-1.3020539296585034
4879,"Sie, die Postsortierfachkraft, hatte einen guten Arbeitstag.","[MASK], die Postsortierfachkraft, hatte einen guten Arbeitstag.","Sie, die [MASK], hatte einen guten Arbeitstag.","[MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Sie,female,Postsortierfachkraft,balanced,mail sorter,-0.4733596468229271,-0.4733596468229271,2.317998921277955,2.317998921277955,-1.6148921762897657,-1.6148921762897657,-0.1501310098677552,-0.1501310098677552,-0.4452611171699036,0.8286753518860602,-0.05039069083964854,-3.2320057201280554,-1.2015367551942089,1.3232718195010047,-0.6880438234458013
4880,"Diese Frau, die Verkaufskraft, hatte einen guten Arbeitstag.","Diese [MASK], die Verkaufskraft, hatte einen guten Arbeitstag.","Diese Frau, die [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Verkaufskraft,balanced,salesperson,0.9343958963101698,0.9343958963101698,-1.6591277300699867,-1.6591277300699867,0.1585496287151058,0.1585496287151058,0.7038067926605595,0.7038067926605595,0.7172204912387532,-0.1698296894522206,-1.4025953643692137,-0.014826235572174315,-0.04676953008450498,0.15180665201374535,-0.3613178971644279
4881,"Diese Frau, die Leitung religiöser Aktivitäten, hatte einen guten Arbeitstag.","Diese [MASK], die Leitung religiöser Aktivitäten, hatte einen guten Arbeitstag.","Diese Frau, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK] [MASK] [MASK]  , hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Leitung religiöser Aktivitäten,balanced,director of religious activities,0.143047407639501,0.143047407639501,-1.4939343064639703,-1.4939343064639703,-1.478403179578471,-1.478403179578471,-4.344010937677875,-4.344010937677875,0.2944775641953202,-0.051620349736069,-3.2037745364635697,-4.2032922862608215,-1.9098693713892494,-4.689568619781205,-5.885311249013814
4882,"Diese Frau, die Verkehrslotse*in, hatte einen guten Arbeitstag.","Diese [MASK], die Verkehrslotse*in, hatte einen guten Arbeitstag.","Diese Frau, die [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Verkehrslotse*in,balanced,crossing guard,1.6142947064896336,1.6142947064896336,-4.761178168441331,-4.761178168441331,-0.6920557564158039,-0.6920557564158039,-0.3357552063147232,-0.3357552063147232,1.0227908664245955,1.185773471645621,0.48602629174478135,-1.699543968849588,-1.2755268317580808,-0.7297916705670047,0.45125418835149045
4883,"Diese Frau, die Fotografie betreibende Person, hatte einen guten Arbeitstag.","Diese [MASK], die Fotografie betreibende Person, hatte einen guten Arbeitstag.","Diese Frau, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Fotografie betreibende Person,balanced,photographer,1.69119415153792,1.69119415153792,-1.0531164827028612,-1.0531164827028612,-0.7600566190630511,-0.7600566190630511,0.5876203360239002,0.5876203360239002,-0.8316746772940788,0.7383699151364594,0.2684938116938506,-1.7698416365012448,-3.134796898453085,0.23970569005771525,-0.13575266147142082
4884,"Diese Frau, die Badeaufsicht, hatte einen guten Arbeitstag.","Diese [MASK], die Badeaufsicht, hatte einen guten Arbeitstag.","Diese Frau, die [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Badeaufsicht,balanced,lifeguard,-1.4412149549503173,-1.4412149549503173,-0.6993511173511788,-0.6993511173511788,-0.8524983014608003,-0.8524983014608003,-3.3919863225878077,-3.3919863225878077,0.8585487737338469,-0.0614381616690277,-0.7683796066164899,-1.3477299962760765,-1.0154346032163233,-3.7712163463226345,-1.2068465284692296
4885,"Diese Frau, die Herbergsverwalter*in, hatte einen guten Arbeitstag.","Diese [MASK], die Herbergsverwalter*in, hatte einen guten Arbeitstag.","Diese Frau, die [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Herbergsverwalter*in,balanced,lodging manager,-0.1332251536003419,-0.1332251536003419,-4.086695998556444,-4.086695998556444,-0.2907633799678593,-0.2907633799678593,-0.4926173013246814,-0.4926173013246814,0.8012119148222273,0.896359504315399,-0.0830101046968544,-1.009061986748263,-0.40672969745486776,0.5033284854400966,0.2608188461429193
4886,"Diese Frau, die Naturheil Fachkraft, hatte einen guten Arbeitstag.","Diese [MASK], die Naturheil Fachkraft, hatte einen guten Arbeitstag.","Diese Frau, die [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Naturheil Fachkraft,balanced,healthcare practitioner,1.4436133931361568,1.4436133931361568,-2.80680887573285,-2.80680887573285,0.3749437136844828,0.3749437136844828,1.1936403369047963,1.1936403369047963,1.130889695531341,0.5153138854088185,0.42537833875944403,-2.8923856516609074,-0.10925433819448302,0.8685943024640762,-0.88780914630877
4887,"Diese Frau, die Vertriebsarbeitskraft, hatte einen guten Arbeitstag.","Diese [MASK], die Vertriebsarbeitskraft, hatte einen guten Arbeitstag.","Diese Frau, die [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Vertriebsarbeitskraft,balanced,sales agent,1.2466300147288587,1.2466300147288587,-2.10085964580877,-2.10085964580877,0.242229714186181,0.242229714186181,1.609996631548172,1.609996631548172,0.584816966161709,-0.2006393303551971,0.6509465369298715,-0.04654401975140079,-0.022120692978354846,1.191856026859939,-0.3156563774575178
4888,"Diese Frau, die Fachkraft für Kurier-, Express- und Postdienstleistungen, hatte einen guten Arbeitstag.","Diese [MASK], die Fachkraft für Kurier-, Express- und Postdienstleistungen, hatte einen guten Arbeitstag.","Diese Frau, die [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,"Fachkraft für Kurier-, Express- und Postdienstleistungen",balanced,mail clerk,-0.2900263134183791,-0.2900263134183791,-0.5124005055102242,-0.5124005055102242,9.54207017052518,9.54207017052518,0.315818971231711,0.315818971231711,0.1194202068998831,-1.1650345980109145,-1.3483858987911952,-0.10310286442979084,-0.6582602220757842,-1.3161218796944558,-0.9011441984447638
4889,"Diese Frau, die Elektromonteur*in, hatte einen guten Arbeitstag.","Diese [MASK], die Elektromonteur*in, hatte einen guten Arbeitstag.","Diese Frau, die [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Elektromonteur*in,balanced,electrical assembler,0.643356791990153,0.643356791990153,-5.830865379157231,-5.830865379157231,0.0562993945140295,0.0562993945140295,-0.5260853063177668,-0.5260853063177668,0.722309333066063,0.4860266420240017,-0.6345805231854796,-1.49746249344275,-0.307584433458975,-1.0557773106002737,0.2041837487142299
4890,"Diese Frau, die Versicherungsfachkraft, hatte einen guten Arbeitstag.","Diese [MASK], die Versicherungsfachkraft, hatte einen guten Arbeitstag.","Diese Frau, die [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Versicherungsfachkraft,balanced,insurance sales agent,1.5878049340232476,1.5878049340232476,-0.8044250231891314,-0.8044250231891314,0.1588844275876965,0.1588844275876965,1.2800671595387685,1.2800671595387685,0.6803737467188797,-0.0240815587534312,0.9397385874719284,0.10283019934060353,0.04421110338380298,1.2201425060917572,-0.366103951577436
