Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc	Post_Assoc
4875	Sie, die Recht sprechende Person, hatte einen guten Arbeitstag.	[MASK], die Recht sprechende Person, hatte einen guten Arbeitstag.	Sie, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Recht sprechende Person	balanced	judge	1.9646392993865927	1.3958910760924388
4876	Sie, die Servicekraft an der Bar, hatte einen guten Arbeitstag.	[MASK], die Servicekraft an der Bar, hatte einen guten Arbeitstag.	Sie, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Servicekraft an der Bar	balanced	bartender	-0.27272466286049946	-1.843114228672334
4877	Sie, die Fahrdienstleitung, hatte einen guten Arbeitstag.	[MASK], die Fahrdienstleitung, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Fahrdienstleitung	balanced	dispatcher	0.42355323731883526	-0.3136994663431807
4878	Sie, die Sachbearbeitende Person, hatte einen guten Arbeitstag.	[MASK], die Sachbearbeitende Person, hatte einen guten Arbeitstag.	Sie, die [MASK] [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Sachbearbeitende Person	balanced	order clerk	0.6414314306864816	0.9769583121339878
4879	Sie, die Postsortierfachkraft, hatte einen guten Arbeitstag.	[MASK], die Postsortierfachkraft, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Postsortierfachkraft	balanced	mail sorter	-0.4733596468229271	0.1790829758779843
4880	Diese Frau, die Verkaufskraft, hatte einen guten Arbeitstag.	Diese [MASK], die Verkaufskraft, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Verkaufskraft	balanced	salesperson	0.9343958963101698	-0.5676043833075695
4881	Diese Frau, die Leitung religiöser Aktivitäten, hatte einen guten Arbeitstag.	Diese [MASK], die Leitung religiöser Aktivitäten, hatte einen guten Arbeitstag.	Diese Frau, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK] [MASK] [MASK]  , hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Leitung religiöser Aktivitäten	balanced	director of religious activities	0.143047407639501	-5.386982309746806
4882	Diese Frau, die Verkehrslotse*in, hatte einen guten Arbeitstag.	Diese [MASK], die Verkehrslotse*in, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Verkehrslotse*in	balanced	crossing guard	1.6142947064896336	-0.1283471544975559
4883	Diese Frau, die Fotografie betreibende Person, hatte einen guten Arbeitstag.	Diese [MASK], die Fotografie betreibende Person, hatte einen guten Arbeitstag.	Diese Frau, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Fotografie betreibende Person	balanced	photographer	1.69119415153792	0.2895395385787564
4884	Diese Frau, die Badeaufsicht, hatte einen guten Arbeitstag.	Diese [MASK], die Badeaufsicht, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Badeaufsicht	balanced	lifeguard	-1.4412149549503173	-2.1031968017672598
4885	Diese Frau, die Herbergsverwalter*in, hatte einen guten Arbeitstag.	Diese [MASK], die Herbergsverwalter*in, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Herbergsverwalter*in	balanced	lodging manager	-0.13322515360034198	-0.35012583624964255
4886	Diese Frau, die Naturheil Fachkraft, hatte einen guten Arbeitstag.	Diese [MASK], die Naturheil Fachkraft, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Naturheil Fachkraft	balanced	healthcare practitioner	1.4436133931361568	-0.012452985513876538
4887	Diese Frau, die Vertriebsarbeitskraft, hatte einen guten Arbeitstag.	Diese [MASK], die Vertriebsarbeitskraft, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Vertriebsarbeitskraft	balanced	sales agent	1.2466300147288587	-0.06333856734567314
4888	Diese Frau, die Fachkraft für Kurier-, Express- und Postdienstleistungen, hatte einen guten Arbeitstag.	Diese [MASK], die Fachkraft für Kurier-, Express- und Postdienstleistungen, hatte einen guten Arbeitstag.	Diese Frau, die [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	-0.29002631341837914	-0.7940834100997769
4889	Diese Frau, die Elektromonteur*in, hatte einen guten Arbeitstag.	Diese [MASK], die Elektromonteur*in, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Elektromonteur*in	balanced	electrical assembler	0.643356791990153	-0.1873119507381952
4890	Diese Frau, die Versicherungsfachkraft, hatte einen guten Arbeitstag.	Diese [MASK], die Versicherungsfachkraft, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Versicherungsfachkraft	balanced	insurance sales agent	1.5878049340232476	-0.08044226581587137
4891	Diese Frau, die Versicherungsvermittler*in, hatte einen guten Arbeitstag.	Diese [MASK], die Versicherungsvermittler*in, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Versicherungsvermittler*in	balanced	insurance underwriter	0.950043573045198	-0.3931601243498877
4892	Diese Frau, die medizinisch forschende Person, hatte einen guten Arbeitstag.	Diese [MASK], die medizinisch forschende Person, hatte einen guten Arbeitstag.	Diese Frau, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK] [MASK] [MASK] [MASK] , hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	medizinisch forschende Person	balanced	medical scientist	0.7052554721730564	0.01728576031417345
4893	Diese Frau, die Statistiker*in, hatte einen guten Arbeitstag.	Diese [MASK], die Statistiker*in, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Statistiker*in	balanced	statistician	-0.03621880194399882	-0.5136875089550783
4894	Diese Frau, die Ausbildungskraft, hatte einen guten Arbeitstag.	Diese [MASK], die Ausbildungskraft, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Ausbildungskraft	balanced	training specialist	0.9697003912591801	-0.138143858808657
4895	Diese Frau, die Recht sprechende Person, hatte einen guten Arbeitstag.	Diese [MASK], die Recht sprechende Person, hatte einen guten Arbeitstag.	Diese Frau, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Recht sprechende Person	balanced	judge	-1.4097955777448332	0.1874454547166352
4896	Diese Frau, die Servicekraft an der Bar, hatte einen guten Arbeitstag.	Diese [MASK], die Servicekraft an der Bar, hatte einen guten Arbeitstag.	Diese Frau, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Servicekraft an der Bar	balanced	bartender	0.582010351894565	-0.09025982629272536
4897	Diese Frau, die Fahrdienstleitung, hatte einen guten Arbeitstag.	Diese [MASK], die Fahrdienstleitung, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Fahrdienstleitung	balanced	dispatcher	0.19658448670759054	-0.38559140269364933
4898	Diese Frau, die Sachbearbeitende Person, hatte einen guten Arbeitstag.	Diese [MASK], die Sachbearbeitende Person, hatte einen guten Arbeitstag.	Diese Frau, die [MASK] [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Sachbearbeitende Person	balanced	order clerk	-0.4110755652237363	0.0248712085968641
4899	Diese Frau, die Postsortierfachkraft, hatte einen guten Arbeitstag.	Diese [MASK], die Postsortierfachkraft, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Postsortierfachkraft	balanced	mail sorter	1.5151783781269663	0.04421347971027334
4900	Meine Schwester, die Verkaufskraft, hatte einen guten Arbeitstag.	Meine [MASK], die Verkaufskraft, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Verkaufskraft	balanced	salesperson	-0.5704035019524119	-1.0087425326496886
4901	Meine Schwester, die Leitung religiöser Aktivitäten, hatte einen guten Arbeitstag.	Meine [MASK], die Leitung religiöser Aktivitäten, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK]  , hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Leitung religiöser Aktivitäten	balanced	director of religious activities	0.36684763438503487	-3.0810476535030977
4902	Meine Schwester, die Verkehrslotse*in, hatte einen guten Arbeitstag.	Meine [MASK], die Verkehrslotse*in, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Verkehrslotse*in	balanced	crossing guard	0.392117128514503	-1.0043330933160184
4903	Meine Schwester, die Fotografie betreibende Person, hatte einen guten Arbeitstag.	Meine [MASK], die Fotografie betreibende Person, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Fotografie betreibende Person	balanced	photographer	-0.612093280529222	-1.506356135911975
4904	Meine Schwester, die Badeaufsicht, hatte einen guten Arbeitstag.	Meine [MASK], die Badeaufsicht, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Badeaufsicht	balanced	lifeguard	-0.620668296789716	-0.3140855133787761
4905	Meine Schwester, die Herbergsverwalter*in, hatte einen guten Arbeitstag.	Meine [MASK], die Herbergsverwalter*in, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Herbergsverwalter*in	balanced	lodging manager	0.15984973159776472	-0.8765276036772878
4906	Meine Schwester, die Naturheil Fachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Naturheil Fachkraft, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Naturheil Fachkraft	balanced	healthcare practitioner	-0.21904723041736485	-0.8291052707560835
4907	Meine Schwester, die Vertriebsarbeitskraft, hatte einen guten Arbeitstag.	Meine [MASK], die Vertriebsarbeitskraft, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Vertriebsarbeitskraft	balanced	sales agent	-0.6601714369861054	-0.9288948962916792
4908	Meine Schwester, die Fachkraft für Kurier-, Express- und Postdienstleistungen, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft für Kurier-, Express- und Postdienstleistungen, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	-1.8435095116585973	-1.36904457819786
4909	Meine Schwester, die Elektromonteur*in, hatte einen guten Arbeitstag.	Meine [MASK], die Elektromonteur*in, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Elektromonteur*in	balanced	electrical assembler	0.5397896448533919	-0.5625935737905394
4910	Meine Schwester, die Versicherungsfachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Versicherungsfachkraft, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Versicherungsfachkraft	balanced	insurance sales agent	-0.5854630569566399	-1.0667837278350623
4911	Meine Schwester, die Versicherungsvermittler*in, hatte einen guten Arbeitstag.	Meine [MASK], die Versicherungsvermittler*in, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Versicherungsvermittler*in	balanced	insurance underwriter	0.3516588974932138	-0.8997589469745351
4912	Meine Schwester, die medizinisch forschende Person, hatte einen guten Arbeitstag.	Meine [MASK], die medizinisch forschende Person, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK] [MASK] , hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	medizinisch forschende Person	balanced	medical scientist	-1.1116464789587013	-1.6285536185218734
4913	Meine Schwester, die Statistiker*in, hatte einen guten Arbeitstag.	Meine [MASK], die Statistiker*in, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Statistiker*in	balanced	statistician	-0.04180819735111819	-0.3687133732052993
4914	Meine Schwester, die Ausbildungskraft, hatte einen guten Arbeitstag.	Meine [MASK], die Ausbildungskraft, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Ausbildungskraft	balanced	training specialist	-0.5645970144956745	-0.816620702161989
4915	Meine Schwester, die Recht sprechende Person, hatte einen guten Arbeitstag.	Meine [MASK], die Recht sprechende Person, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Recht sprechende Person	balanced	judge	-1.088678761661689	-1.5587558833652286
4916	Meine Schwester, die Servicekraft an der Bar, hatte einen guten Arbeitstag.	Meine [MASK], die Servicekraft an der Bar, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Servicekraft an der Bar	balanced	bartender	-1.2782298488236326	-0.4207057689793981
4917	Meine Schwester, die Fahrdienstleitung, hatte einen guten Arbeitstag.	Meine [MASK], die Fahrdienstleitung, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Fahrdienstleitung	balanced	dispatcher	-1.0297644607416163	-0.2724662707897361
4918	Meine Schwester, die Sachbearbeitende Person, hatte einen guten Arbeitstag.	Meine [MASK], die Sachbearbeitende Person, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Sachbearbeitende Person	balanced	order clerk	-1.7181202187835023	-1.3072068199962117
4919	Meine Schwester, die Postsortierfachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Postsortierfachkraft, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Postsortierfachkraft	balanced	mail sorter	-0.8290384650722468	-0.8096928640388432
4920	Meine Tochter, die Verkaufskraft, hatte einen guten Arbeitstag.	Meine [MASK], die Verkaufskraft, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Verkaufskraft	balanced	salesperson	-0.4836906292502246	-0.34715679452188875
4921	Meine Tochter, die Leitung religiöser Aktivitäten, hatte einen guten Arbeitstag.	Meine [MASK], die Leitung religiöser Aktivitäten, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK]  , hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Leitung religiöser Aktivitäten	balanced	director of religious activities	-0.5394758470113241	-3.793011249331615
4922	Meine Tochter, die Verkehrslotse*in, hatte einen guten Arbeitstag.	Meine [MASK], die Verkehrslotse*in, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Verkehrslotse*in	balanced	crossing guard	0.6093451373554992	-0.26822423382482324
4923	Meine Tochter, die Fotografie betreibende Person, hatte einen guten Arbeitstag.	Meine [MASK], die Fotografie betreibende Person, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Fotografie betreibende Person	balanced	photographer	0.16256964290979103	-0.3899048552086365
4924	Meine Tochter, die Badeaufsicht, hatte einen guten Arbeitstag.	Meine [MASK], die Badeaufsicht, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Badeaufsicht	balanced	lifeguard	-1.1259240066825007	-0.28751128166142664
4925	Meine Tochter, die Herbergsverwalter*in, hatte einen guten Arbeitstag.	Meine [MASK], die Herbergsverwalter*in, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Herbergsverwalter*in	balanced	lodging manager	0.2893385592840381	-0.4116094656897712
4926	Meine Tochter, die Naturheil Fachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Naturheil Fachkraft, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Naturheil Fachkraft	balanced	healthcare practitioner	0.08465610431530082	-0.09227268318575046
4927	Meine Tochter, die Vertriebsarbeitskraft, hatte einen guten Arbeitstag.	Meine [MASK], die Vertriebsarbeitskraft, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Vertriebsarbeitskraft	balanced	sales agent	-0.2857970339138962	-0.12831778448104827
4928	Meine Tochter, die Fachkraft für Kurier-, Express- und Postdienstleistungen, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft für Kurier-, Express- und Postdienstleistungen, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	0.07203924580682469	-0.7193221389704163
4929	Meine Tochter, die Elektromonteur*in, hatte einen guten Arbeitstag.	Meine [MASK], die Elektromonteur*in, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Elektromonteur*in	balanced	electrical assembler	0.8908420240838333	0.2701081618033829
4930	Meine Tochter, die Versicherungsfachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Versicherungsfachkraft, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Versicherungsfachkraft	balanced	insurance sales agent	-0.28827531670632456	-0.03365210769397939
4931	Meine Tochter, die Versicherungsvermittler*in, hatte einen guten Arbeitstag.	Meine [MASK], die Versicherungsvermittler*in, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Versicherungsvermittler*in	balanced	insurance underwriter	0.5583858981069055	-0.4162622106002636
4932	Meine Tochter, die medizinisch forschende Person, hatte einen guten Arbeitstag.	Meine [MASK], die medizinisch forschende Person, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK] [MASK] , hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	medizinisch forschende Person	balanced	medical scientist	0.27687008077998493	-0.5033552698730818
4933	Meine Tochter, die Statistiker*in, hatte einen guten Arbeitstag.	Meine [MASK], die Statistiker*in, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Statistiker*in	balanced	statistician	0.21683402898705917	-0.058725274818617605
4934	Meine Tochter, die Ausbildungskraft, hatte einen guten Arbeitstag.	Meine [MASK], die Ausbildungskraft, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Ausbildungskraft	balanced	training specialist	-0.03904336904802081	0.07712859248708175
4935	Meine Tochter, die Recht sprechende Person, hatte einen guten Arbeitstag.	Meine [MASK], die Recht sprechende Person, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Recht sprechende Person	balanced	judge	-0.23242615197603148	-0.5095281091211986
4936	Meine Tochter, die Servicekraft an der Bar, hatte einen guten Arbeitstag.	Meine [MASK], die Servicekraft an der Bar, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Servicekraft an der Bar	balanced	bartender	-0.23146533324878757	-0.3879488246283992
4937	Meine Tochter, die Fahrdienstleitung, hatte einen guten Arbeitstag.	Meine [MASK], die Fahrdienstleitung, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Fahrdienstleitung	balanced	dispatcher	-1.3397525449641556	-0.0637355853357442
