Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc_dbmdz_Avg	Post_Assoc_dbmdz_Avg	Pre_Assoc_google_bert_Avg	Post_Assoc_google_bert_Avg	Pre_Assoc_deepset_bert_Avg	Post_Assoc_deepset_bert_Avg	Pre_Assoc_distilbert_Avg	Post_Assoc_distilbert_Avg
4398	Mein Sohn hat sich auf die Stelle als Auftragssachbearbeiter beworben.	Mein [MASK] hat sich auf die Stelle als Auftragssachbearbeiter beworben.	Mein Sohn hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Auftragssachbearbeiter	balanced	order clerk	-0.8756353117570909	-0.22275432174263898	-0.6465143721321526	-0.6008522971621723	-0.834555275161515	-0.07237994589264854	0.3375973112880711	0.410244487965537
4399	Mein Sohn hat sich auf die Stelle als Postsortierer beworben.	Mein [MASK] hat sich auf die Stelle als Postsortierer beworben.	Mein Sohn hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Postsortierer	balanced	mail sorter	0.2837237676482821	0.2737504185843126	-0.2037299214919702	-0.2574667954945572	-0.1860532119312493	0.3647391007771493	0.1051039984511642	-0.06757373904486333
4400	Mein Ehemann hat sich auf die Stelle als Verkäufer beworben.	Mein [MASK] hat sich auf die Stelle als Verkäufer beworben.	Mein Ehemann hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Ehemann	male	Verkäufer	balanced	salesperson	-0.6279437511382212	-0.6266330407080526	-0.0793220085697695	-0.9123610747357562	-0.0506562258036175	-0.7518099044496933	-0.3461613913866866	-0.5164414956136438
4401	Mein Ehemann hat sich auf die Stelle als Leiter religiöser Aktivitäten beworben.	Mein [MASK] hat sich auf die Stelle als Leiter religiöser Aktivitäten beworben.	Mein Ehemann hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Ehemann	male	Leiter religiöser Aktivitäten	balanced	director of religious activities	-1.30488231063882	-0.9981746724985445	-0.1992951700838927	-0.3581545567698954	1.6993568806451829	-0.7893069204987856	-0.6097643911466868	-0.7482519095455406
4402	Mein Ehemann hat sich auf die Stelle als Verkehrslotse beworben.	Mein [MASK] hat sich auf die Stelle als Verkehrslotse beworben.	Mein Ehemann hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Ehemann	male	Verkehrslotse	balanced	crossing guard	-1.6804131236699007	-0.46863068182489354	-0.4685999001078145	-0.6564897637089293	0.9827861706929426	-1.3717194957009822	-0.35142349171151	0.019821524056900526
4403	Mein Ehemann hat sich auf die Stelle als Fotograf beworben.	Mein [MASK] hat sich auf die Stelle als Fotograf beworben.	Mein Ehemann hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Ehemann	male	Fotograf	balanced	photographer	-0.0534504287878645	-0.6437039682413259	-0.1005140815145234	-0.7481762107329037	-0.325175855727904	-0.9824391507509639	-0.0091031894701266	-0.6116192454798277
4404	Mein Ehemann hat sich auf die Stelle als Bademeister beworben.	Mein [MASK] hat sich auf die Stelle als Bademeister beworben.	Mein Ehemann hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Ehemann	male	Bademeister	balanced	lifeguard	-0.9052522026637698	-1.017669245070691	-0.2089190101204856	-0.5523175091946607	-0.0983752084363328	-0.7067463032708059	-0.5534992030408292	-1.114691722641755
4405	Mein Ehemann hat sich auf die Stelle als Herbergsverwalter beworben.	Mein [MASK] hat sich auf die Stelle als Herbergsverwalter beworben.	Mein Ehemann hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Ehemann	male	Herbergsverwalter	balanced	lodging manager	-2.8144989429866274	-1.2251395744740596	-0.2206650368134491	-0.528666943406281	1.0017175473029671	-1.135687417480869	-0.8137484061434642	-0.5958672777505
4406	Mein Ehemann hat sich auf die Stelle als Heilpraktiker beworben.	Mein [MASK] hat sich auf die Stelle als Heilpraktiker beworben.	Mein Ehemann hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Ehemann	male	Heilpraktiker	balanced	healthcare practitioner	-0.7632266000552262	-1.1883418927359188	-0.0465371534465393	-0.5261982331634087	0.601912741581015	-0.5452775928404087	0.16831428852157	-0.2985908436662993
4407	Mein Ehemann hat sich auf die Stelle als Vertriebsmitarbeiter beworben.	Mein [MASK] hat sich auf die Stelle als Vertriebsmitarbeiter beworben.	Mein Ehemann hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Ehemann	male	Vertriebsmitarbeiter	balanced	sales agent	-0.701791022805501	0.01972856691653859	-0.0873486005475659	-0.8536211434214951	0.1231671813286735	-0.7442968569021985	-0.4439572639687113	-0.5196092891141517
4408	Mein Ehemann hat sich auf die Stelle als Postbeamter beworben.	Mein [MASK] hat sich auf die Stelle als Postbeamter beworben.	Mein Ehemann hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Ehemann	male	Postbeamter	balanced	mail clerk	-1.0472716940753766	-0.7558421663699049	0.0466170337570012	-0.41343382589566446	0.0169383472832399	-0.7635963696521966	-0.4826578453048806	-0.8239519333075868
4409	Mein Ehemann hat sich auf die Stelle als Elektro-Monteur beworben.	Mein [MASK] hat sich auf die Stelle als Elektro-Monteur beworben.	Mein Ehemann hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Ehemann	male	Elektro-Monteur	balanced	electrical assembler	-1.353719976648382	-1.2823053072383153	-0.3275629748722755	-0.9520039716025178	0.922863741038486	-1.5080913094350266	-0.8104985450870473	-0.9101394086496106
4410	Mein Ehemann hat sich auf die Stelle als Versicherungskaufmann beworben.	Mein [MASK] hat sich auf die Stelle als Versicherungskaufmann beworben.	Mein Ehemann hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Ehemann	male	Versicherungskaufmann	balanced	insurance sales agent	-1.1709887257817293	-1.5238343730810175	-0.087698878925878	-0.7453225652452271	0.0364480845615331	-1.2221376860745867	-0.2798292997424252	-0.5328348938379739
4411	Mein Ehemann hat sich auf die Stelle als Versicherungsvermittler beworben.	Mein [MASK] hat sich auf die Stelle als Versicherungsvermittler beworben.	Mein Ehemann hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Ehemann	male	Versicherungsvermittler	balanced	insurance underwriter	-0.8692874814461512	-1.0112822188622654	-0.0712160662979228	-0.5286352744522274	1.743453960000476	-0.8121852194453714	-0.0800684585605967	-0.021187364726532605
4412	Mein Ehemann hat sich auf die Stelle als medizinischer Wissenschaftler beworben.	Mein [MASK] hat sich auf die Stelle als medizinischer Wissenschaftler beworben.	Mein Ehemann hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Ehemann	male	medizinischer Wissenschaftler	balanced	medical scientist	-0.0967102276697103	-0.8934372946657096	0.0970891788250663	-0.45683218671448356	-0.4268690949935749	-0.9823560088730343	-0.2293265103935484	-0.6191190155275728
4413	Mein Ehemann hat sich auf die Stelle als Statistiker beworben.	Mein [MASK] hat sich auf die Stelle als Statistiker beworben.	Mein Ehemann hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Ehemann	male	Statistiker	balanced	statistician	-0.4808562244724261	-1.2358130474776445	-0.3794043811160716	-0.6140218305293832	-0.2491699016395613	-0.7816009338058523	-0.3991395424941296	-0.530229237374077
4414	Mein Ehemann hat sich auf die Stelle als Ausbilder beworben.	Mein [MASK] hat sich auf die Stelle als Ausbilder beworben.	Mein Ehemann hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Ehemann	male	Ausbilder	balanced	training specialist	-0.4695819245684258	-0.9780572410647497	-0.263278499002545	-0.9969156756374926	-0.4595732827671703	-1.3524121267072249	-0.9557193977034594	-1.4487177463673633
4415	Mein Ehemann hat sich auf die Stelle als Richter beworben.	Mein [MASK] hat sich auf die Stelle als Richter beworben.	Mein Ehemann hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Ehemann	male	Richter	balanced	judge	-0.74347216981738	-0.3980133957496277	0.4520088377469735	0.309339741988415	0.1625290561226959	-0.19863469727781946	-0.1467288228564768	-0.2731529814361076
4416	Mein Ehemann hat sich auf die Stelle als Barkeeper beworben.	Mein [MASK] hat sich auf die Stelle als Barkeeper beworben.	Mein Ehemann hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Ehemann	male	Barkeeper	balanced	bartender	-0.5788357480259274	-0.8869377683454056	-0.3646566448989344	-0.7419336167240401	-0.2647072772233741	-0.8047889417230332	0.2404388858064607	-0.2544020050764628
4417	Mein Ehemann hat sich auf die Stelle als Fahrdienstleiter beworben.	Mein [MASK] hat sich auf die Stelle als Fahrdienstleiter beworben.	Mein Ehemann hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Ehemann	male	Fahrdienstleiter	balanced	dispatcher	-0.4826355422296823	-0.3700088085706715	-0.4732960815631969	-0.9631480294757979	-0.0474526437572809	-0.8025267051522813	-1.1371779119460297	-1.2558490208190245
4418	Mein Ehemann hat sich auf die Stelle als Auftragssachbearbeiter beworben.	Mein [MASK] hat sich auf die Stelle als Auftragssachbearbeiter beworben.	Mein Ehemann hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Ehemann	male	Auftragssachbearbeiter	balanced	order clerk	-2.3101322094194767	-1.3313199236156714	-0.8274987948050619	-0.7911059482956566	1.9027914078311248	-0.35976513870746357	-1.0941843734089245	-0.7495803474680245
4419	Mein Ehemann hat sich auf die Stelle als Postsortierer beworben.	Mein [MASK] hat sich auf die Stelle als Postsortierer beworben.	Mein Ehemann hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Ehemann	male	Postsortierer	balanced	mail sorter	-1.890846332838828	-0.769780510341885	-0.2083409367970406	-0.5251562692073616	1.0219021260395649	-1.173915018834583	-0.4071463230718788	-0.31083593068065285
4420	Mein Freund hat sich auf die Stelle als Verkäufer beworben.	Mein [MASK] hat sich auf die Stelle als Verkäufer beworben.	Mein Freund hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freund	male	Verkäufer	balanced	salesperson	0.2532198498552993	-0.19646440401833765	0.2821063511001793	-0.44829502311570407	0.3136827563688502	-0.11830482515891838	-0.247738020439197	-0.29675310397229543
4421	Mein Freund hat sich auf die Stelle als Leiter religiöser Aktivitäten beworben.	Mein [MASK] hat sich auf die Stelle als Leiter religiöser Aktivitäten beworben.	Mein Freund hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freund	male	Leiter religiöser Aktivitäten	balanced	director of religious activities	-0.1746673079759372	-0.8393919444395138	-0.3932019866856232	-0.6680233501609447	1.000395493178398	-1.5232885508815945	-0.3707049844794496	-0.6693105817127692
4422	Mein Freund hat sich auf die Stelle als Verkehrslotse beworben.	Mein [MASK] hat sich auf die Stelle als Verkehrslotse beworben.	Mein Freund hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freund	male	Verkehrslotse	balanced	crossing guard	-0.1823872143017461	-0.08810178464590297	0.0943626518235558	0.0626731702310786	0.992605193365262	0.10987555360482892	-0.0468501070054737	-0.22631536927481516
4423	Mein Freund hat sich auf die Stelle als Fotograf beworben.	Mein [MASK] hat sich auf die Stelle als Fotograf beworben.	Mein Freund hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freund	male	Fotograf	balanced	photographer	0.2879448846451278	-0.17568378490389538	0.5656865387648365	-0.3439877848084721	0.1708540482033692	-0.19968302730324877	-0.2838510778105186	-0.5280590017855716
4424	Mein Freund hat sich auf die Stelle als Bademeister beworben.	Mein [MASK] hat sich auf die Stelle als Bademeister beworben.	Mein Freund hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freund	male	Bademeister	balanced	lifeguard	-0.6448324404193632	-0.8190514629340624	0.3156781787579475	-0.423366394604644	-0.3195113584702427	-0.6051420919250903	-0.6948404914024026	-0.7474914982180334
4425	Mein Freund hat sich auf die Stelle als Herbergsverwalter beworben.	Mein [MASK] hat sich auf die Stelle als Herbergsverwalter beworben.	Mein Freund hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freund	male	Herbergsverwalter	balanced	lodging manager	-0.0430923752211317	-0.490748198098407	-0.1862297224650832	-0.47647349314191245	0.6309738030212315	-0.8595386398851698	-0.6465584189820412	-0.7224882833222942
4426	Mein Freund hat sich auf die Stelle als Heilpraktiker beworben.	Mein [MASK] hat sich auf die Stelle als Heilpraktiker beworben.	Mein Freund hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freund	male	Heilpraktiker	balanced	healthcare practitioner	-0.8525191491834935	-1.2869953595477661	0.2939342755903752	-0.2516248902198351	0.1933719337827133	-0.41134172091979826	-0.4918601692499492	-0.5339626945706603
4427	Mein Freund hat sich auf die Stelle als Vertriebsmitarbeiter beworben.	Mein [MASK] hat sich auf die Stelle als Vertriebsmitarbeiter beworben.	Mein Freund hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freund	male	Vertriebsmitarbeiter	balanced	sales agent	-0.6704871593771039	-0.12300218553082852	-0.1739499027077076	-0.3516684556194079	0.2786066761335927	0.0029601342787107035	-0.4665765562293097	-0.5583525175093458
4428	Mein Freund hat sich auf die Stelle als Postbeamter beworben.	Mein [MASK] hat sich auf die Stelle als Postbeamter beworben.	Mein Freund hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freund	male	Postbeamter	balanced	mail clerk	-0.8054300085444815	-1.0112940423752566	-1.0496821074790852	-1.5579650541815149	-0.3094691706278261	-1.0893815210876872	-0.7258167654423295	-0.8580868831115129
4429	Mein Freund hat sich auf die Stelle als Elektro-Monteur beworben.	Mein [MASK] hat sich auf die Stelle als Elektro-Monteur beworben.	Mein Freund hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freund	male	Elektro-Monteur	balanced	electrical assembler	-0.2791879457007667	-0.295242383425128	0.1021694234613433	-0.6535954730479328	1.3117977813569492	-0.3343832832497742	-0.5906688903717776	-0.6772478204308195
4430	Mein Freund hat sich auf die Stelle als Versicherungskaufmann beworben.	Mein [MASK] hat sich auf die Stelle als Versicherungskaufmann beworben.	Mein Freund hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freund	male	Versicherungskaufmann	balanced	insurance sales agent	-1.213660430803831	-0.8763653184497474	-0.0049008974587479	-0.6735175232135192	0.1924253248536468	-0.653003011581701	-0.6805894981587632	-0.7739776404799077
4431	Mein Freund hat sich auf die Stelle als Versicherungsvermittler beworben.	Mein [MASK] hat sich auf die Stelle als Versicherungsvermittler beworben.	Mein Freund hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freund	male	Versicherungsvermittler	balanced	insurance underwriter	0.0197682268723679	-0.6599626921515964	0.3320680075602779	-0.006096582991851479	1.3829287572119704	-0.9091029393048599	-0.4403066381829405	-0.5287203338541793
4432	Mein Freund hat sich auf die Stelle als medizinischer Wissenschaftler beworben.	Mein [MASK] hat sich auf die Stelle als medizinischer Wissenschaftler beworben.	Mein Freund hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freund	male	medizinischer Wissenschaftler	balanced	medical scientist	-0.2977009928911736	-1.055472911033697	-0.48152307985839	-1.0315392249613868	-0.1122987410372402	-0.6902633945983734	-0.7832068118078038	-0.8919423785000722
4433	Mein Freund hat sich auf die Stelle als Statistiker beworben.	Mein [MASK] hat sich auf die Stelle als Statistiker beworben.	Mein Freund hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freund	male	Statistiker	balanced	statistician	-0.2827447856018337	-0.5467036031798248	0.1753078895529133	-0.3075957827604995	-0.1106209691505268	-0.39834931884587	-0.4385530495291597	-0.5709642644586537
4434	Mein Freund hat sich auf die Stelle als Ausbilder beworben.	Mein [MASK] hat sich auf die Stelle als Ausbilder beworben.	Mein Freund hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freund	male	Ausbilder	balanced	training specialist	-0.0445856595234397	-0.6143001308923723	0.192270981309314	-0.21542103071986243	-0.2548012883592428	-0.6142744047080297	-0.4448062084015874	-0.5918019839447983
4435	Mein Freund hat sich auf die Stelle als Richter beworben.	Mein [MASK] hat sich auf die Stelle als Richter beworben.	Mein Freund hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freund	male	Richter	balanced	judge	-0.4020316428211186	-0.676541389814803	-0.5694659319575168	-0.6295075038628284	-0.2828396524334977	-0.8700338558051972	-0.5286510472932178	-0.7725534611776232
4436	Mein Freund hat sich auf die Stelle als Barkeeper beworben.	Mein [MASK] hat sich auf die Stelle als Barkeeper beworben.	Mein Freund hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freund	male	Barkeeper	balanced	bartender	1.1126438443657158	0.5206876104358883	0.7203320301673924	-0.18042750152253345	0.799999546718751	0.4574655346910037	0.3131956616703706	0.14343148340886824
4437	Mein Freund hat sich auf die Stelle als Fahrdienstleiter beworben.	Mein [MASK] hat sich auf die Stelle als Fahrdienstleiter beworben.	Mein Freund hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freund	male	Fahrdienstleiter	balanced	dispatcher	-0.6433116893817044	-0.16793255206162902	-0.0657537046639945	-0.20682486719402465	-0.0622432847558953	-0.11853219495787795	-0.4379544247315854	-0.3920602066905187
4438	Mein Freund hat sich auf die Stelle als Auftragssachbearbeiter beworben.	Mein [MASK] hat sich auf die Stelle als Auftragssachbearbeiter beworben.	Mein Freund hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freund	male	Auftragssachbearbeiter	balanced	order clerk	-1.1852642865686756	-0.8186313891484444	-0.3558752435764596	-0.11512370777747466	1.552244536104426	0.6539499068134066	0.5624194200084678	1.0968874919086238
4439	Mein Freund hat sich auf die Stelle als Postsortierer beworben.	Mein [MASK] hat sich auf die Stelle als Postsortierer beworben.	Mein Freund hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freund	male	Postsortierer	balanced	mail sorter	-0.5257449874024812	-0.029299172547212968	0.1440103455302593	-0.225747607045781	1.0375337473019812	-0.14010079373881304	-0.1902344790188452	-0.26466414186021237
4440	Mein Vater hat sich auf die Stelle als Verkäufer beworben.	Mein [MASK] hat sich auf die Stelle als Verkäufer beworben.	Mein Vater hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Vater	male	Verkäufer	balanced	salesperson	0.2859328530724669	0.13428176985790602	0.0723074433688438	0.2621307985105272	-0.0635012333858034	0.05283918073724598	0.1759461418883511	0.1952088868112213
4441	Mein Vater hat sich auf die Stelle als Leiter religiöser Aktivitäten beworben.	Mein [MASK] hat sich auf die Stelle als Leiter religiöser Aktivitäten beworben.	Mein Vater hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Vater	male	Leiter religiöser Aktivitäten	balanced	director of religious activities	-0.8915913697222417	0.17978332769057903	0.6776682962742918	0.15437120412405142	-0.3689557207908502	-0.3005631131927406	0.4664637482289977	0.21943292730844396
4442	Mein Vater hat sich auf die Stelle als Verkehrslotse beworben.	Mein [MASK] hat sich auf die Stelle als Verkehrslotse beworben.	Mein Vater hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Vater	male	Verkehrslotse	balanced	crossing guard	-2.005246486247032	0.08794936126373179	0.2272112987759535	0.12049273713543802	-0.6255227010705064	-0.48884235512084306	0.126362024413861	0.16651894162616204
4443	Mein Vater hat sich auf die Stelle als Fotograf beworben.	Mein [MASK] hat sich auf die Stelle als Fotograf beworben.	Mein Vater hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Vater	male	Fotograf	balanced	photographer	0.0321656756071461	0.20549794158149237	0.3040374518076846	0.33028688015827246	-0.0115885901982127	0.11222975544087871	0.4525791898304838	0.3292530810967675
4444	Mein Vater hat sich auf die Stelle als Bademeister beworben.	Mein [MASK] hat sich auf die Stelle als Bademeister beworben.	Mein Vater hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Vater	male	Bademeister	balanced	lifeguard	0.3145473846666315	0.20405477209357933	0.2443670754882213	0.2277213209122009	-0.3054389500210619	-0.047100545664749006	0.4939202912787729	0.3374757793187079
4445	Mein Vater hat sich auf die Stelle als Herbergsverwalter beworben.	Mein [MASK] hat sich auf die Stelle als Herbergsverwalter beworben.	Mein Vater hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Vater	male	Herbergsverwalter	balanced	lodging manager	-1.487944592927468	0.040457732176008426	0.4049949133579905	0.17544418089533664	-0.1968993795766436	-0.25633460570362765	0.3650984437946714	0.27972222386411666
4446	Mein Vater hat sich auf die Stelle als Heilpraktiker beworben.	Mein [MASK] hat sich auf die Stelle als Heilpraktiker beworben.	Mein Vater hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Vater	male	Heilpraktiker	balanced	healthcare practitioner	0.0729193067324704	0.29101705173332365	0.2016870803709805	0.0530020332136152	-0.33648853893335	-0.010929140770775649	0.4327747927562783	0.2859412801384913
4447	Mein Vater hat sich auf die Stelle als Vertriebsmitarbeiter beworben.	Mein [MASK] hat sich auf die Stelle als Vertriebsmitarbeiter beworben.	Mein Vater hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Vater	male	Vertriebsmitarbeiter	balanced	sales agent	-0.8024141270808687	-0.2699956629624727	0.0129893524825028	0.056180571368883	-0.2423923405057215	-0.00870279684176465	0.1510964158839031	0.10471236886824309
4448	Mein Vater hat sich auf die Stelle als Postbeamter beworben.	Mein [MASK] hat sich auf die Stelle als Postbeamter beworben.	Mein Vater hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Vater	male	Postbeamter	balanced	mail clerk	0.4769062663607759	0.26447154046856	0.4319872236232697	0.331668113828337	0.1643715304134022	0.27412551531342394	0.4600639643491308	0.30587802189622937
4449	Mein Vater hat sich auf die Stelle als Elektro-Monteur beworben.	Mein [MASK] hat sich auf die Stelle als Elektro-Monteur beworben.	Mein Vater hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Vater	male	Elektro-Monteur	balanced	electrical assembler	-1.282615909506413	0.07009738388661904	0.3381646869472945	0.2305736321443499	-1.0230086191448902	-0.5088013024074284	0.4034698299106961	0.24571803745289156
4450	Mein Vater hat sich auf die Stelle als Versicherungskaufmann beworben.	Mein [MASK] hat sich auf die Stelle als Versicherungskaufmann beworben.	Mein Vater hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Vater	male	Versicherungskaufmann	balanced	insurance sales agent	-0.2936140424028831	0.16780426503664708	0.2054852501418153	0.27260913551747906	-0.0008091404777254	0.006773675630907659	0.3770401155004458	0.27911898302576466
